gene	gene_coef	gene_exp.coef.	gene_se.coef.	gene_z	gene_Pr...z..	age	age_coef	age_exp.coef.	age_se.coef.	age_z	age_Pr...z..	gender	gender_coef	gender_exp.coef.	gender_se.coef.	gender_z	gender_Pr...z..
ENSG00000167578.15	-0.0416353853317573	0.959219462305086	0.0499109261265615	-0.83419380410174	0.404171782031403	age	0.0223396522978899	1.02259105089242	0.00837023176975807	2.66894070706665	0.00760908814818031	gender	-0.244237914926205	0.783301253032491	0.180335512290378	-1.35435284944283	0.175623832708018
ENSG00000078237.5	-0.0563060617259388	0.945249786832118	0.0348956043977329	-1.61355742930181	0.106623456994591	age	0.0220106278171303	1.02225464874817	0.00836155461099849	2.63236070816045	0.00847937848499532	gender	-0.242081649838348	0.784992080458633	0.180441174532446	-1.34160980976555	0.179722543805814
ENSG00000146083.10	-0.0146206105361798	0.985485751599314	0.01687640477297	-0.866334431584435	0.386306789554635	age	0.0217960880863739	1.02203535803519	0.00826086275502703	2.63847599611919	0.0083279595947532	gender	-0.260850045147182	0.770396435637886	0.180702030049066	-1.443536882659	0.148869290452947
ENSG00000198242.12	-9.67598125687411e-05	0.999903244868511	0.000688307917020612	-0.140576346975018	0.888204635033021	age	0.0219162526191267	1.02215817781559	0.00832590963075601	2.63229527956535	0.00848101176899492	gender	-0.2489745094956	0.779599845524717	0.180361036245496	-1.38042292658327	0.167456465180702
ENSG00000134108.11	0.0193892742101026	1.01957846697919	0.0127982067989664	1.51499928971835	0.129772583990652	age	0.0220297136442525	1.02227415950986	0.00832951849083047	2.64477636594526	0.00817449226514344	gender	-0.257517736958358	0.772967916092155	0.180370169031302	-1.42771799982994	0.15337304312849
ENSG00000167700.7	-0.0197421910431292	0.980451409881723	0.0134071168142591	-1.47251577774966	0.140881649562957	age	0.0233066912678829	1.02358041458852	0.00837143250366158	2.78407444098592	0.00536807123845257	gender	-0.252657619516042	0.776733774788578	0.180272932632455	-1.4015283150198	0.16105614644282
ENSG00000060642.9	-0.0439645246317182	0.956987906369288	0.0533734869601591	-0.823714678123535	0.410101697306677	age	0.0219121991861596	1.02215403457433	0.0083363127952609	2.62852411183712	0.00857562757512313	gender	-0.258148832337567	0.77248025350902	0.180578014597792	-1.42956955702803	0.152840598149741
ENSG00000182141.8	-0.0931966350403684	0.911014345340075	0.0916254858604294	-1.01714751267275	0.309083260650115	age	0.021594188575424	1.02182903042566	0.00829740923030625	2.60252182049203	0.00925409260241719	gender	-0.263536058400226	0.768329917192068	0.180669090265102	-1.45866710245527	0.144656754829267
ENSG00000269416.4	-0.0478880702542393	0.953240477070749	0.0536604674472942	-0.8924273777763	0.372163902083997	age	0.0230296590687402	1.02329688912992	0.00839535421603546	2.74314322851949	0.00608541358984106	gender	-0.242564750766384	0.784612941644592	0.180447347432167	-1.34424115520772	0.178870417277917
ENSG00000166391.13	-0.022825204954813	0.977433319343458	0.0170143688618587	-1.34152522142508	0.179749986593389	age	0.0210511294452063	1.02127426748933	0.00834996357593757	2.52110434419979	0.0116987155650521	gender	-0.250711509381952	0.778246856093068	0.180247179581823	-1.39093166374979	0.164246149997784
ENSG00000070087.12	0.00213588103050815	1.00213816364924	0.00331717812225434	0.643884938278991	0.519650049353353	age	0.0214680340378418	1.02170013018768	0.00833982444121029	2.57415898729953	0.0100484087283745	gender	-0.246599301321818	0.781453758292878	0.180383005810088	-1.36708721652772	0.171597969677672
