gene	gene_coef	gene_exp.coef.	gene_se.coef.	gene_z	gene_Pr...z..	age	age_coef	age_exp.coef.	age_se.coef.	age_z	age_Pr...z..	gender	gender_coef	gender_exp.coef.	gender_se.coef.	gender_z	gender_Pr...z..
ENSG00000167578.15	-0.0134669423143998	0.986623331262533	0.0418901615068905	-0.32148222470292	0.747844980576886	age	0.00809498285787048	1.00812783581983	0.00802334492690183	1.00892868642958	0.313008836413253	gender	-0.095637313827303	0.908793563163202	0.152369088906672	-0.627668738545008	0.530220968471078
ENSG00000078237.5	0.0504241149685278	1.05171705074525	0.0361183084593944	1.39608185209494	0.162689848094818	age	0.00885001988881265	1.00888929709735	0.00793729896219127	1.11499137565172	0.26485411750142	gender	-0.0781558387326069	0.924820292490726	0.152856188505902	-0.511303071838595	0.609138854366604
ENSG00000146083.10	0.00891635721409465	1.00895622633475	0.0147848266981905	0.603074854789194	0.546458893360303	age	0.00847678420995017	1.00851281387851	0.00798240718040821	1.06193332642255	0.288265954396403	gender	-0.086018361140538	0.917577383298189	0.153219830759569	-0.561404882867394	0.574521556090938
ENSG00000198242.12	0.00202413128473741	1.00202618122135	0.00114390906470787	1.76948618311223	0.0768127745474291	age	0.00791269341775536	1.00794408150982	0.00792157990322149	0.998878192787968	0.317853701378985	gender	-0.083852051495985	0.91956729463711	0.152492020743363	-0.549878289285079	0.582402856254202
ENSG00000134108.11	-0.00795372189037868	0.992077825261079	0.00890977442141969	-0.892696213638967	0.372019878597842	age	0.00898992137814348	1.00903045208625	0.00797779141747352	1.12686844111431	0.259798108214823	gender	-0.0951298021237088	0.909254903590589	0.152351105838814	-0.624411628651749	0.532357290108738
ENSG00000167700.7	0.00418715231015539	1.00419593068024	0.00753132888359248	0.555964607956158	0.578235049567506	age	0.00864517860397031	1.0086826560825	0.007959072653857	1.0862042577009	0.277388634009676	gender	-0.0852289672496831	0.918301999245024	0.153532688419493	-0.5551193568422	0.578813023598832
ENSG00000060642.9	0.00671200220738454	1.00673457817592	0.0274344856184672	0.244655660788713	0.806723062327016	age	0.00819741110339329	1.0082311018739	0.00800953485321356	1.02345657439824	0.306092022034257	gender	-0.0952857087049111	0.909113155817121	0.152368746656024	-0.62536255496031	0.531733132286396
ENSG00000182141.8	-0.173919019729528	0.840364947883806	0.0845971139077149	-2.05585050950145	0.0397969277115073	age	0.008818771068006	1.00885777098907	0.00795418447636621	1.10869581843477	0.267561426429983	gender	-0.0859002519804618	0.917685763992485	0.152419538179099	-0.563577694872199	0.573041570323313
ENSG00000070087.12	0.00497306557844693	1.00498545179304	0.00231455880982818	2.14860195270481	0.0316659667693366	age	0.00905582648905427	1.00909695454151	0.0079031996451804	1.14584306301521	0.251860093433697	gender	-0.0434145231497599	0.957514395907748	0.154719878830226	-0.280600808881183	0.779016595551395
ENSG00000153561.11	0.00528672107674335	1.005300720446	0.0195815956399954	0.269984181776547	0.787172422989769	age	0.00843479984908432	1.00847047300143	0.00795536657870739	1.06026539011541	0.28902387992601	gender	-0.0913421156460851	0.91270540668034	0.153058801231533	-0.596777937048594	0.550655650073083
ENSG00000179262.8	0.00761532283938328	1.00764439315679	0.00528534246228052	1.4408381091161	0.149630424352016	age	0.0093597773909458	1.00940371708895	0.00800213754461762	1.16965964890735	0.24213796261203	gender	-0.10056140278051	0.904329582357084	0.15232087641646	-0.660194486444295	0.509129030032719
ENSG00000127511.8	-0.0541776541323715	0.947263806223	0.0295353438091722	-1.83433294301272	0.0666045869252626	age	0.00602966291307949	1.00604787792222	0.0080088167598767	0.752878120933849	0.451523156774725	gender	-0.0901801248737547	0.913766578357206	0.152548877708877	-0.5911556101111	0.554416162210517
ENSG00000064601.15	-0.00475181872194697	0.995259453307355	0.00332474005931477	-1.42923014646935	0.152938095689692	age	0.00642313187133562	1.00644380441999	0.00809328591442091	0.793637088724452	0.427406734341726	gender	-0.0826753802439826	0.920649959882608	0.152561605800351	-0.541914722319947	0.587877254200635
ENSG00000227766.1	0.00171609291146169	1.00171756624157	0.00626415193038433	0.27395454812291	0.784119551131418	age	0.00837203234506975	1.00840717581349	0.00795051810575954	1.05301720387315	0.292333107335724	gender	-0.0949703510123737	0.909399896854815	0.152372979763083	-0.62327553848483	0.533103469598787
ENSG00000008517.15	0.00439870746999176	1.00440839598413	0.00320082332598271	1.37424250638429	0.169366408625624	age	0.00830676379033944	1.00834136068239	0.00795894726157286	1.04370132347099	0.296623597340834	gender	-0.104551561480517	0.90072835332209	0.152447748868174	-0.685818992125137	0.492827258392196
ENSG00000088179.7	-0.0566163988601364	0.944956486235559	0.0710682228944984	-0.796648580114127	0.425655154969792	age	0.00872502783448177	1.00876320183213	0.00794207218799541	1.09858329513421	0.271949867379306	gender	-0.0905089126978121	0.913466192416537	0.152444945612453	-0.593715405480904	0.552702477461264
ENSG00000070081.14	-0.0277835488402127	0.972598864171383	0.0150765825566008	-1.8428280239177	0.0653541237951599	age	0.00949948285127041	1.00954474615094	0.00805048431498094	1.17998898943174	0.238004594130752	gender	-0.105737138734061	0.8996611030536	0.152387852093413	-0.693868555016084	0.487764645119327
ENSG00000275479.1	-0.0419943510847845	0.958875197161877	0.049717271135746	-0.844663235239216	0.398298891897419	age	0.00743631078293231	1.00746402880598	0.00807539816792864	0.920859953688171	0.357123548768784	gender	-0.0998604033422655	0.904963739132107	0.152445978967592	-0.655054361017251	0.512432754843757
