gene	gene_coef	gene_exp.coef.	gene_se.coef.	gene_z	gene_Pr...z..	age	age_coef	age_exp.coef.	age_se.coef.	age_z	age_Pr...z..	gender	gender_coef	gender_exp.coef.	gender_se.coef.	gender_z	gender_Pr...z..
ENSG00000167578.15	0.118002934615416	1.1252474135309	0.0891826871434179	1.32315966691664	0.185782285717559	age	0.0211413251796377	1.02136638622624	0.00842473133249555	2.50943612861484	0.0120924081997796	gender	-0.0334795725224821	0.967074665925629	0.200935452121494	-0.166618544258874	0.867670201462951
ENSG00000078237.5	0.0107745735590649	1.01083282831214	0.0053434507015088	2.0164074043057	0.0437573918983163	age	0.0207107824440491	1.02092673899853	0.00838264495436898	2.47067394083711	0.0134858716762374	gender	-0.0217296050032188	0.978504782080903	0.201821735734402	-0.107667318012838	0.914259595216525
ENSG00000146083.10	0.0152350255380702	1.01535167014803	0.0135933549115342	1.12077008488485	0.262385740937815	age	0.0215925464646857	1.02182735247061	0.00837995717576658	2.57668935673415	0.0099751552370545	gender	-0.0357072261940472	0.964922756240052	0.20115681998113	-0.177509398872963	0.859108283233817
ENSG00000198242.12	-0.000455467290127288	0.999544636419353	0.00126204758435026	-0.360895496948932	0.71817756997333	age	0.021007076587724	1.02122927843053	0.00839205751519675	2.50320932020347	0.0123072731232233	gender	-0.0408198242131458	0.960002083497086	0.201627655747757	-0.202451514211983	0.839563759548408
ENSG00000134108.11	-0.00859632051457261	0.991440522202438	0.0163821098331983	-0.524738303069621	0.599765126379798	age	0.0211883251092556	1.02141439150262	0.00836693906221756	2.53238668905041	0.0113288978832133	gender	-0.0404767370962607	0.960331504350911	0.201299649763073	-0.201077036864701	0.840638337206502
ENSG00000167700.7	0.0129122592745431	1.01299598245807	0.00656773493463261	1.96601406771989	0.049296985624501	age	0.0228838399125675	1.0231476837198	0.00837354604806385	2.73287323927223	0.00627844905116807	gender	-0.00891987713990021	0.991119786943668	0.201823765545767	-0.0441963666458174	0.964747878221994
ENSG00000060642.9	-0.0452458828719693	0.955762447323336	0.0487062807420596	-0.928953764948386	0.352913047818031	age	0.0213814553205262	1.02161167653008	0.00843136787218085	2.53594145631742	0.0112145480339592	gender	-0.0380660538997074	0.962649352047324	0.200889063031471	-0.189487935904923	0.849710409573371
ENSG00000182141.8	-0.0847076385934963	0.918780861203649	0.130007325818419	-0.651560502919716	0.51468473444728	age	0.0210088604835386	1.02123110019879	0.00834002099512085	2.51904167817196	0.0117674726797956	gender	-0.0436565783509076	0.957282652616511	0.201246008620367	-0.216931399783744	0.82826180673378
ENSG00000269416.4	-0.0369908861112679	0.963684918226148	0.0687490672562258	-0.538056552438798	0.590538006522777	age	0.021048337900614	1.02127141656065	0.00839485077141968	2.5072914901922	0.0121660336981488	gender	-0.0362973540280065	0.964353496448518	0.201118792128655	-0.180477187854167	0.856777961788586
ENSG00000166391.13	0.0169679310210071	1.01711270403629	0.0214521688141902	0.790965760524087	0.428963972070381	age	0.0215581293113713	1.02179218468715	0.00839642134681119	2.56753781413776	0.0102423617536146	gender	-0.0266997681315785	0.973653519461909	0.201383975854138	-0.132581393421874	0.894524448396477
ENSG00000070087.12	0.0143424661648597	1.0144458128236	0.00734209954771299	1.95345569365472	0.0507656224066321	age	0.0202903430550162	1.02049759140573	0.00828879130581614	2.44792543404715	0.0143681387385213	gender	-0.029897547800912	0.970544962920807	0.201505587442693	-0.148370812841181	0.882050133081325
ENSG00000153561.11	0.00490248553148079	1.00491452237579	0.0217751072656885	0.225141739678396	0.821869010832345	age	0.0212011389496383	1.02142747982746	0.00837184710974239	2.53243264858079	0.0113274128746818	gender	-0.0319464544531865	0.968558442682167	0.201297869762426	-0.158702397054127	0.873903349539709
ENSG00000179262.8	0.00754641568619663	1.00757496164242	0.00763432269192718	0.98848529080078	0.322915034749622	age	0.0215355979402268	1.02176916256756	0.00835683268510072	2.57700479975174	0.00996605667582622	gender	-0.00177672142022366	0.99822485601492	0.203829821587359	-0.00871669025850656	0.993045175493608
ENSG00000127511.8	0.193987104105088	1.21408062619911	0.0529876716065583	3.66098562596734	0.000251246855709051	age	0.0235769895013529	1.02385712396174	0.008475166202397	2.78189110848171	0.00540431695046665	gender	0.00905699093387286	1.00909812957991	0.202207375380693	0.0447906062616233	0.964274212697001
ENSG00000064601.15	0.000234559219182135	1.00023458673035	0.00354716867681977	0.0661257584718046	0.947277703433204	age	0.0212557039539461	1.02148321554289	0.0084149388605667	2.52594870933081	0.0115386325842683	gender	-0.033654481666269	0.96690553051593	0.201440615542716	-0.167068997359832	0.867315759653446
ENSG00000227766.1	-0.0161141314908684	0.984015006546419	0.0102939920836485	-1.56539186740437	0.117491054146402	age	0.0224404125467723	1.02269409261238	0.0084354472731394	2.6602516523609	0.0078082287006546	gender	-0.00696186500544621	0.993062312637034	0.201824590536665	-0.0344946321304761	0.972482722742058
ENSG00000008517.15	0.00137088544870739	1.0013718255417	0.00312286187139004	0.438983696738782	0.660673349520163	age	0.0212655272016175	1.02149324987479	0.00837193132612807	2.54009814142283	0.0110821366659349	gender	-0.0409913003166562	0.959837480193616	0.201505447195057	-0.203425271560905	0.838802648890851
ENSG00000088179.7	-0.130751116956983	0.877436126191026	0.155422479693874	-0.841262584502033	0.400200846471862	age	0.0215741734184932	1.02180857856193	0.00836183580844571	2.58007618335469	0.00987785210735024	gender	-0.0464965511674162	0.954567852709007	0.201337416482753	-0.230938451380195	0.817362618143011
