gene	gene_coef	gene_exp.coef.	gene_se.coef.	gene_z	gene_Pr...z..	meno	meno_coef	meno_exp.coef.	meno_se.coef.	meno_z	meno_Pr...z..
ENSG00000167578.15	-0.00354787217457227	0.996458414087429	0.055345723460638	-0.064103817833288	0.948887561909607	meno_status	-0.187205954655478	0.829272926176621	0.43716997629574	-0.428222350129634	0.668489245724686
ENSG00000078237.5	0.0204900851546191	1.02070144809599	0.0545852863576416	0.375377441832374	0.707379779190018	meno_status	-0.200313445989014	0.818474165422634	0.431615881139838	-0.464101194469522	0.642575246014682
ENSG00000146083.10	0.0229194578618245	1.02318412679109	0.0225053517566319	1.01840033915802	0.308487741090812	meno_status	-0.134790934725911	0.873898594440232	0.432944774332127	-0.311335169557927	0.755545833445108
ENSG00000198242.12	0.0017553160921699	1.00175685756125	0.00159771411510481	1.0986421635605	0.271924179003826	meno_status	-0.183489696792167	0.83236045167644	0.431142890815404	-0.425589058061795	0.670407314763899
ENSG00000134108.11	-0.0130896542236442	0.986995642725404	0.0135700736206306	-0.964597141443947	0.334746631745982	meno_status	-0.182226215017536	0.833412788601325	0.431523617063807	-0.422285612679669	0.672816558320327
ENSG00000167700.7	0.00610553232017516	1.00612420907379	0.0120456853683323	0.506864668425295	0.612249777675548	meno_status	-0.198050561393133	0.820328375143774	0.431507400592357	-0.458973730511358	0.646253030586717
ENSG00000060642.9	0.00941686325593096	1.00946134141801	0.0396360808734793	0.237583107320578	0.812204453814534	meno_status	-0.18272652820818	0.832995925479691	0.433237809100055	-0.421769578670314	0.673193212573152
ENSG00000182141.8	-0.188647696547628	0.82807819011639	0.120668563500406	-1.56335412534346	0.117969323991561	meno_status	-0.17595646543388	0.83865449300183	0.43204945432854	-0.407260010795149	0.683817030029281
ENSG00000070087.12	0.00922732933381776	1.0092700323811	0.0034431097779273	2.67994049825866	0.00736352479645601	meno_status	-0.313165998052562	0.731128536581827	0.433767730135808	-0.721967025888516	0.470314750753032
ENSG00000153561.11	0.0321165218784418	1.03263782319406	0.0248730099423459	1.29121975799816	0.196627485761448	meno_status	-0.200518908460411	0.818306016972521	0.430449492411895	-0.465836089936738	0.641332830112817
ENSG00000179262.8	0.00295495670263252	1.0029593268907	0.00815417819566268	0.362385593217021	0.717063903888404	meno_status	-0.206574237044637	0.813365877336677	0.433606935177987	-0.476408978467659	0.633783039411465
ENSG00000127511.8	-0.0382628193167626	0.962459954580137	0.0481743855578782	-0.794256509422263	0.427046116941028	meno_status	-0.13251440998254	0.875890312451155	0.436911025796405	-0.303298388364065	0.761662474282027
ENSG00000064601.15	-0.00557950570474539	0.994436030828387	0.00405824618047618	-1.37485639279052	0.169175970856194	meno_status	-0.0152267211935727	0.984888619165008	0.437846507068584	-0.0347763906934345	0.972258046738729
ENSG00000227766.1	0.00127370910947842	1.00127452062143	0.00884716794622941	0.143968003910365	0.885525735561392	meno_status	-0.191522557705464	0.825700998976466	0.43156292656376	-0.443788254080179	0.657195681371825
ENSG00000008517.15	0.00801817033492125	1.00805040195129	0.00535080079944407	1.49849912853312	0.134003618877642	meno_status	-0.162953265879789	0.849630894239121	0.431513719696544	-0.377631714686577	0.705704201360682
ENSG00000088179.7	-0.078777115161938	0.924245901887781	0.0935316946082275	-0.842250485163437	0.399647760335642	meno_status	-0.212877803857774	0.808254896812671	0.433308942594981	-0.49128412301602	0.623225507686891
ENSG00000070081.14	-0.0620641065933569	0.939822636032318	0.0257937905417082	-2.40616463458522	0.0161209978780831	meno_status	-0.192415261221544	0.82496422170221	0.42836675967641	-0.449183455240308	0.65329932149835
ENSG00000275479.1	0.000148924759746697	1.00014893584959	0.073810623663246	0.00201766022769503	0.998390141147653	meno_status	-0.192117373917255	0.825210004676344	0.450733859027315	-0.426232398719379	0.669938511576654
ENSG00000161558.9	0.154534269220123	1.16711427346813	0.143694168092872	1.07543869922573	0.282178363488395	meno_status	-0.18475150616022	0.831310833809011	0.432731220252222	-0.426942863176213	0.669420944544528
ENSG00000196167.8	-0.104527560296931	0.900749972128097	0.0473919907672332	-2.20559547308996	0.0274123363322471	meno_status	-0.148491659265327	0.86200719691383	0.43969587166564	-0.33771447228471	0.735578367584042
ENSG00000179833.4	0.0364840913279625	1.03715780408315	0.0233264250490002	1.56406698631801	0.117801837995604	meno_status	-0.187520738300434	0.829011925703751	0.429845934017084	-0.436251045922376	0.662654595732846
ENSG00000064225.11	-0.269980181968349	0.763394623165745	0.103864287311795	-2.59935526402722	0.00933990559238959	meno_status	-0.0647572085158472	0.937295002998812	0.427777373416339	-0.151380630533774	0.879675467969299
ENSG00000057294.12	0.0435623907410463	1.04452516097794	0.0184619238225313	2.35958024525494	0.018295623490381	meno_status	-0.242971909323402	0.784293544798446	0.431113206120128	-0.563591896221566	0.573031903190885
ENSG00000022567.8	0.0118929011478945	1.0119639028898	0.0137251746449567	0.866502718948243	0.386214535974585	meno_status	-0.176176289962229	0.83847015643505	0.431386838867199	-0.408395143497792	0.682983598310327
ENSG00000120662.14	0.039585653242006	1.04037960695496	0.104649742285967	0.378268043258376	0.705231482597972	meno_status	-0.22818392088285	0.795977849423105	0.443291754494972	-0.514748850094929	0.606728532598252
ENSG00000225630.1	-0.0018498273280238	0.99815188254806	0.000844977306762342	-2.18920355992954	0.0285820480286858	meno_status	-0.0383590828885308	0.962367309206484	0.429606926295731	-0.0892887906144356	0.928852402281081
