gene	gene_coef	gene_exp.coef.	gene_se.coef.	gene_z	gene_Pr...z..	meno	meno_coef	meno_exp.coef.	meno_se.coef.	meno_z	meno_Pr...z..	Interaction	Interaction_coef	Interaction_exp.coef.	Interaction_se.coef.	Interaction_z	Interaction_Pr...z..
ENSG00000167578.15	0.145601274123799	1.15673487596142	0.133221736852504	1.09292430472514	0.274427036001707	meno_status	-1.10869507916995	0.329989290139841	1.74475726257605	-0.635443739338856	0.52513904893363	Interaction	0.245446969283381	1.27819249832928	0.563706454126832	0.435416283575415	0.663260292939429
ENSG00000078237.5	-0.0259278130469222	0.974405426428815	0.0487130189596736	-0.532256337230632	0.594548468570442	meno_status	-0.532585498630887	0.587085097994867	1.23636024792986	-0.430768863300676	0.666636441611368	Interaction	0.016569837443034	1.01670787858529	0.209107925627653	0.0792405997682696	0.936841252156215
ENSG00000146083.10	-0.000514343110084245	0.999485789141658	0.0212929870850766	-0.0241555169328369	0.980728560111493	meno_status	1.23395389721748	3.43478350407357	1.53196772365664	0.805469905248505	0.420548566150832	Interaction	-0.0924035902832911	0.911737107043579	0.0877096463963729	-1.05351684882761	0.292104176326313
ENSG00000198242.12	-0.00091587847822019	0.999084540810458	0.00194838982405789	-0.470069421894587	0.638305419856557	meno_status	1.00570607595086	2.73383688799852	1.25781479456325	0.799566104881179	0.423962232296384	Interaction	-0.00740688886317757	0.992620474537237	0.00673229794635132	-1.10020217794904	0.271244041875347
ENSG00000134108.11	-0.0126247846535611	0.987454573628753	0.0234716473014039	-0.537873822465197	0.590664161973693	meno_status	-1.75325800623099	0.173208708129977	1.94674995732087	-0.900607702410757	0.367796937840921	Interaction	0.0658333432923552	1.06804870485218	0.0910893299225428	0.722733862992911	0.469843406864457
ENSG00000167700.7	0.0256700769367615	1.02600239077586	0.00916965061607107	2.79946074409544	0.00511880401670268	meno_status	0.0700895821457383	1.07260426314196	0.933833400666311	0.075055767009113	0.940170341319607	Interaction	-0.0230009370099034	0.977261568069081	0.0290967793621852	-0.79049769473098	0.429237167986972
ENSG00000060642.9	-0.0727802023473715	0.929805176562736	0.0802582348291963	-0.906825355706622	0.36449915913769	meno_status	0.0534520229156	1.05490637922109	1.56914948071191	0.0340643282062262	0.972825853934013	Interaction	-0.0840278487375753	0.919405651451885	0.279645868976252	-0.300479492313585	0.763811436888622
ENSG00000182141.8	-0.0268177935353787	0.973538610393341	0.21089263007192	-0.127163256137653	0.898811186591842	meno_status	-1.00231094817827	0.367030272417453	1.29726598182565	-0.772633339824196	0.439739407540203	Interaction	0.455301577775389	1.5766487935795	0.917609359828024	0.496182360063024	0.619765755415962
ENSG00000269416.4	0.0125636670304022	1.01264292145598	0.124836407960676	0.100641048838572	0.919835409853904	meno_status	0.785742191427678	2.19403473036164	0.876733419245561	0.896215627441028	0.370137610867422	Interaction	-0.715326343823437	0.489032493018891	0.511939167535864	-1.39728778180139	0.162327048516815
ENSG00000166391.13	0.0342065052221914	1.03479827591335	0.0347757895557475	0.983629866041042	0.325297534932304	meno_status	-0.418210044233762	0.658223957757007	0.717816020643693	-0.582614531030858	0.560152821109408	Interaction	-0.00693344748276898	0.993090533408804	0.0927500078296724	-0.0747541444470999	0.940410327108456
ENSG00000070087.12	0.0220413267575704	1.02228603136445	0.0118446712180674	1.86086437958273	0.0627633311286205	meno_status	-0.383874813628309	0.681216700889002	0.780098307933733	-0.492085176604329	0.622659130889635	Interaction	-0.00683121542653749	0.993192064285825	0.0297796760864491	-0.229391864663228	0.818564358661017
ENSG00000153561.11	0.0267103331238496	1.02707025143887	0.0329859734197397	0.809748215823923	0.418084900381038	meno_status	0.314990314815734	1.37024603980734	1.41440134575998	0.222702216566745	0.823767276114692	Interaction	-0.0603163587508795	0.941466645255056	0.112255233978454	-0.537314445065932	0.591050429147427
ENSG00000179262.8	0.0242493665155157	1.02454577344778	0.0126707369746568	1.91380868879354	0.0556446048947158	meno_status	4.48229176117002	88.4371173611675	1.93610326395149	2.31510986248837	0.0206069204242183	Interaction	-0.106023263904235	0.899403724190431	0.0452856091552514	-2.34121315539244	0.0192211896958155
ENSG00000127511.8	0.285403825114824	1.33029912786505	0.106226407666325	2.68675022891977	0.00721508828935271	meno_status	-0.960517399401388	0.382694828666897	2.05635812612992	-0.467096361862361	0.640430936996904	Interaction	0.101305935446336	1.10661514277868	0.37785340447473	0.268109097990438	0.788615342947051
ENSG00000064601.15	0.0033004601082906	1.00330591262371	0.00538395469018388	0.613017809066642	0.539864564159467	meno_status	-0.0914655492552186	0.912592755110556	1.02113814538556	-0.0895721599164067	0.928627208621789	Interaction	-0.00618155270020355	0.993837513789622	0.0161015934210789	-0.38390937707514	0.701045616057004
ENSG00000227766.1	-0.00889533780478284	0.991144108662679	0.0142084875946053	-0.626058033661532	0.531276877070883	meno_status	-0.975836346149569	0.376877022072127	0.799275011621255	-1.22090185725959	0.222123181207161	Interaction	0.0538244706973133	1.05529934993794	0.0553694882505573	0.972096228409182	0.331002678295576
ENSG00000008517.15	0.00667382552072453	1.00669614511901	0.00375625270616049	1.77672431617261	0.0756136094976718	meno_status	1.36958051343274	3.93370021491769	0.852495048973518	1.60655538713315	0.108151935693359	Interaction	-0.0339606337617977	0.966609555670556	0.0171994895976621	-1.97451404409198	0.0483233221250697
ENSG00000088179.7	0.0310463899206154	1.03153335552707	0.209568136965473	0.148144610006866	0.882228644142114	meno_status	-0.4288879614698	0.651232888269461	1.17306828290756	-0.365612102653361	0.714654542873173	Interaction	0.00397496084519561	1.00398287148007	0.806973825577637	0.00492576180193987	0.996069826601097
ENSG00000070081.14	0.0013260722529245	1.00132695187551	0.05613097761601	0.0236246063982015	0.981152044559321	meno_status	-0.980538599194575	0.375109011022899	0.951455209370093	-1.03056727162568	0.302743790455098	Interaction	0.10716114233742	1.11311360975696	0.147977081857058	0.724173912558533	0.468958972190107
ENSG00000161558.9	0.140914099406471	1.15132574417209	0.163087469048717	0.864040016246606	0.387565908444122	meno_status	0.665160762337967	1.94480314730776	1.49526037163179	0.444846111725725	0.656430968231709	Interaction	-0.454267944014514	0.634912589424361	0.615687596173194	-0.73782214687776	0.460622533305425
ENSG00000276644.3	-0.0857412111299791	0.91783172512345	0.0392247407094826	-2.1858961864151	0.0288232013217426	meno_status	-0.773892933407419	0.461214093186653	0.722171264092639	-1.07161967234983	0.283890893693946	Interaction	0.0685518415500147	1.07095614353836	0.0784001643962915	0.874383900568164	0.381909221917855
ENSG00000179833.4	0.139376544899058	1.14955687829696	0.0838600624360636	1.66201336906135	0.0965100939410446	meno_status	-1.20819771876175	0.298735199387818	1.45100311292138	-0.832663767570578	0.405034384320316	Interaction	0.170712033150289	1.1861491282086	0.265344821034871	0.64335920514482	0.519991047720729
ENSG00000057294.12	-0.0165429220146052	0.983593160684614	0.0175657439811999	-0.94177178218643	0.346309495001318	meno_status	-0.467387122052766	0.626637458272095	1.01891031094437	-0.458712721848475	0.646440477127682	Interaction	0.00103756521435784	1.00103810367136	0.0519684426016053	0.0199652935977302	0.984071058740545
ENSG00000022567.8	0.0515877737930049	1.0529416029145	0.0870990690822329	0.592288463431215	0.553657439845985	meno_status	-1.90977685687334	0.148113433402871	1.56749461594247	-1.21836262622508	0.223086200983374	Interaction	0.288746744901413	1.33475365255272	0.277458663402056	1.04068383146141	0.29802230963258
