gene	gene_coef	gene_exp.coef.	gene_se.coef.	gene_z	gene_Pr...z..	meno	meno_coef	meno_exp.coef.	meno_se.coef.	meno_z	meno_Pr...z..	Interaction	Interaction_coef	Interaction_exp.coef.	Interaction_se.coef.	Interaction_z	Interaction_Pr...z..
ENSG00000167578.15	-0.0639006353256542	0.938098208722816	0.127516423020574	-0.5011169056659	0.616288849655007	meno_status	1.23058592110861	3.42323469426722	1.48355610390996	0.82948391224664	0.406830636466971	Interaction	-0.655439018788579	0.519214067812651	0.720799640017045	-0.909322067326615	0.36318014553962
ENSG00000078237.5	0.0187564097036367	1.01893341609232	0.028664661570321	0.654339129650037	0.5128933414011	meno_status	0.284657046407727	1.32930605964954	1.74622498715786	0.16301281249619	0.870508346696545	Interaction	-0.0669174760936954	0.935272380482467	0.310153746786912	-0.215755820417898	0.829178087376278
ENSG00000146083.10	0.0650729362840913	1.06723686183652	0.0319368836049877	2.03754809294945	0.0415951476353435	meno_status	1.3922720189736	4.02398223881208	1.09974264771199	1.2659980240561	0.20551378968052	Interaction	-0.150652425923226	0.860146611373379	0.110727678941251	-1.36056699972152	0.173650566241616
ENSG00000198242.12	-0.00319410617023391	0.996810989560001	0.00242758536297088	-1.31575441957887	0.188256482335494	meno_status	-0.925982473818551	0.396142028651788	1.37238668721673	-0.674724173910848	0.499851023050255	Interaction	0.00794169553235962	1.00797331444349	0.0135615997291792	0.585601676126175	0.558143221751594
ENSG00000134108.11	-0.00105409882794888	0.998946456539066	0.0132221111021581	-0.0797224300873426	0.936458019600846	meno_status	0.937717527484256	2.55414499437358	1.51595368798224	0.618566078184338	0.536202254508326	Interaction	-0.0235831703709969	0.976692739393221	0.03563675061841	-0.661765451724822	0.508121550612068
ENSG00000172137.17	0.0012804107019989	1.00128123077776	0.0176041528580334	0.0727334460410918	0.942018232932144	meno_status	-0.172554728898297	0.841512232514091	0.584945941607779	-0.294992608075908	0.767999526486119	Interaction	0.0133234473331035	1.01341259995762	0.0781830538702083	0.170413493379547	0.864684961169722
ENSG00000167700.7	-0.0217801328772541	0.978455341563603	0.0177091158303184	-1.22988256929045	0.218741082403279	meno_status	0.0533089352863512	1.05475544596681	0.748909790036917	0.0711820515575358	0.943252865959482	Interaction	-0.0186477060164244	0.981525086723684	0.0651898404438902	-0.286052334066912	0.774838038618662
ENSG00000060642.9	0.0812833619231083	1.08467820952771	0.0846472066802858	0.960260416272414	0.336924166754271	meno_status	-0.00635782439296221	0.993662343807948	1.05994662129357	-0.00599824959600611	0.995214117954062	Interaction	-0.0260508430297384	0.974285552720127	0.194020814787719	-0.134268290019506	0.893190427055964
ENSG00000070087.12	0.00431789220802058	1.00432722773635	0.00327557446085329	1.31820914457117	0.18743364515945	meno_status	-1.10207238390823	0.332181961330398	0.914050213560565	-1.20570223337648	0.227932323582859	Interaction	0.017764216971425	1.0179229391391	0.0131519818509823	1.35068746084821	0.176795570670697
ENSG00000153561.11	0.0392056882991764	1.03998437426912	0.0281818393771396	1.39116853852269	0.164174325179513	meno_status	-1.54079454154175	0.214210834387204	1.30199398679079	-1.18341141139949	0.23664613694015	Interaction	0.131172795108898	1.14016477918855	0.107423571124967	1.22108019436724	0.222055657771819
ENSG00000179262.8	0.0200070811464241	1.0202085642474	0.0101875016251414	1.96388495262168	0.0495434352526986	meno_status	-0.616733050785421	0.539704748610263	1.49449332862698	-0.412670327108134	0.679848167757651	Interaction	0.0149257775014135	1.01503772318376	0.0336449951060958	0.443625491825654	0.657313372228365
ENSG00000127511.8	-0.00580738575324152	0.994209444515686	0.075955313522061	-0.0764579261667426	0.939054786006023	meno_status	-0.0746629873637149	0.928056200297997	1.1652371927221	-0.0640753554984762	0.9489102249753	Interaction	-0.00527452990047015	0.994739356007759	0.193552174578997	-0.0272512045495897	0.97825937552652
ENSG00000064601.15	-0.00206796823803433	0.997934168535102	0.0129728322782085	-0.159407613826015	0.873347740648758	meno_status	0.33689965301054	1.40059851084262	1.37149376205088	0.245644320326149	0.805957577515846	Interaction	-0.0131880762381234	0.986898505406269	0.0413624236310222	-0.318841960417239	0.74984635773824
ENSG00000227766.1	0.0122588015239027	1.01233424861306	0.00830339235379975	1.47636062485869	0.139847107161955	meno_status	-0.00899475001932166	0.991045581729381	0.538469586226305	-0.0167042860904337	0.986672527833234	Interaction	-0.00650066818707101	0.99352041544573	0.0271147435167779	-0.239746622830807	0.810526688976168
ENSG00000008517.15	-0.00153289323534059	0.998468281045403	0.00457807220967067	-0.33483378267877	0.737750475114176	meno_status	-0.235976317655489	0.789799378012288	0.561573715967677	-0.420205417286787	0.674335397636361	Interaction	0.00437292147518091	1.00438249664837	0.0121016273697104	0.361349869863459	0.717837917790556
ENSG00000088179.7	0.515254757469467	1.67406492802238	0.27283629098387	1.8885125421234	0.0589571757642452	meno_status	0.239382074004478	1.2704638550768	0.876928811655952	0.272977772907746	0.784870301568513	Interaction	-0.300351287669321	0.740558026079838	0.473571849527875	-0.634225383051705	0.525933744474678
ENSG00000070081.14	0.0598295488873341	1.06165557074873	0.053155883365915	1.12554895335816	0.260356485308188	meno_status	-0.355415961526762	0.700881842684115	0.895783626323997	-0.396765414194132	0.691540457240216	Interaction	0.0502259764375869	1.05150868571711	0.162827932043784	0.308460445374208	0.757731993803593
ENSG00000275479.1	-0.298206156398949	0.742148325349628	0.143993656298641	-2.07096731942463	0.0383618502107865	meno_status	-0.567327630120589	0.567038753015137	0.582462583241893	-0.974015578756896	0.330048804101566	Interaction	0.357941760209785	1.43038231288818	0.337489510200758	1.06060114282326	0.288871202985049
ENSG00000161558.9	-0.024865064588354	0.975441524752203	0.168371863187378	-0.147679452597624	0.882595748263325	meno_status	0.702137647270278	2.01806200468637	0.944056937087512	0.743745021816615	0.457030746518407	Interaction	-0.691978341718455	0.500584761099914	0.792008668124291	-0.873700465118977	0.382281397591655
ENSG00000179833.4	0.00604809156553411	1.00606641819975	0.0165717279730493	0.364964448811263	0.715137944207878	meno_status	0.0819281258121132	1.08537779637834	0.873030998533268	0.0938433182209522	0.925233620532431	Interaction	-0.0127411197877594	0.987339704650194	0.0494017280471534	-0.257908382791755	0.796477615144052
ENSG00000057294.12	0.0481043664364739	1.04928015924119	0.0459431949410872	1.04704007847425	0.29508109387573	meno_status	0.129478152494706	1.13823424361247	0.745705725518685	0.173631699561708	0.862154917762032	Interaction	-0.0529201836179342	0.948455711764699	0.126043455726453	-0.419856654301711	0.674590174514209
ENSG00000167768.4	-0.000322828313234602	0.999677223790218	0.000238185393118473	-1.35536570487355	0.175301070571434	meno_status	-0.234352050557634	0.791083265561785	0.444995786724166	-0.526638807712799	0.598444437125861	Interaction	0.00036992557364068	1.00036999400454	0.000590593414567689	0.626362510173709	0.531077193705056
ENSG00000022567.8	0.110855134962211	1.11723304712324	0.0777890486555931	1.4250737973801	0.154135869989308	meno_status	-1.32173175596337	0.266673089149059	1.07929790081287	-1.22462181661608	0.220717744018817	Interaction	0.624133057519396	1.86662699752147	0.436553735586693	1.42968209098157	0.152808282596625
ENSG00000120662.14	0.377358775681247	1.45842746382495	0.235007707737692	1.6057293580449	0.108333387850232	meno_status	0.208236143722524	1.23150394714125	1.05293266713214	0.19776776827496	0.843226765246222	Interaction	-0.226285186735368	0.797490635481227	0.622347327197053	-0.363599515650719	0.716157088513899
ENSG00000225630.1	-0.00317946831060043	0.99682558084614	0.00220002948580746	-1.4451934990469	0.148403541924525	meno_status	-0.629758458418483	0.532720459610391	0.811604906097219	-0.775942153241551	0.437783141942804	Interaction	0.00784015172733625	1.00787096619428	0.0106941222452174	0.733127184032567	0.463480861575235
ENSG00000164283.11	-0.0113867294355658	0.988677854004242	0.0517339620920724	-0.220101631019495	0.825792004586551	meno_status	-0.37463298748024	0.687541568854959	0.605038715899631	-0.619188454615171	0.535792216767641	Interaction	0.103253579288961	1.10877253518171	0.156493945818059	0.659792803799603	0.509386801955455
ENSG00000184178.14	0.0965960247790358	1.10141533923059	0.0545075550954702	1.77215845784768	0.0763682573306913	meno_status	0.644575112126473	1.90517737051536	1.6251203222613	0.396632239039118	0.691638675179915	Interaction	-0.128891665306767	0.879069194078684	0.287394267036224	-0.448483773305475	0.653804094424714
ENSG00000166913.11	0.00844668555835532	1.00848245945951	0.00436606056288328	1.93462400182036	0.0530364524797113	meno_status	0.687241802119431	1.98822404806766	1.3961884429584	0.492227109875818	0.622558801683526	Interaction	-0.00782215590002642	0.992208357549282	0.0117160097625084	-0.667646755046038	0.504359105162247
ENSG00000130204.11	0.00798601357227771	1.00801798683496	0.00672800971824132	1.18698008872158	0.235235474502154	meno_status	-3.93487118500799	0.0195482172687483	1.66255520786138	-2.3667612157491	0.0179445061866877	Interaction	0.201751007649233	1.22354331725326	0.0757601093337577	2.66302424090267	0.00774418350788888
ENSG00000111863.11	0.104766408018359	1.11045118756392	0.0551316166343493	1.90029631659821	0.0573942444669422	meno_status	-0.724073564320653	0.484773472424415	0.719441411996461	-1.0064385400214	0.314204662253464	Interaction	0.178818530324699	1.19580372236382	0.165780679039491	1.07864517964787	0.280745932575408
ENSG00000164182.9	0.0064619266779667	1.00648284997014	0.0224068718071688	0.288390397980467	0.773047916963451	meno_status	0.305976551789769	1.3579504646666	1.18232377703357	0.2587925217553	0.795795328145901	Interaction	-0.0428759160352609	0.958030258884884	0.123709521726775	-0.346585415874105	0.728902804013824
ENSG00000109618.10	0.0905539531162625	1.09478057287179	0.268459352098952	0.337309735750555	0.735883421261747	meno_status	-0.619496324458095	0.538215455297559	0.978570426918618	-0.633062585396948	0.526692773801988	Interaction	0.369149398862622	1.44650369353914	0.62598260163911	0.58971191514911	0.555383805608352
ENSG00000153015.14	0.101041389200288	1.1063224306165	0.0523226421044326	1.93112169294923	0.0534680049190134	meno_status	1.40683825097717	4.08302547244549	1.48296509313811	0.948665789563635	0.342790618728629	Interaction	-0.27568549278637	0.759051620434606	0.27010450378417	-1.02066233226033	0.3074144465675
ENSG00000149089.11	-0.00297387951533735	0.997030538084127	0.0843927890196636	-0.0352385499979676	0.971889522854732	meno_status	-2.29623494481526	0.100637035311521	1.6584182921485	-1.38459335361072	0.166176844917816	Interaction	1.22378571213971	3.40003495393949	0.841133039189693	1.45492526761123	0.145689951779878
ENSG00000179632.8	0.00556388428376743	1.00557939143459	0.00702598703378071	0.791900733237402	0.428418559407986	meno_status	1.4031188723954	4.06786736180495	1.25239005082743	1.12035293754401	0.262563391607785	Interaction	-0.0352375242478163	0.965376088793877	0.0301695193404793	-1.16798427744711	0.24281310693941
ENSG00000114861.17	-0.0976658502442142	0.906951910885754	0.0892516341905427	-1.09427520437002	0.273834296802205	meno_status	0.455368460838174	1.57675424820627	1.23811443196468	0.367791901202201	0.713028408316911	Interaction	-0.15422870193429	0.857075983659955	0.343898027014998	-0.448472191809241	0.653812451019895
ENSG00000152942.17	0.2550136416337	1.2904792249977	0.0909255242724421	2.80464307106548	0.00503723264819136	meno_status	1.16018853319782	3.19053474113384	1.1408341031002	1.01696515737479	0.309170004873185	Interaction	-0.280538467813227	0.755376885786363	0.232131737446682	-1.20853128873713	0.226842968097528
ENSG00000118363.10	0.00765009745901725	1.00767943421655	0.0332019689185303	0.230410957789544	0.817772447119255	meno_status	-1.97468329728317	0.138805265287191	1.27333881173011	-1.55079172887232	0.120951603394674	Interaction	0.141640784159862	1.15216269910093	0.0840551892258468	1.68509268094429	0.0919706915334992
ENSG00000136169.15	0.489739550748928	1.63189113977669	0.267110306218308	1.83347306093336	0.0667322511882632	meno_status	0.427367552687349	1.53321609586813	1.04859530031919	0.407561956988801	0.68359529887659	Interaction	-0.441885621338578	0.642823156503004	0.658978387864567	-0.670561629146166	0.502499833427846
ENSG00000121644.17	0.0440345449940826	1.04501845442124	0.026211095541925	1.679996355881	0.0929580247459428	meno_status	-2.23346428689904	0.107156565299146	1.18960661003787	-1.87748140272012	0.0604521438864817	Interaction	0.18111342219148	1.19855111387799	0.0857599362930055	2.11186516711826	0.0346980158212403
ENSG00000138495.5	0.00374702492310234	1.00375405379737	0.0229496384085829	0.163271632275522	0.870304568335229	meno_status	-0.0525944832756388	0.948764674426564	1.06338823933436	-0.0494593426278263	0.960553237404888	Interaction	-0.00483450962377925	0.995177157808195	0.109786820106282	-0.0440354281060248	0.96487616370184
ENSG00000169992.8	-0.000221432998590102	0.999778591515887	0.0473709468486742	-0.00467444738433172	0.99627034418421	meno_status	0.818287230710365	2.26661432358291	1.24641113400063	0.656514699193913	0.511493012967828	Interaction	-0.188627801090636	0.828094665274298	0.253354320439289	-0.744521746317865	0.456560890121396
ENSG00000127564.15	-0.00233996324349118	0.997662772336364	0.0306892694678738	-0.0762469515913601	0.939222629410491	meno_status	-0.440111950466654	0.643964324940933	0.721952106502484	-0.609613777011868	0.542117683147095	Interaction	0.0465932521200889	1.04769577436548	0.0775602731377868	0.600736049979033	0.548015803923109
ENSG00000176973.7	-0.0255085929043709	0.974814002446249	0.017778711670121	-1.43478297964867	0.15134894950839	meno_status	-0.229802103880198	0.794690853179458	1.60917952656083	-0.142807002007623	0.886442606963606	Interaction	0.00528027340080509	1.00529423861363	0.0932003592521448	0.0566550756153183	0.954819960964092
ENSG00000159479.15	-0.0923220020219696	0.911811497123562	0.0316820439469731	-2.91401660121711	0.00356810931385015	meno_status	-3.72377075468305	0.0241427595680392	1.76961473248957	-2.10428331450671	0.0353537406617614	Interaction	0.217049286836773	1.24240533485771	0.0984304846588377	2.20510228705132	0.0274469176403648
ENSG00000112511.16	-0.00395722922166479	0.996050590291955	0.0315893156335467	-0.125271128617372	0.900308908130122	meno_status	-0.406854201761034	0.665741247127431	1.19947945771935	-0.339192304747439	0.734464865943826	Interaction	0.0389320843436217	1.03969986935321	0.142694287454293	0.272835619688646	0.784979577383382
ENSG00000211950.2	0.000284337507060348	1.0002843779348	0.000641904213549593	0.442959402755783	0.657795099407655	meno_status	0.135958175115515	1.14563397658407	0.447980321323523	0.303491400501337	0.761515400042615	Interaction	-0.00733844743137657	0.992688413228633	0.00905278911026564	-0.81062834249115	0.417579135474586
ENSG00000154511.10	0.0854898243590523	1.08925047746591	0.0446949649425001	1.91273948797218	0.0557814112769571	meno_status	2.44678853304988	11.5511908211315	1.7757232964398	1.37791092675054	0.168230790922224	Interaction	-0.398212579245177	0.671519261430262	0.290193888496527	-1.3722293784624	0.169992042473012
ENSG00000142507.8	-0.000725322005349112	0.99927494097707	0.00464184082179403	-0.156257405885965	0.875830129038106	meno_status	2.26065636659589	9.58938125110995	1.60311661931212	1.41016339008819	0.158491443127556	Interaction	-0.0382958731697716	0.962428142096037	0.0271968534811621	-1.40809940371585	0.159101637591353
ENSG00000164116.15	-0.0217950207669456	0.978440774536847	0.0621486292061889	-0.350691898523405	0.725819504073941	meno_status	-0.396243465896591	0.672842861703582	0.953839029899393	-0.415419639452566	0.6778347320178	Interaction	0.095588354298561	1.10030603450718	0.25966405953992	0.368123160625028	0.712781401954685
ENSG00000174013.7	-0.0103006049720682	0.989752264574175	0.0311794411903518	-0.330365284906249	0.741123968990411	meno_status	-0.68977576171596	0.501688554234368	1.00763217306408	-0.684551148876521	0.493627202474252	Interaction	0.0494485003094708	1.05069148053538	0.073899426199044	0.669132398623556	0.503411024461359
ENSG00000196704.10	0.0635943408977099	1.06566001638192	0.0328904511869218	1.93351986983374	0.0531721877481164	meno_status	-2.75668706663038	0.0635017974852124	1.51920702527832	-1.81455655533541	0.0695920840543091	Interaction	0.223737793521198	1.25074302350483	0.107560963658548	2.08010216635333	0.037516162947665
ENSG00000129455.14	-0.0116912598934446	0.988376817324413	0.00456873454195965	-2.55897115187391	0.0104982452826051	meno_status	-0.204780547923695	0.814826112074279	0.536971543098126	-0.381362011741232	0.702934645173114	Interaction	0.003193195423182	1.00319829910259	0.0134151294512105	0.238029415578533	0.811858279445402
ENSG00000143033.16	0.0188975140284634	1.01907720214822	0.112746326490982	0.167610906861564	0.866889390161553	meno_status	0.414370063907215	1.51341708430745	1.47685940985406	0.28057515911292	0.779036271133423	Interaction	-0.160598573786717	0.851633870658713	0.450306901805082	-0.35664248791868	0.721359465622458
ENSG00000259956.1	-0.00630127739046458	0.993718534023664	0.0396455541066014	-0.158940328429294	0.873715887039808	meno_status	0.179695920647089	1.19685336938503	1.27455686259156	0.140986978236273	0.887880229447714	Interaction	-0.0270591024533794	0.973303715186929	0.116588681251906	-0.232090303817011	0.816467875719827
ENSG00000109805.8	0.0349319096057078	1.03554919544598	0.0393415956104131	0.88791288364679	0.374587613912867	meno_status	-1.33914011137516	0.262070923525404	1.23536343120823	-1.08400497986689	0.278362590853485	Interaction	0.20719817230079	1.23022634441063	0.17752897142191	1.16712314976674	0.243160640281214
ENSG00000111641.9	-0.00330088322680812	0.996704558698863	0.0190907973943209	-0.172904418743141	0.862726558314542	meno_status	-1.38050971014336	0.25145035359447	1.25410135524793	-1.10079596387203	0.270985468784645	Interaction	0.108321162520333	1.11440559322873	0.0942516462155836	1.14927608025613	0.250442158055858
