gene	gene_coef	gene_exp.coef.	gene_se.coef.	gene_z	gene_Pr...z..	meno	meno_coef	meno_exp.coef.	meno_se.coef.	meno_z	meno_Pr...z..	Interaction	Interaction_coef	Interaction_exp.coef.	Interaction_se.coef.	Interaction_z	Interaction_Pr...z..
ENSG00000167578.15	-0.104357447645787	0.900903214127705	0.169279980841673	-0.616478375806245	0.537578839523066	meno_status	-0.0379251081274014	0.962785042966014	0.901456282307764	-0.0420709344110527	0.966442150628306	Interaction	-0.01635018199967	0.983782756715879	0.248881391188576	-0.0656946745660128	0.947620912336572
ENSG00000078237.5	-0.0766149474449119	0.926246438507915	0.206601960675186	-0.370833593226949	0.710761478733474	meno_status	-0.0834012603010133	0.919981920924634	0.862284546951887	-0.0967212744282972	0.922947744489685	Interaction	-0.00321662197052425	0.996788545815503	0.304548480545511	-0.0105619373466011	0.991572949938526
ENSG00000146083.10	0.185636193119814	1.20398416296891	0.0978005325224857	1.89811024880804	0.0576815603623319	meno_status	1.16929449234819	3.21972029973838	1.56705842929511	0.746171598001076	0.455563762826255	Interaction	-0.127370450227362	0.880407465033461	0.145463750419797	-0.875616432683612	0.381238588980241
ENSG00000198242.12	0.00216438941710079	1.00216673339867	0.003494538482329	0.619363451867981	0.535676952488764	meno_status	0.986778715404744	2.68257918825235	1.18295587087669	0.83416358944433	0.404188805769856	Interaction	-0.00794684468870288	0.992084648003822	0.00844617956008811	-0.940880386471439	0.346766159826871
ENSG00000134108.11	0.00256394038194184	1.00256723008802	0.0280731901505408	0.0913305672847603	0.927229930298053	meno_status	-2.52095479886628	0.08038282067169	1.83542879464474	-1.37349637655337	0.169598086901649	Interaction	0.0620858011330572	1.06405363781921	0.0462061495153309	1.34366965835267	0.179055233062664
ENSG00000167700.7	0.0106957673417041	1.01075317153932	0.0294632314151817	0.363020851005258	0.716589308464796	meno_status	1.52925585591226	4.61474151166292	0.877742121028096	1.74226098904887	0.0814627863098327	Interaction	-0.128233505638641	0.87964795240452	0.0664492183545859	-1.92979705125142	0.053631989013478
ENSG00000060642.9	-0.0534852216313167	0.947919949610788	0.119854297431917	-0.446252014131566	0.655415214453039	meno_status	0.527509420885929	1.69470624814797	1.5883938194319	0.332102413414449	0.739811927818095	Interaction	-0.0791183699331363	0.923930552374325	0.202531132840585	-0.390647940509035	0.696057484405195
ENSG00000182141.8	0.028670168709044	1.02908511402091	0.363874048335337	0.0787914632555008	0.937198494273386	meno_status	-0.565575186831735	0.568033327485523	1.03687363983786	-0.545462016876212	0.585435797248751	Interaction	0.255155869450204	1.29066278009313	0.545615414192322	0.467647839143096	0.640036448121867
ENSG00000102174.8	0.0343641533849424	1.03496142281993	0.0171621027342779	2.00232768192832	0.0452495006788712	meno_status	0.361166762863934	1.43500274609375	0.396295245681534	0.911357799013744	0.362106881481691	Interaction	-0.0920148446068426	0.912091609803243	0.0486357456036631	-1.89191804227038	0.0585019014803529
ENSG00000070087.12	-0.0288445704018362	0.971567463071849	0.0195707431503233	-1.47386178339169	0.140518809243567	meno_status	-1.48392136368792	0.226746786136068	1.17296073719927	-1.26510744701578	0.205832813706518	Interaction	0.0352761087527265	1.03590569194513	0.0284447204430438	1.24016366493605	0.21491486479518
