gene	gene_coef	gene_exp.coef.	gene_se.coef.	gene_z	gene_Pr...z..	meno	meno_coef	meno_exp.coef.	meno_se.coef.	meno_z	meno_Pr...z..
ENSG00000167578.15	0.159349126684431	1.1727473125972	0.128390363459997	1.24112996014752	0.214557743387657	meno_status	-0.395531261167316	0.673322234257183	0.475508277041904	-0.831807310753626	0.405517716683768
ENSG00000078237.5	-0.0250371015118298	0.975273727227353	0.047197666194031	-0.530473295202807	0.595783819617534	meno_status	-0.442726169931179	0.642283059424232	0.475288822907246	-0.931488704537826	0.351600824819235
ENSG00000146083.10	-0.00726781440623992	0.992758532290609	0.0206909603044343	-0.351255538617139	0.725396647405508	meno_status	-0.418163347479454	0.65825469539711	0.47495447723206	-0.880428267391911	0.37862734885986
ENSG00000198242.12	-0.00160251932544317	0.998398764023029	0.00194364271972297	-0.824492747140064	0.409659635191132	meno_status	-0.389304894717297	0.677527663913468	0.476576901134974	-0.816877389126839	0.413998500513116
ENSG00000134108.11	-0.00793609661058104	0.992095311064426	0.022340052545295	-0.355240731618264	0.722409252649035	meno_status	-0.439289179867609	0.644494377880413	0.475902369680739	-0.923065754352742	0.355972939707108
ENSG00000167700.7	0.0229574087503206	1.02322295827464	0.00887512677570502	2.58671333159598	0.00968961686047641	meno_status	-0.621758250767314	0.536999427400405	0.483064369025803	-1.28711263060287	0.198055033676796
ENSG00000060642.9	-0.0801886575873574	0.922942209910476	0.076843306902965	-1.04353470483274	0.296700716131228	meno_status	-0.40435345465068	0.667408181048808	0.474940384504304	-0.851377284062091	0.394559806221853
ENSG00000182141.8	-0.00388834135358101	0.996119208457076	0.201204688433754	-0.0193253019293396	0.984581599675075	meno_status	-0.426273511407759	0.652937731777608	0.47514377710254	-0.897146362743514	0.369640821981823
ENSG00000269416.4	-0.0347307106169134	0.965865478558852	0.123566101704462	-0.281069890025179	0.778656794889708	meno_status	-0.429123311979312	0.651079638311831	0.474523929686396	-0.904323860469822	0.365823698254873
ENSG00000166391.13	0.0332444052809645	1.03380317532278	0.032425241458827	1.02526315257136	0.305239037077202	meno_status	-0.458872742189708	0.63199566616686	0.475819157716223	-0.964384755738183	0.334853062144952
ENSG00000070087.12	0.0209176319020337	1.02113793898368	0.0108435509521033	1.92903892778559	0.0537260297522404	meno_status	-0.529730271510211	0.588763754621357	0.478676595022192	-1.10665588628927	0.268442734823458
ENSG00000153561.11	0.0213400828078629	1.02156941076239	0.0318967801036012	0.669035643677825	0.503472741088776	meno_status	-0.427519444198959	0.652124721830024	0.474299083448862	-0.901371010650611	0.367391089450894
ENSG00000179262.8	0.0150587486262553	1.01517270286557	0.0121284513603336	1.24160522880154	0.214382251620378	meno_status	-0.45778684927813	0.632682318528893	0.474740498135474	-0.964288597825698	0.334901255820321
