gene	gene_coef	gene_exp.coef.	gene_se.coef.	gene_z	gene_Pr...z..	age	age_coef	age_exp.coef.	age_se.coef.	age_z	age_Pr...z..	gender	gender_coef	gender_exp.coef.	gender_se.coef.	gender_z	gender_Pr...z..	p_adjusted_new
ENSG00000060642.9	0.300010839714397	1.34987343973926	0.0664699500005057	4.51348074900184	6.37722406850406e-06	age	0.0602648605387708	1.06211782239296	0.00732395208910598	8.22846187489563	1.89632638281756e-16	gender	-0.0784474034605927	0.924550686819372	0.182364805938799	-0.430167449562168	0.667073838210372	2.17035961551787e-05
ENSG00000088179.7	-0.137525452649815	0.871512167420849	0.0900871722001097	-1.5265819682333	0.126864993675244	age	0.0562131580874216	1.05782314326455	0.00724870820489703	7.75492080774414	8.83986227591809e-15	gender	-0.0240253193890181	0.976260991113163	0.183454350336793	-0.130960750425985	0.895806356551083	0.13785712572657
ENSG00000161558.9	0.234644614557665	1.26445931843938	0.16912360925415	1.38741489489533	0.165315285687549	age	0.0556080748359909	1.05718326580667	0.00721554244121426	7.70670747057972	1.29105275297699e-14	gender	-0.0722317161950647	0.930315301711925	0.182535914327052	-0.395712353162712	0.692317241343148	0.1753578030424
ENSG00000179833.4	0.258870687951322	1.29546627459848	0.0359296231028033	7.20493747486944	5.80704900929157e-13	age	0.0578174845119641	1.05952159896015	0.00735719411486413	7.8586324635845	3.88349894110531e-15	gender	-0.179420460952292	0.8357544234105	0.184220075186425	-0.973946301838843	0.330083202189833	1.9972729168321e-11
ENSG00000120662.14	0.449531288461323	1.56757727171732	0.130563325481432	3.44301347107809	0.000575270657909511	age	0.0565212338616817	1.05814908315295	0.00733071493980765	7.7101939341219	1.25626688077975e-14	gender	-0.0921047046996249	0.912009652848945	0.183235822275752	-0.502656650624878	0.615205692361603	0.00114099116946666
ENSG00000272905.1	-0.420683296196098	0.656598015572997	0.11541443216797	-3.64497999334998	0.000267412603681794	age	0.0536259253367066	1.05508984594667	0.0073608428714852	7.2852968434424	3.20962800491507e-13	gender	-0.0106765357139603	0.989380256200138	0.183625578417872	-0.0581429657346756	0.953634750553157	0.000584344663917185
ENSG00000013392.7	-0.471777417411188	0.623892365041897	0.0787040829467562	-5.9943194780676	2.04339311156763e-09	age	0.0563146801732283	1.057930541128	0.00746139677082925	7.54747159317323	4.43789297468679e-14	gender	0.0371691194336259	1.03786852973468	0.183577193710933	0.20247133471358	0.839548265899852	1.92468977728569e-08
ENSG00000109618.10	0.12671193447403	1.13508999038598	0.0222257287103321	5.70113745764947	1.1901061902308e-08	age	0.0577937606572293	1.05949646332181	0.0073047455724639	7.91181021760561	2.53672903041155e-15	gender	-0.076010556597405	0.926806422585464	0.183563447879284	-0.414083290957748	0.678813109301497	8.87205599942173e-08
ENSG00000153015.14	-0.18413573302618	0.83182289032565	0.0597943064072828	-3.07948605962511	0.00207358074317796	age	0.0564738591659867	1.05809895484955	0.00722504219764031	7.81640544389221	5.43531122021909e-15	gender	-0.0525814426591174	0.948777046983525	0.18223725416687	-0.288532895754509	0.772938853498008	0.00353778901692143
ENSG00000138193.13	0.225189477418111	1.25256002554844	0.0419133181081785	5.37274278397372	7.75479114720535e-08	age	0.0583400918593372	1.06007545744512	0.00725233325594829	8.04432033118269	8.67253954632234e-16	gender	-0.0485509236326299	0.952608827768668	0.184369971284564	-0.263334225711271	0.792292982017767	4.51948033482828e-07
ENSG00000159479.15	0.16804604540672	1.18299108069921	0.0310615734635807	5.41009442434562	6.29915270199395e-08	age	0.0551906679469528	1.05674208231147	0.00731815081982284	7.54161390025697	4.6419038073207e-14	gender	-0.109965112981092	0.895865388824113	0.182830671993693	-0.601458780312774	0.547534458208939	3.76291490355954e-07
ENSG00000174013.7	-0.277977663582617	0.757313737001139	0.0657320053621357	-4.22895455647765	2.34779758974569e-05	age	0.0625107640053241	1.06450591720355	0.00746724621518056	8.37132755556428	5.69726992958427e-17	gender	0.0960984148934207	1.10086740041081	0.185996273307747	0.516668496547873	0.605387591275814	6.85466305945044e-05
ENSG00000143033.16	0.335295168874776	1.39835307461651	0.0665112291953422	5.0411813603688	4.62666726620628e-07	age	0.0625190038186053	1.06451468856968	0.00735657175042905	8.49838837158885	1.92240994331553e-17	gender	-0.0648075901811535	0.937247781705231	0.182569976554136	-0.354973974386948	0.722609088648495	2.1766911283499e-06
ENSG00000221923.7	0.152086429592081	1.16426085867477	0.0405460874223258	3.75095204644428	0.000176164392609178	age	0.0557804672139952	1.05736553185404	0.00713793872803539	7.81464640413745	5.5117536664043e-15	gender	-0.0563660249175452	0.945193108337363	0.181730852681414	-0.310162111088305	0.756437681637736	0.000403524895280357
ENSG00000135723.12	0.271855415947726	1.31239723588235	0.0453374494402781	5.99626620606072	2.01905941981247e-09	age	0.0598465076788608	1.0616735752969	0.00731574629917327	8.18050616184215	2.82654035924296e-16	gender	-0.116122184208163	0.890366427934098	0.182404729146407	-0.636618276025935	0.524373517764428	1.90969370123929e-08
ENSG00000168300.12	-0.12724079370455	0.880521623004538	0.0700151236791318	-1.81733298490873	0.0691661422461562	age	0.0565803424796141	1.05821163073135	0.00728425698968363	7.76748301985313	8.00610676639529e-15	gender	-0.107933888250812	0.897686942122656	0.184833783414965	-0.583951084356113	0.55925322255304	0.0795577111217505
ENSG00000231982.1	-0.204757028864238	0.814845276243418	0.0626717946122509	-3.26713205088613	0.00108642991509149	age	0.0563037148841032	1.05791894067734	0.00727477099006707	7.73958588675574	9.97411429312048e-15	gender	0.0282387228705935	1.02864121529707	0.182654586401291	0.154601772815894	0.87713527229826	0.00199691976296169
