gene	gene_coef	gene_exp.coef.	gene_se.coef.	gene_z	gene_Pr...z..	age	age_coef	age_exp.coef.	age_se.coef.	age_z	age_Pr...z..	gender	gender_coef	gender_exp.coef.	gender_se.coef.	gender_z	gender_Pr...z..	p_adjusted_new
ENSG00000167578.15	-0.104596747852221	0.900687653595456	0.0339085375815929	-3.08467292641369	0.0020377611060415	age	0.033951391343183	1.03453431818226	0.00774346007710674	4.38452461885341	1.16239337274158e-05	gender	0.10983200137151	1.1160905530258	0.166141048186411	0.661076853495457	0.508563028372147	0.0265853870422122
ENSG00000060642.9	0.0764983590724547	1.07950041895374	0.0338524329930545	2.25975955962013	0.0238361775512759	age	0.0337205835645308	1.0342955671682	0.0077829233523991	4.33263724152396	1.47333761769647e-05	gender	0.128908504482754	1.13758603538126	0.167511655912933	0.769549460783535	0.441567194176096	0.0837168390578112
ENSG00000182141.8	-0.188093230683335	0.828537458518335	0.0753160163232939	-2.49738687553449	0.0125112376876352	age	0.0316355480361576	1.03214127083647	0.00776314955941551	4.07509191907664	4.59961752244695e-05	gender	0.0453737850375772	1.04641892255377	0.166776600363759	0.272063256707545	0.785573381145784	0.0606386480814032
ENSG00000120662.14	-0.115337955990365	0.891064952276514	0.0688323867306641	-1.67563499492868	0.0938097097954194	age	0.0306337040315145	1.03110774409507	0.00781835541956333	3.918177466691	8.92210103321014e-05	gender	0.0741637822659583	1.07698318179808	0.166393570730834	0.445713028094873	0.65580455254522	0.177754240268407
ENSG00000109618.10	-0.160470259046728	0.851743154848629	0.0975641773371607	-1.64476617777627	0.10001803955073	age	0.0302594576938577	1.03072192799774	0.00791010201766202	3.82541939741018	0.000130549644050174	gender	0.0674463726579085	1.06977288898292	0.166602681313747	0.404833656493757	0.685599787435407	0.185628414511318
ENSG00000153015.14	0.0481421372323648	1.04931979213639	0.0303832692198029	1.58449496938885	0.113081125535705	age	0.0320280068996864	1.03254642332426	0.00779372476323613	4.10946086404874	3.96583914931982e-05	gender	0.109370097134855	1.11557514511458	0.167060639314032	0.654673043177251	0.512678284726749	0.199902187715684
ENSG00000154511.10	0.0613085834571125	1.06322695782051	0.0266036763302197	2.30451546230363	0.0211937253908733	age	0.0334513895341354	1.03401717844782	0.00787205259646952	4.24938592879039	2.14357333685826e-05	gender	0.0552723518487729	1.05682840465349	0.167002127877724	0.330967949637399	0.740668694975308	0.0789838266938808
ENSG00000144504.14	-0.335045984874995	0.715305192376398	0.156202684351391	-2.14494383541631	0.0319573378430105	age	0.0316551476040837	1.03216150055766	0.00783404923422997	4.04071338558483	5.32888529461243e-05	gender	0.0748970151201039	1.07777315083057	0.166412025199163	0.450069729218587	0.652660162837952	0.0983765070903959
ENSG00000164116.15	0.105518427168101	1.11128658219884	0.0486984917940441	2.16676991998766	0.0302524021315578	age	0.0307018756309406	1.03117803875518	0.00784786737218974	3.91212977677706	9.14857236663791e-05	gender	0.0895857465291414	1.0937211120809	0.166339314682767	0.538572295431144	0.590182008208904	0.0959589336031441
ENSG00000174013.7	0.0420079392638765	1.04290275859809	0.022339512689584	1.88043221208953	0.0600491969034308	age	0.0331156388349635	1.0336700647323	0.00780512405953371	4.2428074918955	2.20740780803634e-05	gender	0.115023325418718	1.12189960604481	0.167126980249057	0.688239117629643	0.491302214094099	0.136264151032164
ENSG00000203780.9	-0.155931295155859	0.855617973451164	0.0893107456936579	-1.74594102808989	0.0808211996427658	age	0.032123735524729	1.03264527230492	0.00776317270297263	4.13796481848567	3.5040008252469e-05	gender	0.0321868129657045	1.03271041098051	0.168660579825329	0.190837793864093	0.848652677578814	0.163053760758492
ENSG00000221923.7	-0.0893615168798614	0.914514901232556	0.0374054045878752	-2.38900014221013	0.0168942958228689	age	0.0324960520347572	1.03302981477012	0.00769158110328099	4.22488583275751	2.39061941672434e-05	gender	0.0246269068578281	1.02493265383668	0.167553454595676	0.146979403780455	0.883148277151656	0.0696335718701249
ENSG00000269680.1	-0.189842995355951	0.827088980560825	0.076531001729957	-2.48060251485823	0.0131160542138767	age	0.0304859208702629	1.03095537499212	0.00782969317865565	3.89362905731349	9.87556244236848e-05	gender	0.0625793125921579	1.06457889008092	0.166618770457744	0.375583809796679	0.707226328910057	0.0618676687254266
ENSG00000168300.12	-0.0356015034976523	0.965024775868455	0.0175495471311937	-2.02862804558483	0.0424961897714107	age	0.0317576288903123	1.03226728321611	0.00777670680401646	4.08368602425777	4.43269135887493e-05	gender	0.0596090200757531	1.06142147092123	0.166878150695255	0.357200866784582	0.720941437045018	0.113968243337389
ENSG00000076984.16	-0.0535356428964835	0.947872155492582	0.0294093844887957	-1.82035917538089	0.0687043251882784	age	0.0321200873891589	1.03264150508185	0.00782997527663463	4.10219525022107	4.09248691811237e-05	gender	0.0489963545629291	1.05021652223481	0.167423305467616	0.292649547361889	0.769790037564289	0.147631613424266
ENSG00000133624.12	-0.107730688503065	0.897869370416915	0.0520650243063794	-2.06915659674177	0.0385313941561455	age	0.0305599370863302	1.03103168523198	0.0078176109782059	3.90911458392159	9.26350203954387e-05	gender	0.0762574106466771	1.07924034636047	0.166372431415038	0.458353646683463	0.646698387993122	0.108807560205133
ENSG00000251615.3	-0.164718544108996	0.848132382353003	0.0435210046187847	-3.78480564848678	0.000153828746120959	age	0.0324638175894192	1.03299651616371	0.00781395970069349	4.15459240038543	3.25867913981769e-05	gender	0.0503433392680913	1.0516321009948	0.166206768845935	0.302895842435617	0.761969239873068	0.00845070189653147
