gene	gene_coef	gene_exp.coef.	gene_se.coef.	gene_z	gene_Pr...z..	age	age_coef	age_exp.coef.	age_se.coef.	age_z	age_Pr...z..	gender	gender_coef	gender_exp.coef.	gender_se.coef.	gender_z	gender_Pr...z..	p_adjusted_new
ENSG00000127329.13	-0.2830258310726	0.75350032388676	0.0921370674338149	-3.07179117976494	0.00212778521939128	age	0.0155988964631028	1.01572119432496	0.0085224651235219	1.83032681706729	0.0672010836698982	gender	-0.425412405932516	0.65350022218046	0.29567357029522	-1.43879077696311	0.150209810313348	0.176052949052434
ENSG00000173436.12	-0.329731621411009	0.719116703062397	0.11466338486536	-2.87564876789731	0.00403198092782213	age	0.0179994748704189	1.01816244172244	0.00864260872798055	2.08264372910292	0.0372837101236481	gender	-0.369194757715622	0.691290763129074	0.296788427715673	-1.24396614974933	0.213512021491089	0.19857506069524
ENSG00000124785.7	-0.641424440807222	0.526541861889492	0.18095159099667	-3.54472948966237	0.000393016208943529	age	0.0184472779130076	1.01861848006175	0.00851569854240102	2.1662671384098	0.0302907793208613	gender	-0.40818878391969	0.664853353352114	0.295502725679627	-1.38133678117823	0.167175434017066	0.0821413733968484
ENSG00000172432.17	0.1193731930221	1.1267903501284	0.0360559511416999	3.3107764250335	0.000930375104007887	age	0.0199192352068356	1.02011894700382	0.00838911867105695	2.37441333087328	0.0175768621113468	gender	-0.205311617920308	0.814393497258242	0.303108982105864	-0.677352470698479	0.49818234686006	0.124160058234859
ENSG00000117461.13	-0.207950534228764	0.812247214153109	0.0654462928356994	-3.17742266549484	0.00148590312109996	age	0.0163830705642855	1.01651800895944	0.00859942520345055	1.90513553832781	0.0567624548583396	gender	-0.433908875561306	0.647971298816059	0.295411699991853	-1.46882765839427	0.141879540114579	0.157164726002551
ENSG00000161800.11	0.567673028053928	1.76415712730549	0.144307129134241	3.9337836700074	8.36190479611255e-05	age	0.014453231880342	1.01455818486324	0.00827938419206225	1.7456892378782	0.0808649661854996	gender	-0.339986835207547	0.711779693132862	0.297274665802432	-1.14367914362908	0.252756725955218	0.043241500176897
ENSG00000173269.12	-0.120613041478208	0.886376884328682	0.0384945391353408	-3.1332506944466	0.00172881713617676	age	0.01717317176902	1.01732147843225	0.00860006851893348	1.99686452860375	0.0458399014137503	gender	-0.449576820414594	0.637898039940206	0.295438173500156	-1.52172894615582	0.128077011550989	0.163538886601793
ENSG00000131747.13	0.215068229794784	1.23994649537489	0.0451118088046244	4.76744860145659	1.86573571840213e-06	age	0.0139402568940997	1.01403787535661	0.00826544419843984	1.68657080725692	0.0916859092302753	gender	-0.269687721664395	0.763617918440184	0.303081686389205	-0.889818599326628	0.373563297899946	0.00771854866702961
ENSG00000100968.12	0.112186464509708	1.11872144304321	0.0314581646068757	3.56621137665443	0.000362179283036116	age	0.0151296812254305	1.01524471425795	0.00860688605917401	1.75785773407607	0.0787717189311329	gender	-0.279550883521365	0.756123252622621	0.299037827629783	-0.934834518218401	0.34987358749891	0.0821413733968484
ENSG00000105011.7	0.160635252475432	1.17425658351034	0.0556626449152445	2.88587171378625	0.00390331224931167	age	0.0180225659212084	1.01818595243453	0.0083308628270598	2.16334925869486	0.0305143271056375	gender	-0.358044581797441	0.699041909767005	0.296285795913205	-1.20844328933787	0.226876797078877	0.196182373546474
ENSG00000249751.3	-0.217438093428203	0.804577412007442	0.0706796825947932	-3.07638751966072	0.00209525338884335	age	0.0172987647156661	1.01744925485815	0.00860832964081111	2.00953790543227	0.0444801189523013	gender	-0.415554587943833	0.659974165477406	0.296460633656262	-1.40171928670184	0.160999088963733	0.176052949052434
ENSG00000127666.9	0.224730567839835	1.2519853456285	0.0640863774359755	3.50668233766761	0.000453730454954963	age	0.017965272576792	1.01812761882716	0.00846124432792668	2.123242383806	0.033733546001898	gender	-0.266162151083363	0.7663148586416	0.296919058844339	-0.896413157576724	0.370032142606804	0.0824686039332105
ENSG00000088325.14	0.263062710064818	1.30090829643742	0.0586851830957745	4.48260866180648	7.37360751469226e-06	age	0.0133115312039181	1.01340052407411	0.00833631184437291	1.59681300944895	0.110307395150057	gender	-0.275194488305958	0.759424409694212	0.300811116477276	-0.914841484346364	0.36027485298236	0.00890679597229788
ENSG00000187800.12	-0.514525293205231	0.597784299543382	0.170565931586197	-3.01657715828914	0.00255646146462794	age	0.0178733021226771	1.01803398547353	0.00855631210852835	2.08890254305499	0.0367164968880299	gender	-0.4057831741145	0.666454656380862	0.294566573723341	-1.37756015214277	0.168339130975039	0.186750329947554
ENSG00000154721.13	-0.395998212426618	0.673007898987317	0.122812958867196	-3.22440087820724	0.00126236549581384	age	0.0171924617973952	1.01734110278171	0.00850848421028187	2.02062569224955	0.0433185272606293	gender	-0.415926588095982	0.659728700646742	0.295823548257123	-1.40599553533334	0.159725450534833	0.149211601605196
ENSG00000171115.3	-0.192328699217914	0.825035635348973	0.0627821153617201	-3.06343133087838	0.00218814417678948	age	0.0168329601421872	1.01697543270479	0.00851677648349221	1.97644733013881	0.0481041354913139	gender	-0.394588522906924	0.673957300192433	0.29438876371543	-1.34036543354063	0.180126567876594	0.177355886761693
ENSG00000103966.8	-0.13554695282525	0.873238160967134	0.0469143464109848	-2.88924312486025	0.00386170373365064	age	0.015347359240838	1.01546573476728	0.00860076748300931	1.78441741055742	0.0743558640472084	gender	-0.342567270386821	0.709945359480202	0.294527270465885	-1.16310883486255	0.24478534802298	0.196182373546474
ENSG00000100296.12	0.387075408217296	1.47266753831989	0.110806273838064	3.49326256366115	0.000477157100045821	age	0.0189838559552281	1.01916519503606	0.00836513366412728	2.2694025842812	0.0232438551836366	gender	-0.265122000136221	0.767112356454776	0.297404322355276	-0.891453083252466	0.372686150619207	0.0824686039332105
