gene	gene_coef	gene_exp.coef.	gene_se.coef.	gene_z	gene_Pr...z..	age	age_coef	age_exp.coef.	age_se.coef.	age_z	age_Pr...z..	gender	gender_coef	gender_exp.coef.	gender_se.coef.	gender_z	gender_Pr...z..	p_adjusted_new
ENSG00000167578.15	-0.104596747852221	0.900687653595456	0.0339085375815929	-3.08467292641369	0.0020377611060415	age	0.033951391343183	1.03453431818226	0.00774346007710674	4.38452461885341	1.16239337274158e-05	gender	0.10983200137151	1.1160905530258	0.166141048186411	0.661076853495457	0.508563028372147	0.0126942495130454
ENSG00000060642.9	0.0764983590724547	1.07950041895374	0.0338524329930545	2.25975955962013	0.0238361775512759	age	0.0337205835645308	1.0342955671682	0.0077829233523991	4.33263724152396	1.47333761769647e-05	gender	0.128908504482754	1.13758603538126	0.167511655912933	0.769549460783535	0.441567194176096	0.0360505202941924
ENSG00000182141.8	-0.188093230683335	0.828537458518335	0.0753160163232939	-2.49738687553449	0.0125112376876352	age	0.0316355480361576	1.03214127083647	0.00776314955941551	4.07509191907664	4.59961752244695e-05	gender	0.0453737850375772	1.04641892255377	0.166776600363759	0.272063256707545	0.785573381145784	0.0270959661309529
ENSG00000008517.15	-0.00702862930525084	0.992996013740293	0.00339287949801851	-2.07158235633056	0.038304406745723	age	0.0311815924515798	1.03167283087601	0.00770209516395723	4.04845587957642	5.15566504465028e-05	gender	0.118279593536206	1.12555876633323	0.16709277006765	0.707867811924593	0.479027350185098	0.0444374742394803
ENSG00000112511.16	-0.0296126933574384	0.970821466345831	0.0142343696354075	-2.08036563022629	0.0374920092283959	age	0.02943455077135	1.02987202893616	0.00784379229811248	3.75259181434892	0.000175015700736753	gender	0.0900676050833576	1.09424825794936	0.166261247034152	0.541723382267526	0.588009079417141	0.0440497988284157
ENSG00000154511.10	0.0613085834571125	1.06322695782051	0.0266036763302197	2.30451546230363	0.0211937253908733	age	0.0334513895341354	1.03401717844782	0.00787205259646952	4.24938592879039	2.14357333685826e-05	gender	0.0552723518487729	1.05682840465349	0.167002127877724	0.330967949637399	0.740668694975308	0.0343129326783218
ENSG00000144504.14	-0.335045984874995	0.715305192376398	0.156202684351391	-2.14494383541631	0.0319573378430105	age	0.0316551476040837	1.03216150055766	0.00783404923422997	4.04071338558483	5.32888529461243e-05	gender	0.0748970151201039	1.07777315083057	0.166412025199163	0.450069729218587	0.652660162837952	0.0410162422290502
ENSG00000164116.15	0.105518427168101	1.11128658219884	0.0486984917940441	2.16676991998766	0.0302524021315578	age	0.0307018756309406	1.03117803875518	0.00784786737218974	3.91212977677706	9.14857236663791e-05	gender	0.0895857465291414	1.0937211120809	0.166339314682767	0.538572295431144	0.590182008208904	0.0401153563575423
ENSG00000221923.7	-0.0893615168798614	0.914514901232556	0.0374054045878752	-2.38900014221013	0.0168942958228689	age	0.0324960520347572	1.03302981477012	0.00769158110328099	4.22488583275751	2.39061941672434e-05	gender	0.0246269068578281	1.02493265383668	0.167553454595676	0.146979403780455	0.883148277151656	0.0304364907320207
ENSG00000108774.13	0.0155666899620365	1.01568848202601	0.00696893735286779	2.23372505359525	0.0255011694777766	age	0.0343928177695981	1.03499108977745	0.00790431403782101	4.35114516010288	1.35428352360553e-05	gender	0.102546983751254	1.10798935818329	0.166355590210904	0.616432448234806	0.537609143096221	0.0373447555371428
ENSG00000269680.1	-0.189842995355951	0.827088980560825	0.076531001729957	-2.48060251485823	0.0131160542138767	age	0.0304859208702629	1.03095537499212	0.00782969317865565	3.89362905731349	9.87556244236848e-05	gender	0.0625793125921579	1.06457889008092	0.166618770457744	0.375583809796679	0.707226328910057	0.0274774562425897
ENSG00000168300.12	-0.0356015034976523	0.965024775868455	0.0175495471311937	-2.02862804558483	0.0424961897714107	age	0.0317576288903123	1.03226728321611	0.00777670680401646	4.08368602425777	4.43269135887493e-05	gender	0.0596090200757531	1.06142147092123	0.166878150695255	0.357200866784582	0.720941437045018	0.0465291761439943
ENSG00000133624.12	-0.107730688503065	0.897869370416915	0.0520650243063794	-2.06915659674177	0.0385313941561455	age	0.0305599370863302	1.03103168523198	0.0078176109782059	3.90911458392159	9.26350203954387e-05	gender	0.0762574106466771	1.07924034636047	0.166372431415038	0.458353646683463	0.646698387993122	0.0446011786141632
ENSG00000209082.1	-0.0235206951018759	0.976753760441097	0.0107132076012118	-2.19548579448936	0.0281287688008255	age	0.032899911221302	1.03344709760687	0.00781060363175209	4.21221108795682	2.52883054022595e-05	gender	0.081532926601982	1.08494894067782	0.166281724236713	0.490330052663602	0.623900364293215	0.0393408605288786
ENSG00000221539.1	-0.0210353912782207	0.979184309371895	0.0102771589109437	-2.04680996572126	0.0406767467992976	age	0.0346215291891785	1.03522783113054	0.00789231003922397	4.38674216004099	1.15061050318809e-05	gender	0.0701241789140794	1.0726413724251	0.166433738812841	0.421333915913142	0.673511267519259	0.045692629428265
ENSG00000117394.18	0.00127089307450952	1.00127170100134	0.000477839118014509	2.65966729511444	0.00782178740939061	age	0.0323501110829578	1.03287906441631	0.00772500198593762	4.18771556846808	2.81776339420487e-05	gender	0.11391482751031	1.1206566717004	0.166620246272213	0.683679385062268	0.494177643770468	0.0225473673842901
ENSG00000251615.3	-0.164718544108996	0.848132382353003	0.0435210046187847	-3.78480564848678	0.000153828746120959	age	0.0324638175894192	1.03299651616371	0.00781395970069349	4.15459240038543	3.25867913981769e-05	gender	0.0503433392680913	1.0516321009948	0.166206768845935	0.302895842435617	0.761969239873068	0.00412036259476504
