gene	gene_coef	gene_exp.coef.	gene_se.coef.	gene_z	gene_Pr...z..	age	age_coef	age_exp.coef.	age_se.coef.	age_z	age_Pr...z..	gender	gender_coef	gender_exp.coef.	gender_se.coef.	gender_z	gender_Pr...z..	Interaction	Interaction_coef	Interaction_exp.coef.	Interaction_se.coef.	Interaction_z	Interaction_Pr...z..	p_adjusted_new
ENSG00000146083.10	0.111430317223147	1.11787584459841	0.0224614212831278	4.96096466107641	7.01439536009765e-07	age	0.0116886497904647	1.0117572289964	0.00711413483973254	1.64301774618938	0.100379261613614	gender	0.602199766767389	1.82613144860084	0.2965452812468	2.03071775155379	0.0422836345483714	Interaction	-0.0897301157979811	0.914177874147083	0.0362287844816646	-2.47676307891018	0.0132579876728923	0.0336245134172077
ENSG00000166391.13	-0.0742603104298942	0.928429982374806	0.0213611195937951	-3.47642407523737	0.000508148084566442	age	0.0156328979907709	1.01575573098439	0.00712957633026198	2.19268260365149	0.0283302549805549	gender	-0.257167653959091	0.773238566390828	0.225197915069656	-1.14196285467184	0.25346946005747	Interaction	0.067836642005108	1.0701904700292	0.0247196870835166	2.74423546608494	0.0060652015787127	0.0265885474256345
ENSG00000070081.14	0.056320087510718	1.05793626173094	0.0162936608087587	3.45656437627836	0.000547108508129862	age	0.0131965716172416	1.01328403066487	0.00723621237432701	1.82368495209746	0.0681997150938305	gender	0.604955603081238	1.83117090873497	0.295116020989753	2.04989075500663	0.0403750925726982	Interaction	-0.060350714018315	0.941434301472269	0.0271767395829274	-2.22067528866589	0.0263729623354787	0.0421687232013835
ENSG00000161558.9	0.0194778281419902	1.01966875865909	0.0750120951183928	0.259662499910822	0.795124121357124	age	0.0136421699101189	1.01373564891183	0.00719770964945984	1.89534873932331	0.0580462150373338	gender	1.02286049905156	2.78113884155278	0.444187152060062	2.302769214075	0.0212918315432143	Interaction	-0.270876952905361	0.762710339922739	0.132508072196078	-2.04422982250117	0.0409308483263643	0.0479835161053155
ENSG00000166913.11	0.0373096018660477	1.03801434227208	0.00594548479754987	6.27528336821633	3.48998088725311e-10	age	0.014874303793565	1.01498547677322	0.00731154564188502	2.03435833161676	0.0419154798458229	gender	1.27772540890785	3.58846813792121	0.469129776163154	2.7236075683746	0.00645731835512828	Interaction	-0.0286789644602697	0.97172837373988	0.00974232191359725	-2.94375044415673	0.00324261349667765	0.0216540998899343
ENSG00000153015.14	0.308864326643729	1.36187758746552	0.0585510605482566	5.27512779019893	1.32663610671148e-07	age	0.00961315170282413	1.00965950646504	0.00722313406401055	1.33088374348773	0.183227267090785	gender	0.853713888479941	2.34835219474666	0.429674684849294	1.98688430708776	0.0469352190512071	Interaction	-0.198909069823771	0.819624418537399	0.099725698810085	-1.99456180500242	0.0460906928494225	0.0492000948147865
ENSG00000196704.10	0.127154892898293	1.1355928994352	0.0251041936748093	5.06508572015545	4.08216618851275e-07	age	0.0128008860709276	1.01288316813261	0.00728613199825784	1.75688363510137	0.0789376455745584	gender	0.801192293297167	2.22819600852661	0.385288566192556	2.07946034115311	0.0375750593298347	Interaction	-0.0914219571184457	0.912632537845856	0.0431488621980976	-2.1187570763448	0.0341110019914629	0.0453317995447187
ENSG00000106069.19	-0.147366988821529	0.862977216304363	0.0646585716721804	-2.27915626668466	0.0226577777567683	age	0.011618773643605	1.01168653376966	0.00711926326771059	1.63201910179413	0.102675462242437	gender	-0.555601401998977	0.573727116786667	0.320416512450731	-1.73399740777844	0.0829185431116925	Interaction	0.23511501247874	1.26505425739211	0.0910264911204931	2.58292953605687	0.00979653291718561	0.0304148651211904
ENSG00000143033.16	0.393876493687127	1.4827174124051	0.0634755214505361	6.20517145328311	5.46373026792884e-10	age	0.0190820283239916	1.01926525380884	0.0074102966800877	2.57506941324862	0.0100219971558438	gender	0.679566039199508	1.97302133250509	0.296011223726123	2.29574416349922	0.0216905136980245	Interaction	-0.348034790642096	0.70607431100842	0.113659231851102	-3.06208994178349	0.00219797397997282	0.0200509054907725
ENSG00000143183.15	0.0397058363316552	1.04050465050444	0.00873413441597004	4.54605281309326	5.46613259772301e-06	age	0.0122144394351744	1.01228934034742	0.00715515604225388	1.70708218843077	0.0878067772268702	gender	1.24292259114611	3.46572758259559	0.481068511620826	2.5836706438308	0.00977550953704472	Interaction	-0.0368954149610371	0.96377692672576	0.0147448062738638	-2.50226515532028	0.0123401464902646	0.032797624644269
ENSG00000166126.9	-0.0142455091138951	0.985855478044503	0.013252625063006	-1.0749198023915	0.28241063535487	age	0.0101459552479573	1.01019759996579	0.00709689503057323	1.4296329879826	0.152822382506691	gender	-0.153851120478483	0.857399660760992	0.230651638097706	-0.667028085069617	0.504754194138902	Interaction	0.0372752990776858	1.03797873609648	0.0171330314648479	2.17563944560331	0.0295822313844597	0.0442990198621557
ENSG00000125843.9	0.275046159869725	1.31659144715467	0.0958842217543096	2.86852367196027	0.00412392337648559	age	0.0106328010595998	1.01068953017363	0.00712406362396846	1.49251910438117	0.135563112765685	gender	1.31732690465062	3.73342821727173	0.480892196724292	2.739339323083	0.00615627983811078	Interaction	-0.40016516393929	0.670209342478621	0.149077415809475	-2.68427757327583	0.00726867310752555	0.0267509674365967
ENSG00000105053.9	0.196833117473478	1.21754083745975	0.0938343668239621	2.09766553700678	0.0359347012824052	age	0.011760231137464	1.01182965453381	0.0071175582463159	1.65228449567676	0.098476568436672	gender	1.18154848849858	3.25941746762392	0.550057203145943	2.14804656995845	0.0317100560920166	Interaction	-0.288628812687959	0.749290280835722	0.144012580509812	-2.00419165927169	0.0450495336954659	0.0486992540795
