gene	gene_coef	gene_exp.coef.	gene_se.coef.	gene_z	gene_Pr...z..	age	age_coef	age_exp.coef.	age_se.coef.	age_z	age_Pr...z..	gender	gender_coef	gender_exp.coef.	gender_se.coef.	gender_z	gender_Pr...z..	Interaction	Interaction_coef	Interaction_exp.coef.	Interaction_se.coef.	Interaction_z	Interaction_Pr...z..	p_adjusted_new
ENSG00000146083.10	-0.0251207673502623	0.975192133546613	0.0140254938154623	-1.79107899377975	0.0732806195574197	age	0.0190108358464315	1.01919269237307	0.00645298941690574	2.94605098787646	0.00321859339620419	gender	-0.623044631741726	0.536309085670157	0.382613708909346	-1.62839076915915	0.103442053679823	Interaction	0.0768482492594143	1.07987819164277	0.033657304602915	2.28325619552906	0.0224152816744575	0.0402282767923509
ENSG00000153561.11	-0.0166867846850359	0.983451668523865	0.0167140689824009	-0.99836758497325	0.318101145954566	age	0.0194980586977885	1.01968938733347	0.00649050850632916	3.00408799692276	0.00266378268379417	gender	-0.448766477432737	0.638415165636303	0.347069713108388	-1.29301538130062	0.196005739347642	Interaction	0.0653923590600542	1.06757781604891	0.0314593724220246	2.07862884811629	0.0376514773438708	0.0460229603562557
ENSG00000227766.1	-0.00786222138450812	0.992168605037088	0.00713115417364652	-1.10251737559725	0.270236808764795	age	0.0192108071484558	1.01939652204214	0.0064944418168169	2.95803822565794	0.00309603728202544	gender	-0.0827046639672639	0.920623000218686	0.201695411586847	-0.410047324907302	0.681771232065106	Interaction	0.0218954755687959	1.02213694060431	0.0106067307124767	2.06430012812904	0.0389892688855059	0.0462877527162903
ENSG00000088179.7	-0.116208394284458	0.890289672685001	0.143408990498636	-0.810328514832992	0.417751390974839	age	0.0192325976116482	1.01941873540655	0.00647085909945421	2.97218612181965	0.00295687374866631	gender	-0.523644088600691	0.592358005060544	0.38962052043655	-1.34398488050366	0.178953276137971	Interaction	0.514464357851387	1.67274227052547	0.25488164897834	2.01844408930007	0.0435450315435373	0.0474852764390965
ENSG00000022567.8	-0.0673516440039711	0.93486640336499	0.0391936213677986	-1.71843380768349	0.0857175182472043	age	0.0185417032875165	1.01871466803443	0.00650659324271102	2.84967917862205	0.00437633478738363	gender	-0.308578841637045	0.734490041519047	0.255160882275486	-1.20935011231026	0.226528366051311	Interaction	0.19721597731119	1.21800707419315	0.0827405320988107	2.38354736558462	0.0171466777386791	0.0383328095895733
ENSG00000111863.11	0.0197480687691795	1.01994435182051	0.0160688751148717	1.2289639833533	0.219085310094643	age	0.0201254040102757	1.02032928538835	0.00649976764512735	3.09632668567206	0.00195934364655407	gender	-0.0498038360442835	0.95141603973041	0.201279185660839	-0.247436593509497	0.804570356922497	Interaction	0.107178691601119	1.11313314425264	0.0524501647430366	2.04343860741349	0.0410090389259638	0.0468452740668104
ENSG00000152942.17	-0.107484917940897	0.898090067396136	0.0535381459753364	-2.0076324269879	0.0446823660750014	age	0.0192516359197649	1.01943814359929	0.00647958679977202	2.97112092401359	0.00296714924929035	gender	-1.23126297129994	0.291923653563388	0.4782328577015	-2.57460973555368	0.0100353247263595	Interaction	0.31510881757558	1.37040842736623	0.0988490192097776	3.18777889851244	0.00143370119383882	0.0297472196845958
ENSG00000136169.15	-0.262391172394295	0.769210071104008	0.140413125515525	-1.86870829511792	0.0616634093172181	age	0.019112567281118	1.01929638158203	0.00647124227935313	2.95346186343505	0.00314231432113403	gender	-0.660276880107314	0.516708248448493	0.394739376441919	-1.67269069039649	0.0943882028859566	Interaction	0.65522237240533	1.92557066355074	0.282624134507726	2.31835251276963	0.0204301706326897	0.0396227457668725
ENSG00000121644.17	-0.016985504630485	0.983157935769192	0.016334907355436	-1.03982864799246	0.298419516871627	age	0.0198842204841837	1.02008322844716	0.00654966506126457	3.03591409609342	0.00239807676706798	gender	-0.663584162492646	0.51500217115484	0.400334523612279	-1.65757416199089	0.097403448431614	Interaction	0.0714773423209105	1.07409381395266	0.0302324948123488	2.3642555060231	0.0180663478358577	0.0389743335026751
ENSG00000129455.14	0.000187883509405395	1.00018790116062	0.00238738631187955	0.0786984110910299	0.937272509327658	age	0.0203907279800075	1.02060003912192	0.00651938369795058	3.12770791300679	0.00176175165444489	gender	0.531583648250718	1.7016249513339	0.199821512953297	2.66029237990487	0.00780728449410338	Interaction	-0.0101607687354137	0.989890677483418	0.00459849840137757	-2.20958405299648	0.0271340430673514	0.0422244633915021
ENSG00000183696.12	0.00392284903911664	1.00393055348257	0.00216335415335134	1.81331800576415	0.0697827877397414	age	0.0199093854538841	1.02010889913369	0.00651910931183058	3.05400392930266	0.0022580912324643	gender	0.693861635678517	2.00142942080484	0.226516456441097	3.06318422325729	0.00218995196724149	Interaction	-0.0200531826428254	0.980146545136984	0.00733182856093157	-2.73508613522157	0.00623639545835122	0.0331273208862684
ENSG00000079819.15	-0.0384814243874753	0.962249578949135	0.0288887406160027	-1.33205614252906	0.182841740573186	age	0.0198472734663029	1.02004554011011	0.00650498218224126	3.05108805993141	0.00228013690585159	gender	-0.410916992097364	0.663041967039551	0.28325073882226	-1.45071816513501	0.146858355130824	Interaction	0.170897426704445	1.18636905299693	0.0664377853878675	2.57229264501723	0.0101027454194069	0.0348740586109108
ENSG00000197927.11	0.0842047732766452	1.08785163394602	0.0787788402501381	1.06887551288238	0.28512576722567	age	0.0189684461782445	1.0191494900487	0.00652290216738284	2.9079764944344	0.00363775679448894	gender	-0.476774814271413	0.62078230487073	0.311805650908235	-1.5290768877429	0.126245384225443	Interaction	0.611236885001463	1.84270920917937	0.224211307041549	2.72616440743639	0.00640750736689228	0.0331273208862684
