gene	gene_coef	gene_exp.coef.	gene_se.coef.	gene_z	gene_Pr...z..	age	age_coef	age_exp.coef.	age_se.coef.	age_z	age_Pr...z..	gender	gender_coef	gender_exp.coef.	gender_se.coef.	gender_z	gender_Pr...z..	p_adjusted_new
ENSG00000182141.8	-0.173919019729528	0.840364947883806	0.0845971139077149	-2.05585050950145	0.0397969277115073	age	0.008818771068006	1.00885777098907	0.00795418447636621	1.10869581843477	0.267561426429983	gender	-0.0859002519804618	0.917685763992485	0.152419538179099	-0.563577694872199	0.573041570323313	0.0445526911588007
ENSG00000070087.12	0.00497306557844693	1.00498545179304	0.00231455880982818	2.14860195270481	0.0316659667693366	age	0.00905582648905427	1.00909695454151	0.0079031996451804	1.14584306301521	0.251860093433697	gender	-0.0434145231497599	0.957514395907748	0.154719878830226	-0.280600808881183	0.779016595551395	0.0401771607644119
ENSG00000161558.9	0.196642299403201	1.21730853083151	0.0987679494470969	1.99095253575684	0.0464861056546634	age	0.00851781135431797	1.00855419112811	0.00795734367488211	1.07043401697039	0.284423994410786	gender	-0.0709175013817043	0.93153873961655	0.152930156576094	-0.463724768021261	0.642844949644087	0.0479566596419204
ENSG00000196167.8	-0.0787185490173247	0.924300032992039	0.0312028165545885	-2.52280267326537	0.0116423710620062	age	0.00860909478363358	1.00864625961543	0.0079828543170664	1.07844818929344	0.28083379145951	gender	-0.0717265582942626	0.930785376557837	0.152823061846105	-0.469343811253386	0.638823904308964	0.0248823394677717
ENSG00000064225.11	-0.215754091477447	0.80593346341494	0.076656782146848	-2.81454667721554	0.0048846083446538	age	0.00734281160831059	1.00736983615436	0.00801245626405553	0.916424547769576	0.359444265014749	gender	-0.0261823899726339	0.974157396863599	0.153773837400813	-0.170265569326915	0.864801287548755	0.0160757017367422
ENSG00000057294.12	0.0525013970569794	1.0539040344415	0.0118574081705379	4.42772959333807	9.5230182752592e-06	age	0.00927690183831988	1.00932006566445	0.00800224638049835	1.15928720476889	0.246339135519441	gender	-0.0828175682396013	0.920519063816291	0.152364075773019	-0.543550491278382	0.586750836712238	0.000353848150484988
ENSG00000225630.1	-0.0013851105214635	0.998615848301372	0.000608137749332717	-2.27762628283365	0.0227488531913997	age	0.00716050056465485	1.0071861982483	0.00800467126088884	0.894540241726273	0.371032908753504	gender	-0.0740342158520692	0.928639919091593	0.152589799393955	-0.48518456768482	0.627545427976887	0.0346630153197602
ENSG00000013392.7	-0.167063000825466	0.846146301742457	0.0825197176590033	-2.02452220590261	0.042916449537875	age	0.00734154441551003	1.00736855962336	0.0079322949662113	0.92552589720659	0.354692419198313	gender	-0.0947534120729866	0.909597202504783	0.152456032002896	-0.62151304102672	0.534262116726862	0.0459955109230714
ENSG00000130204.11	0.0127090319520575	1.01279013491449	0.00436538447366074	2.91132018926157	0.0035990499246697	age	0.0145728884321686	1.01467959066062	0.00832856714991822	1.74974736588534	0.0801619165531899	gender	-0.0701328533539982	0.932269956487744	0.152858768176544	-0.458808180849647	0.646371919483012	0.0138770488905852
ENSG00000153015.14	0.0804847699423322	1.08381233999211	0.0357874667738935	2.24896527186006	0.0245147056400432	age	0.00883646399835444	1.00887562079725	0.00802377157470305	1.1012855882156	0.270772381534799	gender	-0.0711465750238876	0.931325373083889	0.153015446183534	-0.464963353690131	0.641957700069723	0.0359144730903538
ENSG00000136169.15	-0.370835397128186	0.690157534121822	0.0925617581588855	-4.00635645329504	6.16625709651506e-05	age	0.0122904997106312	1.0123663382817	0.00797250871018386	1.54161006998106	0.12316837702069	gender	-0.0761120817950869	0.926712333156503	0.15235341882751	-0.499575804605073	0.617373798101531	0.00131462579574063
ENSG00000127564.15	0.0794231282560902	1.0826623301891	0.0329921902596208	2.40733117841213	0.0160695899790457	age	0.0125733219596662	1.01265269849895	0.00818195992559078	1.53671272824748	0.124363672793936	gender	-0.0635725713085418	0.938406015477015	0.152972272310066	-0.415582316641567	0.67771566864253	0.0288653339333549
ENSG00000112511.16	-0.0423425854058012	0.958541342041933	0.0137987649830107	-3.06857790954003	0.00215080238256119	age	0.0083723186723837	1.00840746454805	0.00797462176700867	1.04987031573338	0.293777741004924	gender	-0.0703191574986616	0.932096286909089	0.152563587531512	-0.460917042109652	0.644858124388882	0.0108023796976509
ENSG00000164116.15	-0.052018319248896	0.949311476010388	0.0240243954896864	-2.16522905940453	0.0303701479802981	age	0.0104318256427099	1.01048642683403	0.00800526052404363	1.30312131771079	0.192533346781195	gender	-0.045737271180127	0.955292912202827	0.153772360741868	-0.297434928874536	0.766134480227128	0.0395238865953825
ENSG00000174013.7	0.073495694426036	1.07626390272808	0.0255153834175873	2.88044640455517	0.00397112462518455	age	0.0109425835357504	1.01100267257942	0.00797500670069903	1.37210963531746	0.170029310398863	gender	-0.0692080881232929	0.933132486086358	0.152868307660079	-0.452730125574397	0.650743084011424	0.0145197686784145
ENSG00000205362.9	0.00825400173661788	1.00828815992485	0.00193330880937135	4.26936539915826	1.96029903460801e-05	age	0.008720444052755	1.0087585778924	0.00792161881775746	1.10084116054749	0.270965794126355	gender	-0.107094249912187	0.898440991015225	0.152703475904733	-0.70132162531127	0.483102320953119	0.000585881207435832
ENSG00000109805.8	0.0498157671233172	1.05107743551766	0.0178896516691639	2.78461358804342	0.00535915466882963	age	0.0130074711095125	1.01309243625607	0.00812493745188217	1.60093184551215	0.109392015294937	gender	-0.049157046141116	0.952031605067883	0.153768783870098	-0.319681569327121	0.749209732739218	0.0169808351918652
