gene	gene_coef	gene_exp.coef.	gene_se.coef.	gene_z	gene_Pr...z..	age	age_coef	age_exp.coef.	age_se.coef.	age_z	age_Pr...z..	gender	gender_coef	gender_exp.coef.	gender_se.coef.	gender_z	gender_Pr...z..	Interaction	Interaction_coef	Interaction_exp.coef.	Interaction_se.coef.	Interaction_z	Interaction_Pr...z..	p_adjusted_new
ENSG00000008517.15	0.0142337093771532	1.01433549095493	0.0133491889433072	1.0662602378019	0.286306018533124	age	-0.0151416541994087	0.984972404243048	0.0134668089000023	-1.12436838688682	0.260856777504701	gender	1.19217865070659	3.29425041594312	0.589358295067978	2.02284189547053	0.0430894507025472	Interaction	-0.245470577710256	0.782336301581233	0.108020182127295	-2.27245106308915	0.0230592805441957	0.048269562124978
ENSG00000127564.15	-0.0774397054541506	0.925482824280987	0.0748892912804131	-1.03405579262578	0.301110081283299	age	-0.00337574220498878	0.996629949206681	0.0137733282724867	-0.245092699324686	0.806384655659007	gender	-1.40710825450679	0.244850305163361	0.712915346797588	-1.97373820163574	0.0484115189730143	Interaction	0.178492568188982	1.19541399914954	0.0903469239358566	1.97563525589101	0.0481961025914132	0.0495825658166456
ENSG00000109805.8	-0.0234790099838416	0.976794477385531	0.0521862321396883	-0.449908127511385	0.652776686963645	age	-0.00238527732698119	0.997617565186472	0.0143817232257324	-0.165854765075255	0.868271246598076	gender	-1.20025685709192	0.301116857977705	0.587956818370962	-2.04140307517386	0.0412107790500902	Interaction	0.200378380708798	1.22186500084787	0.0768445578475894	2.60758063188055	0.00911845919628708	0.048269562124978
ENSG00000135723.12	-0.0644208236790062	0.937610347861109	0.0486051379552336	-1.3253912320615	0.185041423588279	age	-0.00451622429830716	0.995493958507603	0.0134357698648973	-0.336134389299595	0.736769526708241	gender	-2.39261133941673	0.0913907198161827	0.988660801934327	-2.42005279741601	0.0155182537758596	Interaction	0.213930675499056	1.23853679087232	0.0838763364510168	2.55054863565709	0.0107553516362108	0.048269562124978
ENSG00000181649.5	-0.0211765722665015	0.979046076921515	0.0111868475840749	-1.89298836042491	0.0583594173774554	age	-0.0113447587437256	0.988719350368591	0.0135203273478674	-0.839089058410634	0.401419335585343	gender	-1.00840816946188	0.364799216162406	0.531166423650278	-1.8984787527267	0.0576330441022137	Interaction	0.026752423886042	1.02711348251838	0.0128906784790532	2.07533094006756	0.0379558738142819	0.0485580133001324
ENSG00000100628.10	0.25162344486231	1.28611165414107	0.248859375730153	1.01110695196453	0.311965243391301	age	-0.00657496900751626	0.993446598806085	0.0140423324260494	-0.468224850974136	0.639623802487818	gender	1.16647924781293	3.21066874690507	0.663435698967034	1.75824009716259	0.078706665346406	Interaction	-1.00614920016172	0.365624217868375	0.463661869702576	-2.17000634709759	0.0300063651218409	0.0484477714259738
ENSG00000149925.15	-0.00484261228252692	0.99516909425996	0.00237432358378193	-2.03957553031309	0.0413926212957735	age	-0.00463142946269978	0.99537927906842	0.0138841975437282	-0.333575595428768	0.738699836445061	gender	-2.77288471175412	0.0624815033928897	0.991647242147968	-2.79624103602394	0.00517008257862145	Interaction	0.00863239239334807	1.00866975893606	0.00306528637293183	2.81617811294138	0.00485987153441867	0.048269562124978
ENSG00000173276.12	-0.194923044255033	0.822897982346667	0.191664822698833	-1.01699958036285	0.309153629039753	age	-0.00516919420498189	0.994844143088466	0.0141756466066114	-0.364653151170615	0.715370333840045	gender	-1.47147627800284	0.229586301676829	0.729856252216033	-2.01611793217508	0.0437876453447451	Interaction	0.626440851926139	1.87093976344024	0.293577897590886	2.13381476285082	0.0328579469565065	0.0484799963935882
ENSG00000224870.5	0.0139420707017986	1.01403971462798	0.0697462374452534	0.1998971014421	0.841561057408313	age	-0.00949746380005762	0.990547494666214	0.0149099956614125	-0.636986355712855	0.524133731130045	gender	-2.33081483642576	0.0972164992621256	1.04413472696883	-2.23229318614105	0.0255955919319154	Interaction	0.233446007956756	1.26294463708859	0.097855142857717	2.38562840070849	0.0170499693148814	0.048269562124978
ENSG00000175643.8	-0.198575165202607	0.819898140614357	0.128268773808837	-1.54811774764878	0.121593949849571	age	0.000290697602893165	1.00029073985954	0.0147170900034954	0.0197523833056755	0.984240903080738	gender	-2.10679904202542	0.121626665842205	0.84547980650323	-2.49183839261497	0.0127083845749287	Interaction	0.371970552065381	1.45059026377694	0.150736771134875	2.46768289691274	0.0135990729320196	0.048269562124978
ENSG00000085999.10	-0.0542392135179581	0.947205495039919	0.125838776206046	-0.431021463758898	0.666452763956025	age	-0.00289882864134676	0.99710536890543	0.0141058795740753	-0.205504990037943	0.837177599813472	gender	-1.94214091324664	0.143396621187342	0.785658484135571	-2.47199126906075	0.0134362797776281	Interaction	0.684158266647459	1.9821027311883	0.230160364266663	2.97252860555432	0.00295357686162164	0.048269562124978
ENSG00000232573.1	0.00459649594643012	1.00460707603816	0.00716758718762426	0.641289157161081	0.521334832578449	age	-0.00886117395207113	0.991177970542446	0.0131892781935842	-0.671846769930258	0.501681250571051	gender	1.32671621990339	3.768647636148	0.731712561403818	1.81316583845169	0.0698062470201786	Interaction	-0.0539482221611335	0.947481163758774	0.0266052621439344	-2.02772751755926	0.0425880655546077	0.0492635568098136
ENSG00000147439.10	-0.208111522414769	0.812116462472535	0.0852634634009946	-2.44080540613298	0.0146545489036462	age	0.00717264706897356	1.0071984321141	0.01500646684324	0.477970407285085	0.632671267701356	gender	-1.66121480640889	0.189908138292358	0.720001612476283	-2.30723761950409	0.0210415769540009	Interaction	0.210486196088075	1.23427801523958	0.0944377483437659	2.22883539452759	0.0258248589869851	0.0483483334643024
