gene	gene_coef	gene_exp.coef.	gene_se.coef.	gene_z	gene_Pr...z..	age	age_coef	age_exp.coef.	age_se.coef.	age_z	age_Pr...z..	gender	gender_coef	gender_exp.coef.	gender_se.coef.	gender_z	gender_Pr...z..	Interaction	Interaction_coef	Interaction_exp.coef.	Interaction_se.coef.	Interaction_z	Interaction_Pr...z..	p_adjusted_new
ENSG00000146083.10	0.116968361552589	1.12408386485969	0.0379186490142048	3.08471859081189	0.00203744829199077	age	0.013376551715095	1.01346641803642	0.01367516822158	0.978163595383515	0.327993418499626	gender	3.62856509241238	37.6587410164905	1.06053661276023	3.42144254969983	0.000622898834585797	Interaction	-0.236664350956737	0.789256156637539	0.0821148381427582	-2.882114320743	0.00395016387679992	0.025515604493029
ENSG00000273055.1	0.0178928460778764	1.01805388207856	0.0196632867323513	0.909962119834118	0.362842487221461	age	0.00140691987169441	1.00140791004777	0.0135576648754027	0.103773023203055	0.917349475225459	gender	1.43695478198491	4.20786242820916	0.435754042136741	3.29762811823553	0.000975051800235809	Interaction	-0.192612845582741	0.824801237775523	0.0886374333882806	-2.17304177501384	0.029777173280656	0.0435827221058209
ENSG00000120662.14	0.00193439997913358	1.00193627213775	0.173100338396875	0.0111750213607237	0.991083808567325	age	0.00345352911707172	1.00345949941965	0.0130193624796473	0.265261000488349	0.790808405743355	gender	2.56543294975305	13.0062882201345	0.932032037454339	2.75251584351115	0.00591392847620175	Interaction	-1.04755565617849	0.350794163545363	0.471607359639951	-2.22124535329188	0.0263343479047273	0.0414407798418839
ENSG00000164283.11	0.00359728413827579	1.00360376213026	0.0133024798450519	0.270422070183693	0.786835562834394	age	0.00612374647288245	1.00614253494067	0.0126771220116845	0.483054944745203	0.629056723845449	gender	0.146899282812053	1.158237302751	0.388398256332034	0.378218183056084	0.705268518873656	Interaction	0.0547363532285328	1.05626209787015	0.0204635709379054	2.67481923827588	0.00747695522524747	0.0302316035811639
ENSG00000013392.7	0.205498452121941	1.22813707995396	0.135718656775142	1.51415035342128	0.129987710095799	age	0.00119194140020617	1.00119265204468	0.013577609743759	0.0877872779304214	0.930045749465061	gender	2.95304974322871	19.1643109232412	1.06864231529676	2.76336590920852	0.00572085930458066	Interaction	-0.810810184667968	0.444497795001082	0.362779556397963	-2.23499414553151	0.0254177330983765	0.0412856277099941
ENSG00000109618.10	-0.18131172284563	0.834175286668585	0.122738493396529	-1.47721971997709	0.139616749368389	age	0.00720116219279863	1.0072271529116	0.0131740666672679	0.546616498509951	0.584642231898798	gender	2.55021984035415	12.8099196103992	0.883457307276648	2.88663619548914	0.0038938418035958	Interaction	-0.784140234815909	0.456512026254305	0.314720378331554	-2.49154579367538	0.0127188570122305	0.0352245819921221
ENSG00000164114.17	0.0906449802894655	1.0948802321884	0.132855222518066	0.682283907033759	0.495059447011128	age	0.00552084186029987	1.00553610979207	0.0136918834056277	0.403220046267021	0.686786353830055	gender	1.98113506248407	7.25096861842597	0.690078789562194	2.87088241581945	0.00409327753309664	Interaction	-0.521533429391261	0.593609591310588	0.247408383377202	-2.10798608467574	0.0350321931106872	0.045391944672603
ENSG00000149089.11	0.200749626575593	1.22231869739049	0.142907702999882	1.40475021542931	0.160095567833142	age	0.00435128221131152	1.00436076278565	0.0135619911130522	0.320843906697727	0.748328684202144	gender	2.2351106225164	9.34751584072872	0.856239855923952	2.61037909769399	0.00904419349674693	Interaction	-0.59101207486051	0.55376654782686	0.287856853154584	-2.05314575068715	0.0400584439477029	0.0470011329277616
ENSG00000152942.17	-0.0541809900992943	0.947260646187546	0.112229370521346	-0.482770150519458	0.629258947297643	age	0.010870180012193	1.01092947507351	0.0133228649903637	0.815904088201395	0.41455499375427	gender	3.8217033203174	45.6819530887653	1.32058728450487	2.89394223703303	0.00380438140804602	Interaction	-0.530200197723456	0.588487144098011	0.221670123083132	-2.391843295565	0.0167639981936112	0.0372366844566753
ENSG00000154511.10	0.368600486028927	1.44570990697752	0.105547569105387	3.49226883340995	0.000478935953070579	age	0.00225779198624033	1.00226034271788	0.0130884072392548	0.172503188888313	0.863041954571252	gender	0.921147137191917	2.5121705419168	0.506904203716683	1.81720161410766	0.0691862479248517	Interaction	-0.258134927202091	0.772490995026278	0.121968581364544	-2.11640509641223	0.0343103690016899	0.0452766930971466
ENSG00000142507.8	-0.0228108806335679	0.977447320512599	0.00768954460896997	-2.96648004446956	0.00301229908702847	age	0.00695853272611876	1.00698279956952	0.0132681967289306	0.52445203129571	0.599964175219092	gender	-1.43289659815486	0.238616743427049	1.01236527188896	-1.41539485593103	0.15695275702431	Interaction	0.0247314530101206	1.0250398122034	0.0123368502016398	2.00468130891573	0.0449971279625925	0.0485383572288886
ENSG00000150773.9	-0.15476383566127	0.856617456092239	0.236676551681689	-0.653904387915094	0.513173406801062	age	0.00778784648641107	1.00781825063923	0.0132241607307742	0.588910452992895	0.555921345271285	gender	2.7029101725519	14.9230973818849	0.770121018560593	3.50972133912644	0.000448576536955059	Interaction	-1.50094428447786	0.222919561249942	0.505880467695086	-2.96699394486712	0.00300726881530587	0.0224823313578362
ENSG00000221539.1	0.01497675162652	1.01508946516239	0.0184683386248509	0.810942008956201	0.417398974175887	age	0.00841164760481094	1.00844712491697	0.0129699700335732	0.648547959867069	0.516630601702333	gender	0.151377627961497	1.16343592107281	0.433743087346033	0.349002975212215	0.727087075948247	Interaction	0.0821292113146071	1.08559607206322	0.0346558788872806	2.3698493286445	0.0177953355270203	0.0377706484556848
