gene	gene_coef	gene_exp.coef.	gene_se.coef.	gene_z	gene_Pr...z..	age	age_coef	age_exp.coef.	age_se.coef.	age_z	age_Pr...z..	gender	gender_coef	gender_exp.coef.	gender_se.coef.	gender_z	gender_Pr...z..
ENSG00000167578.15	-0.102765012693886	0.902338986778029	0.168815180166464	-0.608742724395707	0.542694983077114	age	0.00326923326913494	1.00327458304051	0.0135104444747794	0.241978217314594	0.808797041798246	gender	0.493523898519439	1.63807848351924	0.33789552064086	1.46058135835423	0.144130365223165
ENSG00000078237.5	0.122128703368225	1.12989951429582	0.156491930406972	0.780415341868538	0.43514644037301	age	0.00369757521811136	1.00370441968273	0.0134815982098693	0.274268314524054	0.78387843254584	gender	0.498363294704725	1.64602500696241	0.336727602351573	1.48001913482694	0.138868140216072
ENSG00000146083.10	0.253700582758751	1.28878586178447	0.147482140512428	1.72021223639191	0.0853938695746691	age	0.00730565368643685	1.00733240508012	0.0135212097578335	0.540310653949017	0.588982812255718	gender	0.541362357256753	1.71834626977882	0.334319614040039	1.61929583106039	0.105383627250358
ENSG00000198242.12	0.335416804279589	1.39852317420367	0.0960966324742139	3.49041163715694	0.000482277070045806	age	0.00491688923412813	1.00492899697	0.0138042387632926	0.356186916094412	0.721700589710769	gender	0.462466171538665	1.58798540430447	0.342812484803349	1.34903538243059	0.177325601531767
ENSG00000134108.11	-0.169630765627904	0.843976384162386	0.170437172423098	-0.995268597901916	0.319605646226776	age	0.00656580847843397	1.00658741065162	0.0137694640628742	0.476838346681695	0.633477237225406	gender	0.60129535891501	1.82448062759951	0.343918625615654	1.74836520656193	0.0804008086918591
ENSG00000167700.7	-0.308606627164208	0.734469633609571	0.191675092237755	-1.6100507560023	0.107386776229869	age	0.00931525214917081	1.00935877414496	0.0136224666741933	0.683815374407766	0.494091756987825	gender	0.517032398211108	1.6770434606387	0.335917627523147	1.53916423506379	0.12376420650309
ENSG00000060642.9	-0.0750566811376386	0.927690902262587	0.163013849362679	-0.460431315689319	0.645206661193866	age	0.00454439477021923	1.00455473619137	0.0134004450570234	0.339122674723212	0.734517317531397	gender	0.503464796449121	1.65444366204035	0.338120828915788	1.48900852415251	0.136485124094039
ENSG00000182141.8	-0.0431254872829968	0.957791191911167	0.15796869308672	-0.273000215677686	0.784853049782718	age	0.00379983453621861	1.0038070630603	0.0136192189718391	0.279005319179878	0.78024074268511	gender	0.533275803392707	1.70450680232687	0.337550608349879	1.57983955650275	0.114143614234158
ENSG00000070087.12	0.066529909094366	1.06879293022574	0.133578528123707	0.498058408255201	0.618442874675478	age	0.00314669007327225	1.00315164609948	0.0136988665876468	0.229704410444426	0.818321467504348	gender	0.497310932933431	1.64429370430863	0.338744028307292	1.46810243539495	0.142076400164257
ENSG00000153561.11	0.542347932052021	1.72004066339052	0.124552711887479	4.35436470096276	1.33453373318002e-05	age	0.0118445124359958	1.01191493644478	0.0134120302432822	0.883125986233769	0.377168205284006	gender	0.214316370983804	1.23901458105509	0.349994138352385	0.612342743774821	0.540311015087099
ENSG00000179262.8	0.676304592214163	1.96659691017932	0.140352689906485	4.81860798439115	1.44563277324993e-06	age	0.00890904181359486	1.00894884544287	0.013165371069902	0.676702674485362	0.498594619247828	gender	0.297280582918805	1.34619296521379	0.346696896387843	0.857465371095342	0.391187744837046
ENSG00000127511.8	-0.0264722279960221	0.973875089922843	0.150952378522111	-0.175368074721291	0.86079042450575	age	0.00370977550515425	1.00371666523946	0.0139482841906956	0.265966441064407	0.790265054568389	gender	0.525424097053349	1.69117591903853	0.335674601087894	1.56527808583221	0.117517719162038
ENSG00000064601.15	-0.0533624881696944	0.948036298247334	0.162489795735126	-0.328405164941436	0.742605338300192	age	0.00450586065940297	1.00451602731365	0.0134010675928427	0.336231470230736	0.736696323142055	gender	0.517013942339145	1.67701250962493	0.335640977818744	1.54037789336422	0.123468266798603
ENSG00000227766.1	0.084550030923018	1.08822728788573	0.149262945626261	0.566450236984621	0.571087752310369	age	0.00375677051425463	1.00376383602166	0.0135701428432968	0.276840896786163	0.781902276853487	gender	0.529613161474667	1.69827522325081	0.335407675377598	1.57901324374415	0.114333019343602
ENSG00000008517.15	-0.241726740287193	0.785270731090529	0.178243320570315	-1.35616156338287	0.175047768541331	age	0.00774120984556842	1.00777125047742	0.0136394017097422	0.567562273647175	0.570332230228226	gender	0.422308485691163	1.52547904056202	0.341927762733604	1.23508100750562	0.216800357063601
ENSG00000088179.7	0.0901520144173391	1.09434062661436	0.144366664326125	0.624465591403327	0.5323218607478	age	0.00478790257685781	1.00479938289731	0.0134148806462509	0.356909815533537	0.721159321251347	gender	0.46820679607487	1.59712764826786	0.347244627200251	1.34834856870186	0.177546297657621
ENSG00000070081.14	0.221717422219632	1.24821860918034	0.0756340963745152	2.93144802208993	0.00337385820335639	age	0.00473737578364254	1.00474861488925	0.0134681195042062	0.35174738256243	0.725027722364711	gender	0.493302748012551	1.63771626168654	0.335928463396919	1.46847558859484	0.141975082436186
ENSG00000275479.1	-0.0463287488532172	0.954728044843681	0.175377901524786	-0.264165259422206	0.791652579432564	age	0.00405753636187057	1.00406577930745	0.0134764340768557	0.301083828164823	0.763350572460103	gender	0.510782736012486	1.66659518861027	0.337882074383816	1.51171895385093	0.130605374736251
ENSG00000161558.9	-0.980769319004331	0.375022475926303	0.20309427693321	-4.82913321741148	1.3712864865335e-06	age	0.0123545156636641	1.01243114795207	0.0128350033006543	0.962564276320384	0.335766232295702	gender	0.17127141247736	1.18681282112048	0.358918516676366	0.477187452080646	0.633228645505985
