gene	gene_coef	gene_exp.coef.	gene_se.coef.	gene_z	gene_Pr...z..	age	age_coef	age_exp.coef.	age_se.coef.	age_z	age_Pr...z..	gender	gender_coef	gender_exp.coef.	gender_se.coef.	gender_z	gender_Pr...z..
ENSG00000167578.15	0.124723811866663	1.13283553412502	0.0942621022883104	1.32315966691664	0.185782285717558	age	0.0211413251796377	1.02136638622624	0.00842473133249555	2.50943612861484	0.0120924081997796	gender	-0.0334795725224822	0.967074665925629	0.200935452121494	-0.166618544258875	0.867670201462951
ENSG00000078237.5	0.098804174869601	1.1038501167995	0.0490001051665556	2.0164074043057	0.0437573918983162	age	0.0207107824440491	1.02092673899853	0.00838264495436898	2.47067394083711	0.0134858716762374	gender	-0.0217296050032188	0.978504782080903	0.201821735734402	-0.107667318012838	0.914259595216526
ENSG00000146083.10	0.108708939149297	1.11483781747078	0.0969948614933505	1.12077008488485	0.262385740937815	age	0.0215925464646857	1.02182735247061	0.00837995717576658	2.57668935673415	0.00997515523705452	gender	-0.0357072261940471	0.964922756240052	0.20115681998113	-0.177509398872962	0.859108283233818
ENSG00000198242.12	-0.0371752789309081	0.963507238028811	0.103008431097627	-0.360895496948933	0.71817756997333	age	0.0210070765877241	1.02122927843053	0.00839205751519675	2.50320932020347	0.0123072731232233	gender	-0.0408198242131458	0.960002083497086	0.201627655747757	-0.202451514211983	0.839563759548408
ENSG00000134108.11	-0.0550735930884412	0.946415495751274	0.104954398728415	-0.524738303069621	0.599765126379798	age	0.0211883251092556	1.02141439150262	0.00836693906221756	2.53238668905041	0.0113288978832133	gender	-0.0404767370962607	0.960331504350911	0.201299649763073	-0.201077036864701	0.840638337206502
ENSG00000167700.7	0.18614675049202	1.20459902290662	0.0946823085085583	1.96601406771989	0.049296985624501	age	0.0228838399125675	1.0231476837198	0.00837354604806386	2.73287323927223	0.00627844905116804	gender	-0.00891987713990019	0.991119786943668	0.201823765545767	-0.0441963666458172	0.964747878221994
ENSG00000060642.9	-0.091100717530998	0.912925758640347	0.0980680858062508	-0.928953764948386	0.352913047818031	age	0.0213814553205262	1.02161167653008	0.00843136787218085	2.53594145631742	0.0112145480339593	gender	-0.0380660538997072	0.962649352047324	0.20088906303147	-0.189487935904923	0.849710409573371
ENSG00000182141.8	-0.0697953144201613	0.932584687008819	0.107120235354047	-0.651560502919715	0.51468473444728	age	0.0210088604835386	1.02123110019879	0.00834002099512085	2.51904167817196	0.0117674726797956	gender	-0.0436565783509076	0.957282652616511	0.201246008620367	-0.216931399783744	0.82826180673378
ENSG00000269416.4	-0.0526238597986877	0.948736803428616	0.0978035850695704	-0.538056552438798	0.590538006522777	age	0.021048337900614	1.02127141656065	0.00839485077141968	2.5072914901922	0.0121660336981488	gender	-0.0362973540280066	0.964353496448518	0.201118792128655	-0.180477187854168	0.856777961788586
ENSG00000166391.13	0.0844909901755691	1.08816304002989	0.106820034940054	0.790965760524087	0.428963972070381	age	0.0215581293113713	1.02179218468715	0.00839642134681119	2.56753781413776	0.0102423617536146	gender	-0.0266997681315785	0.973653519461909	0.201383975854138	-0.132581393421874	0.894524448396477
ENSG00000070087.12	0.178565622600747	1.19550133260607	0.0914101216530119	1.95345569365472	0.0507656224066321	age	0.0202903430550162	1.02049759140573	0.00828879130581614	2.44792543404715	0.0143681387385214	gender	-0.029897547800912	0.970544962920807	0.201505587442693	-0.148370812841181	0.882050133081325
ENSG00000153561.11	0.0224357308093068	1.02268930463834	0.0996515832264387	0.225141739678396	0.821869010832345	age	0.0212011389496383	1.02142747982746	0.00837184710974239	2.53243264858079	0.0113274128746817	gender	-0.0319464544531865	0.968558442682167	0.201297869762426	-0.158702397054127	0.873903349539709
ENSG00000179262.8	0.0945862704487751	1.09920398786397	0.0956880909903576	0.98848529080078	0.322915034749622	age	0.0215355979402268	1.02176916256756	0.00835683268510072	2.57700479975174	0.00996605667582622	gender	-0.00177672142022365	0.99822485601492	0.203829821587359	-0.00871669025850649	0.993045175493608
ENSG00000127511.8	0.292126029022824	1.33927179411921	0.0797943665636862	3.66098562596734	0.000251246855709051	age	0.0235769895013529	1.02385712396174	0.008475166202397	2.78189110848171	0.00540431695046666	gender	0.00905699093387283	1.00909812957991	0.202207375380693	0.0447906062616231	0.964274212697001
