gene	gene_coef	gene_exp.coef.	gene_se.coef.	gene_z	gene_Pr...z..	age	age_coef	age_exp.coef.	age_se.coef.	age_z	age_Pr...z..	gender	gender_coef	gender_exp.coef.	gender_se.coef.	gender_z	gender_Pr...z..	Interaction	Interaction_coef	Interaction_exp.coef.	Interaction_se.coef.	Interaction_z	Interaction_Pr...z..	p_adjusted_new
ENSG00000078237.5	0.252647214527873	1.28742901045877	0.0903929638956247	2.79498761451833	0.00519017035844378	age	0.0279919435556645	1.02838739924221	0.00649633703540399	4.30888105144682	1.64082581403986e-05	gender	-0.0425791969106124	0.958314566962423	0.162789190681658	-0.261560345206691	0.793660419802643	Interaction	-0.369246681584719	0.691254869569856	0.181334718090602	-2.03627129692963	0.0417231203939603	0.0892392583065042
ENSG00000167700.7	-0.0035325451957651	0.996473686901467	0.0813667402581353	-0.043415100378338	0.965370640689507	age	0.0299299651079925	1.03038236870858	0.00647887872403481	4.61962113860239	3.84441374896254e-06	gender	-0.0834366025001019	0.919949407314982	0.161754098509115	-0.515823730397782	0.605977526914697	Interaction	0.293640528140093	1.34130165679381	0.156047926378203	1.88173297111565	0.0598722806975435	0.0984209681353977
ENSG00000060642.9	-0.282434107703591	0.753946319576983	0.105755067289806	-2.67064373312367	0.00757059515921818	age	0.0247807379219513	1.0250903324451	0.00656622003005575	3.77397312434273	0.000160668077054557	gender	-0.0391049623011924	0.96164976687642	0.173980814154235	-0.224765946126253	0.822161359294758	Interaction	-0.433067496693402	0.648516717593632	0.189555402727731	-2.2846486592389	0.0223334373015155	0.0744685912063796
ENSG00000088179.7	-0.138471559916534	0.870688013356769	0.116240326751058	-1.19125232857515	0.233554542287921	age	0.0273560153454658	1.02773362658229	0.00645981836575815	4.23479636679463	2.28758906624124e-05	gender	-0.132849876095354	0.875596530212534	0.169439866692619	-0.784053237815376	0.433008872511978	Interaction	-0.449686107831445	0.637828329520512	0.218735236066879	-2.05584667526521	0.039797297406185	0.0879433658069163
ENSG00000022567.8	-0.546971210548371	0.5786999188975	0.185933263518188	-2.94176093184567	0.0032635176781388	age	0.0283743959748493	1.02878078371154	0.00659340279087039	4.30345253806398	1.68156884226598e-05	gender	0.0470181974369785	1.0481410823874	0.168562329556863	0.278936566435606	0.780293505828555	Interaction	0.577585400406777	1.78173106545571	0.227503727030562	2.5387953329186	0.0111234874659332	0.0638228275310192
ENSG00000184178.14	-0.164322192312806	0.848468607773529	0.108901701802009	-1.50890380585195	0.131323367113706	age	0.0272266438197876	1.02760067571525	0.00650584936439141	4.18494838949204	2.85230898924042e-05	gender	-0.149514119968273	0.861126278858122	0.171068454990321	-0.874001697020833	0.382117329555452	Interaction	-0.419939284842496	0.65708671372728	0.210202555878046	-1.99778391413153	0.0457400920232262	0.0916018517118098
ENSG00000166913.11	-0.0444643485498322	0.956509700443674	0.105634791659656	-0.42092522597187	0.673809684079213	age	0.0253883267551919	1.0257133551358	0.00658237530655613	3.85701598173912	0.000114779660468316	gender	-0.150519005154684	0.860261380451447	0.169858583642217	-0.886143060463348	0.375540441748473	Interaction	-0.444258739394932	0.641299469922409	0.164672525571655	-2.69783157726344	0.00697927411259949	0.0569997537947062
ENSG00000138495.5	-0.0359539296528384	0.964684735820059	0.0866463386536295	-0.414950362721788	0.67817824056222	age	0.0290494981688524	1.02947555036863	0.00649331358336692	4.47375562505787	7.68575766081073e-06	gender	-0.103209519054508	0.901937980490494	0.163668528586365	-0.630600885496731	0.52830151973575	Interaction	0.408795123440604	1.50500334898957	0.162796105143676	2.51108663244628	0.0120360155389734	0.0644203455331414
ENSG00000112511.16	-0.0505685266380196	0.950688778934283	0.0956479779246801	-0.528694152612832	0.597017634190743	age	0.029291518971291	1.02972473502014	0.00650536393576315	4.50267183520068	6.71044591858327e-06	gender	-0.104514613333188	0.900761634180821	0.16426340890219	-0.636262293785837	0.524605476935248	Interaction	0.305381577726601	1.35714275966664	0.163452018540308	1.86832552117606	0.0617167114065219	0.0997422898110254
ENSG00000174013.7	0.193036163208968	1.21292665604614	0.0760260988264677	2.53907758241784	0.0111145173291378	age	0.0291620183393902	1.02959139365035	0.00648874140502476	4.494248810225	6.98159599529252e-06	gender	-0.0571023627295471	0.944497383087889	0.161992556000522	-0.352499918140454	0.724463379846256	Interaction	-0.428710634102496	0.651348379922653	0.175503324235223	-2.44274936654707	0.0145758559475515	0.0675019524606115
ENSG00000203780.9	-0.0107345021175932	0.989322907047039	0.0961769322546226	-0.111612024483941	0.911131037439458	age	0.0297235034038024	1.03016965616803	0.00642069426591962	4.62932856989807	3.66853283985383e-06	gender	-0.119473889128307	0.887387177969299	0.164703166282128	-0.725389145972178	0.468213329936121	Interaction	0.347344216301487	1.41530381217772	0.134373397984529	2.58491800841025	0.00974021568796684	0.0612944215844801
ENSG00000143183.15	-0.19294901883727	0.824524008260265	0.111093709693447	-1.73681317663885	0.0824201524748406	age	0.029347001477272	1.02978186831384	0.00652794037568687	4.49559888545768	6.9374407916161e-06	gender	-0.0709897132765827	0.931471473867732	0.161913099769128	-0.438443296915487	0.661064966061626	Interaction	0.295665585012455	1.34402062103125	0.146246631509309	2.02169159016586	0.043208223226057	0.0901722121358198
