gene	gene_coef	gene_exp.coef.	gene_se.coef.	gene_z	gene_Pr...z..	age	age_coef	age_exp.coef.	age_se.coef.	age_z	age_Pr...z..	gender	gender_coef	gender_exp.coef.	gender_se.coef.	gender_z	gender_Pr...z..	p_adjusted_new
ENSG00000182141.8	-0.223733214311871	0.799528408655518	0.108827569552286	-2.05585050950145	0.0397969277115073	age	0.008818771068006	1.00885777098907	0.00795418447636621	1.10869581843477	0.267561426429983	gender	-0.0859002519804618	0.917685763992485	0.152419538179099	-0.563577694872199	0.573041570323313	0.0528164326295301
ENSG00000070081.14	-0.155026961454002	0.856392087596469	0.0841244866270413	-1.84282802391771	0.0653541237951598	age	0.00949948285127041	1.00954474615094	0.00805048431498094	1.17998898943174	0.238004594130752	gender	-0.105737138734061	0.8996611030536	0.152387852093413	-0.693868555016084	0.487764645119327	0.0730062615833394
ENSG00000161558.9	0.153400961337796	1.16579232289243	0.077049029840122	1.99095253575684	0.0464861056546636	age	0.00851781135431796	1.00855419112811	0.00795734367488211	1.07043401697039	0.284423994410786	gender	-0.0709175013817043	0.93153873961655	0.152930156576094	-0.463724768021261	0.642844949644087	0.0579466690986111
ENSG00000196167.8	-0.358934601909007	0.698420025194425	0.142276130318359	-2.52280267326537	0.0116423710620062	age	0.00860909478363358	1.00864625961543	0.0079828543170664	1.07844818929344	0.28083379145951	gender	-0.0717265582942626	0.930785376557837	0.152823061846105	-0.469343811253386	0.638823904308964	0.0267299335607285
ENSG00000064225.11	-0.288343328947039	0.749504221564977	0.10244752069001	-2.81454667721554	0.00488460834465379	age	0.00734281160831059	1.00736983615436	0.00801245626405553	0.916424547769575	0.359444265014749	gender	-0.0261823899726339	0.974157396863599	0.153773837400813	-0.170265569326916	0.864801287548755	0.0169430017951329
ENSG00000057294.12	0.231300356743174	1.26023770350152	0.0522390430280989	4.42772959333806	9.52301827525933e-06	age	0.00927690183831988	1.00932006566445	0.00800224638049835	1.15928720476889	0.246339135519441	gender	-0.0828175682396014	0.920519063816291	0.152364075773019	-0.543550491278382	0.586750836712238	0.000367316419188574
ENSG00000225630.1	-0.211787728365547	0.809136436052027	0.0929861628142335	-2.27762628283365	0.0227488531913996	age	0.00716050056465485	1.0071861982483	0.00800467126088884	0.894540241726273	0.371032908753504	gender	-0.0740342158520692	0.928639919091593	0.152589799393955	-0.48518456768482	0.627545427976887	0.038605847653538
ENSG00000013392.7	-0.177656347205095	0.837230090517732	0.0877522344220914	-2.02452220590261	0.042916449537875	age	0.00734154441551003	1.00736855962336	0.0079322949662113	0.92552589720659	0.354692419198312	gender	-0.0947534120729867	0.909597202504783	0.152456032002896	-0.621513041026721	0.534262116726862	0.0550995785792974
ENSG00000153015.14	0.157936686966496	1.17109204697043	0.0702263787452221	2.24896527186006	0.0245147056400431	age	0.00883646399835444	1.00887562079725	0.00802377157470305	1.1012855882156	0.270772381534799	gender	-0.0711465750238876	0.931325373083889	0.153015446183534	-0.464963353690131	0.641957700069723	0.0401727914388698
ENSG00000136169.15	-0.365968239618696	0.693524827472937	0.091346899329865	-4.00635645329503	6.16625709651515e-05	age	0.0122904997106311	1.0123663382817	0.00797250871018386	1.54161006998106	0.12316837702069	gender	-0.0761120817950868	0.926712333156503	0.15235341882751	-0.499575804605072	0.617373798101531	0.00136466345578614
ENSG00000127564.15	0.167438111425377	1.18227211878446	0.0695534178790548	2.40733117841213	0.0160695899790457	age	0.0125733219596662	1.01265269849895	0.00818195992559078	1.53671272824748	0.124363672793938	gender	-0.0635725713085417	0.938406015477016	0.152972272310066	-0.415582316641567	0.67771566864253	0.0313950021298288
ENSG00000112511.16	-0.250938775268561	0.778070007227935	0.0817768955738121	-3.06857790954003	0.00215080238256119	age	0.00837231867238369	1.00840746454805	0.00797462176700867	1.04987031573338	0.293777741004924	gender	-0.0703191574986618	0.932096286909089	0.152563587531512	-0.460917042109653	0.644858124388882	0.0112570062834617
ENSG00000164116.15	-0.194175860479486	0.823513068130449	0.0896791310074546	-2.16522905940453	0.030370147980298	age	0.0104318256427099	1.01048642683403	0.00800526052404363	1.3031213177108	0.192533346781195	gender	-0.0457372711801269	0.955292912202827	0.153772360741868	-0.297434928874536	0.766134480227128	0.0452351223609326
ENSG00000174013.7	0.182597887772198	1.2003316429934	0.0633922184712186	2.88044640455517	0.00397112462518455	age	0.0109425835357504	1.01100267257942	0.00797500670069903	1.37210963531746	0.170029310398863	gender	-0.0692080881232929	0.933132486086358	0.152868307660079	-0.452730125574397	0.650743084011424	0.0152868257163461
ENSG00000178821.11	-0.189379436786349	0.827472473624468	0.0984035956982199	-1.92451744717876	0.0542897559412278	age	0.0061577789520721	1.00617677704822	0.00798917116442804	0.770765680861833	0.440845832738617	gender	-0.0936451425244047	0.910605840203779	0.152415940607704	-0.614405174098117	0.538947617532878	0.0644317982599187
ENSG00000205362.9	0.182617159096795	1.20035477519701	0.0427738415486291	4.26936539915826	1.96029903460799e-05	age	0.00872044405275499	1.0087585778924	0.00792161881775746	1.10084116054749	0.270965794126355	gender	-0.107094249912187	0.898440991015225	0.152703475904733	-0.70132162531127	0.483102320953118	0.000608181184189448
ENSG00000109805.8	0.16214377015237	1.17602930708007	0.058228463313037	2.78461358804341	0.00535915466882966	age	0.0130074711095125	1.01309243625607	0.00812493745188217	1.60093184551215	0.109392015294937	gender	-0.049157046141116	0.952031605067883	0.153768783870098	-0.319681569327121	0.749209732739218	0.0179107699294102
