gene	gene_coef	gene_exp.coef.	gene_se.coef.	gene_z	gene_Pr...z..	age	age_coef	age_exp.coef.	age_se.coef.	age_z	age_Pr...z..	gender	gender_coef	gender_exp.coef.	gender_se.coef.	gender_z	gender_Pr...z..	Interaction	Interaction_coef	Interaction_exp.coef.	Interaction_se.coef.	Interaction_z	Interaction_Pr...z..	p_adjusted_new
ENSG00000146083.10	0.22596069083895	1.25352638923898	0.115605898832926	1.9545775182762	0.0506329570141778	age	0.0281914990217473	1.02859264004676	0.00753630739876675	3.74075757928353	0.000183466415030043	gender	0.0669355718305827	1.06922658764364	0.192634986812425	0.34747359728459	0.728235550608067	Interaction	-0.424790334799449	0.653906872273661	0.175598284817521	-2.41910298406892	0.0155588346036713	0.0566966091921551
ENSG00000134108.11	-0.0607402340980864	0.941067665318768	0.107075941084671	-0.567263135703431	0.570535418881393	age	0.0256428035526832	1.02597440860018	0.00747024132331113	3.43266066554825	0.000597689638212049	gender	0.109090416786573	1.11526318429615	0.193400342048619	0.564065273261765	0.572709710591775	Interaction	0.373527773401143	1.45285091359438	0.20745730321965	1.80050433320086	0.0717810399922338	0.0853136329149836
ENSG00000102174.8	-0.224002606678576	0.799313050814445	0.136941366107169	-1.63575560143947	0.101890747545629	age	0.0245570146207553	1.02486102150396	0.00735874728473479	3.33711889681238	0.000846517267081542	gender	0.075250188998825	1.07815385937883	0.194321795818867	0.387245232485232	0.698574666618346	Interaction	0.405189186280338	1.49958617435265	0.226491344886646	1.78898309108954	0.0736175387450567	0.0867982366886848
ENSG00000153561.11	0.0207444315125575	1.0209610928103	0.107344559188352	0.193250889187204	0.846762485998902	age	0.0266915292033919	1.02705093867313	0.00762615727746581	3.49999721121167	0.000465263025549437	gender	0.0333724876760959	1.03393559578975	0.195659149938432	0.170564411051551	0.864566283652575	Interaction	-0.479055482331681	0.619368119752032	0.236211556088444	-2.02807809348798	0.0425522783261879	0.066278088943638
ENSG00000088179.7	0.0123023077442308	1.01237829240801	0.120708556628935	0.101917445521686	0.91882220254378	age	0.0266192965676583	1.02697675475608	0.00757849909895872	3.51247604836632	0.000443952017854188	gender	0.0368675070718097	1.03755554295889	0.19438079190226	0.189666410508029	0.849570543519669	Interaction	-0.389214902567181	0.677588638828297	0.222054151021265	-1.75279273446191	0.0796375907422033	0.0911936369575927
ENSG00000022567.8	0.249907170866797	1.28390622725351	0.126827521889105	1.97044905667486	0.0487869280218177	age	0.025476308019546	1.02580360266364	0.00727130882371671	3.50367569817009	0.000458883826722948	gender	0.012313538568682	1.01238966231474	0.193236222230113	0.0637227245832751	0.949191009916493	Interaction	-0.398950807338447	0.671023709983808	0.1959194209518	-2.03630046169132	0.0417201935059517	0.0658400403313142
ENSG00000184178.14	0.521913821345488	1.68524983247618	0.176262860591585	2.96099711302657	0.00306644813475633	age	0.0248365598709831	1.02514755658256	0.00727226481564326	3.41524415028969	0.000637248641708283	gender	-0.0105411660246282	0.989514197363633	0.193786994695328	-0.0543956318699355	0.95661995896712	Interaction	-0.617405266271078	0.539342072632426	0.207976830319827	-2.96862523253975	0.00299135181720991	0.0529403672779553
ENSG00000166913.11	0.165485170893845	1.17996546475658	0.114259565739149	1.4483266221372	0.147525725633072	age	0.0251766420205894	1.02549625025615	0.0072761061126634	3.46018071077492	0.000539812987724735	gender	0.0299445889375707	1.03039743695492	0.195571849038508	0.153112981672912	0.878309178695151	Interaction	-0.373752511329004	0.688147199391816	0.190286499522801	-1.96415674399549	0.0495119173894049	0.0698465979473551
ENSG00000036448.8	-0.0470758667824444	0.954015016795029	0.117390009813074	-0.401021065228681	0.688404614798613	age	0.023633708509539	1.02391519776926	0.00738610377704377	3.19975310704316	0.00137545357015243	gender	0.0755429895628805	1.07846958965774	0.192702194022965	0.392019353728155	0.695043913825272	Interaction	0.396916830570313	1.48723223265085	0.222942133141271	1.78035809103342	0.0750173757856049	0.087868713112811
ENSG00000149089.11	-0.142364690319662	0.86730490110192	0.113879059118116	-1.25013932695036	0.211248655885491	age	0.0215907158484694	1.0218254818986	0.00739023328006287	2.92152020514915	0.0034832768112527	gender	0.166689785852462	1.18138772527224	0.195541527373968	0.852452101049984	0.393963213307853	Interaction	0.613228664196763	1.84638313665677	0.203061923623624	3.01990965737813	0.00252850094381618	0.0529403672779553
ENSG00000138193.13	0.128288996232354	1.13688150969907	0.117319228792486	1.0935035761211	0.274172759722246	age	0.0232897217937134	1.02356304511449	0.00735533335174036	3.16637202965149	0.00154353244918611	gender	0.0793446491048126	1.08257736710227	0.192903610712643	0.411317594376227	0.680839669934505	Interaction	-0.507100861457113	0.602239024714101	0.206434394628704	-2.45647467016915	0.0140307693014394	0.0563331267403784
ENSG00000152942.17	0.161503431145955	1.17527649069663	0.0995787280716092	1.62186678092348	0.10483187566596	age	0.0254874887698668	1.02581507198172	0.00720515439146125	3.5373966170762	0.000404092349979076	gender	0.0356989483768681	1.03634380653813	0.195323114384956	0.182768683006509	0.854979522008981	Interaction	-0.596531729945614	0.55071836767569	0.203679853743778	-2.9287713977644	0.00340304601332185	0.0540328083670769
ENSG00000136169.15	0.138970508913725	1.14909021158534	0.107744151373559	1.28981951356136	0.197113331097478	age	0.0280750154380591	1.02847283286782	0.00761465551862028	3.6869711793799	0.000226939047542998	gender	0.0342491077988349	1.03484236192529	0.195033542678763	0.175606243564196	0.860603296927724	Interaction	-0.491910325831213	0.611457195289715	0.20363912206531	-2.41559834300135	0.0157093796573391	0.0566966091921551
