gene	gene_coef	gene_exp.coef.	gene_se.coef.	gene_z	gene_Pr...z..	age	age_coef	age_exp.coef.	age_se.coef.	age_z	age_Pr...z..	gender	gender_coef	gender_exp.coef.	gender_se.coef.	gender_z	gender_Pr...z..	p_adjusted_new
ENSG00000167578.15	-0.361739910202259	0.696463487334639	0.117270102481441	-3.0846729264137	0.00203776110604149	age	0.033951391343183	1.03453431818226	0.00774346007710674	4.38452461885341	1.16239337274158e-05	gender	0.10983200137151	1.1160905530258	0.166141048186411	0.661076853495457	0.508563028372147	0.0121735752126876
ENSG00000060642.9	0.166644173428567	1.18133384054345	0.073744205536885	2.25975955962012	0.0238361775512759	age	0.0337205835645308	1.0342955671682	0.0077829233523991	4.33263724152396	1.47333761769648e-05	gender	0.128908504482754	1.13758603538126	0.167511655912933	0.769549460783535	0.441567194176096	0.0375045291187014
ENSG00000182141.8	-0.229441618625688	0.794977379155015	0.0918726773466299	-2.49738687553449	0.0125112376876351	age	0.0316355480361576	1.03214127083647	0.00776314955941551	4.07509191907664	4.59961752244693e-05	gender	0.0453737850375772	1.04641892255377	0.166776600363759	0.272063256707546	0.785573381145784	0.0270337030598433
ENSG00000008517.15	-0.190044382571373	0.826922432185043	0.0917387532243722	-2.07158235633056	0.038304406745723	age	0.0311815924515798	1.03167283087601	0.00770209516395723	4.04845587957642	5.15566504465028e-05	gender	0.118279593536206	1.12555876633323	0.16709277006765	0.707867811924594	0.479027350185098	0.0493376004126259
ENSG00000112511.16	-0.170766585855439	0.843018322909367	0.0820848909318237	-2.08036563022629	0.037492009228396	age	0.02943455077135	1.02987202893616	0.00784379229811248	3.75259181434892	0.000175015700736753	gender	0.0900676050833576	1.09424825794936	0.166261247034152	0.541723382267526	0.58800907941714	0.0486856666598955
ENSG00000154511.10	0.16821218607806	1.18318763995934	0.0729924310900098	2.30451546230363	0.0211937253908732	age	0.0334513895341354	1.03401717844782	0.00787205259646952	4.24938592879039	2.14357333685827e-05	gender	0.0552723518487729	1.05682840465349	0.167002127877724	0.330967949637399	0.740668694975308	0.0352815157911452
ENSG00000144504.14	-0.176239398169248	0.838417243756467	0.0821650409951376	-2.14494383541631	0.0319573378430105	age	0.0316551476040837	1.03216150055766	0.00783404923422997	4.04071338558483	5.32888529461243e-05	gender	0.074897015120104	1.07777315083057	0.166412025199163	0.450069729218587	0.652660162837952	0.0440913409573032
ENSG00000221923.7	-0.19969971304058	0.818976644163503	0.0835913357693783	-2.38900014221013	0.0168942958228689	age	0.0324960520347572	1.03302981477012	0.00769158110328099	4.22488583275751	2.39061941672435e-05	gender	0.0246269068578281	1.02493265383668	0.167553454595676	0.146979403780455	0.883148277151656	0.0308690423314459
ENSG00000108774.13	0.177966600243214	1.1947854150261	0.0796725630832547	2.23372505359525	0.0255011694777766	age	0.0343928177695982	1.03499108977745	0.00790431403782101	4.35114516010288	1.35428352360552e-05	gender	0.102546983751254	1.10798935818329	0.166355590210904	0.616432448234806	0.537609143096221	0.039068272588145
ENSG00000269680.1	-0.238646567685872	0.787693229422267	0.0962050817317303	-2.48060251485823	0.0131160542138767	age	0.0304859208702629	1.03095537499212	0.00782969317865565	3.89362905731349	9.87556244236848e-05	gender	0.0625793125921579	1.06457889008092	0.166618770457744	0.375583809796679	0.707226328910057	0.0275321377475501
ENSG00000168300.12	-0.179124139850804	0.836002111777651	0.0882981679370228	-2.02862804558483	0.0424961897714111	age	0.0317576288903123	1.03226728321611	0.00777670680401646	4.08368602425776	4.43269135887497e-05	gender	0.0596090200757532	1.06142147092123	0.166878150695255	0.357200866784582	0.720941437045017	0.0524985055557572
ENSG00000076984.16	-0.176327852392279	0.838343085490449	0.0968643192931333	-1.82035917538089	0.0687043251882787	age	0.0321200873891589	1.03264150508185	0.00782997527663463	4.10219525022107	4.09248691811237e-05	gender	0.048996354562929	1.05021652223481	0.167423305467616	0.292649547361888	0.769790037564289	0.074226519773741
ENSG00000133624.12	-0.173323293965384	0.840865724082376	0.0837651892748524	-2.06915659674177	0.0385313941561457	age	0.0305599370863302	1.03103168523198	0.00781761097820591	3.90911458392159	9.26350203954387e-05	gender	0.0762574106466771	1.07924034636047	0.166372431415038	0.458353646683463	0.646698387993122	0.0495515689733232
ENSG00000209082.1	-0.382706871845839	0.682012787137588	0.174315348706162	-2.19548579448936	0.0281287688008255	age	0.032899911221302	1.03344709760687	0.00781060363175209	4.21221108795682	2.52883054022595e-05	gender	0.081532926601982	1.08494894067782	0.166281724236713	0.490330052663602	0.623900364293215	0.0414952707295307
ENSG00000221539.1	-0.187133274845424	0.829333199765689	0.0914267948561022	-2.04680996572127	0.0406767467992976	age	0.0346215291891785	1.03522783113054	0.00789231003922397	4.38674216004099	1.15061050318808e-05	gender	0.0701241789140794	1.0726413724251	0.166433738812841	0.421333915913142	0.673511267519259	0.0512364963221837
ENSG00000117394.18	0.162818271715899	1.17682280826527	0.0612175334918698	2.65966729511444	0.00782178740939061	age	0.0323501110829578	1.03287906441631	0.00772500198593762	4.18771556846808	2.81776339420486e-05	gender	0.11391482751031	1.1206566717004	0.166620246272213	0.683679385062268	0.494177643770468	0.0221092357757607
ENSG00000251615.3	-0.385419460185899	0.680165274107433	0.101833355786709	-3.78480564848678	0.000153828746120958	age	0.0324638175894192	1.03299651616371	0.00781395970069349	4.15459240038543	3.25867913981768e-05	gender	0.0503433392680914	1.0516321009948	0.166206768845935	0.302895842435617	0.761969239873068	0.00391434446502676
