gene	gene_coef	gene_exp.coef.	gene_se.coef.	gene_z	gene_Pr...z..	age	age_coef	age_exp.coef.	age_se.coef.	age_z	age_Pr...z..	gender	gender_coef	gender_exp.coef.	gender_se.coef.	gender_z	gender_Pr...z..	p_adjusted_new
ENSG00000167578.15	-0.165919263328741	0.847114624643522	0.0861104651880645	-1.9268188014822	0.0540022155220877	age	0.0194224913797277	1.01961233505257	0.00643790783471299	3.01689491033131	0.00255378329960224	gender	0.147573542018441	1.15901851825684	0.152003043209042	0.970859128231339	0.331618433542194	0.0725532823328994
ENSG00000070087.12	0.175076391615679	1.19133722131147	0.0601237832749677	2.91193238481004	0.00359200380755255	age	0.0191302604517659	1.01931441632639	0.00649451183476023	2.94560406363047	0.00322324702784914	gender	0.190992129425293	1.21044992510724	0.150750106946281	1.2669452333679	0.205174873245806	0.024759830161754
ENSG00000166913.11	0.206941336729219	1.22991041909647	0.0644493064350448	3.21091642681656	0.00132312408504566	age	0.020852143160855	1.02107106813516	0.00649359123424829	3.21118814052805	0.0013218736028012	gender	0.141174951668516	1.15162610927056	0.152021006065517	0.928654238794299	0.353068303287376	0.0165846170968227
ENSG00000109618.10	-0.148005069637608	0.862426742739914	0.0751705966466781	-1.96892237443945	0.0489620057793913	age	0.0177627958547834	1.0179214925529	0.00649970006553769	2.73286392843944	0.00627862653102432	gender	0.144456668139696	1.15541162774376	0.152071094056234	0.949928512293584	0.342148578048891	0.0688621111391315
ENSG00000114861.17	-0.140341826805583	0.869061116234833	0.08135694837305	-1.72501340834548	0.0845250561568288	age	0.0185051796478475	1.01867746154643	0.0065131930217217	2.84118397629736	0.00449463746515646	gender	0.190149346900266	1.20943020882283	0.151059945665203	1.2587674784532	0.208114330243321	0.0942329615918151
ENSG00000118363.10	0.153101221102875	1.16544294039231	0.0595048474441211	2.57292015153298	0.0100844470682708	age	0.0199449846041485	1.02014521479008	0.00647213178916667	3.08167158115248	0.0020584180628524	gender	0.198286092482754	1.2193111796894	0.150981369342922	1.31331496956018	0.189076836362189	0.0362020289038849
ENSG00000176973.7	-0.175319801055671	0.839188604449974	0.0854580781503671	-2.05152988284137	0.0402153725903954	age	0.0174925212460695	1.0176464113952	0.00645484933603131	2.7099813389021	0.00672869937548176	gender	0.191891342872119	1.21153886747905	0.151324762744851	1.26807628435319	0.204770709756457	0.0629190690542659
ENSG00000159479.15	-0.128031475931029	0.879825685376212	0.0697244497640223	-1.83624935534584	0.0663207861917903	age	0.0192833254155998	1.01947044959197	0.00647587619668385	2.97771681081154	0.00290404168791189	gender	0.194519325396275	1.21472695773804	0.151421411233412	1.28462232528284	0.19892429329104	0.080510969475418
ENSG00000154511.10	0.181538110333736	1.1990602324246	0.067087567306366	2.70598737773145	0.00681016344076897	age	0.019229616454566	1.0194156963637	0.00641990370382521	2.99531228842394	0.00274163990290944	gender	0.154872585485594	1.16750919401076	0.150867494812419	1.02654707482321	0.30463378626926	0.0314725908916608
ENSG00000196704.10	0.196161263254833	1.21672310224191	0.0660416611969835	2.97026543093366	0.00297542539952696	age	0.0184174958211836	1.01858814392438	0.00650539542533965	2.8311108882704	0.00463866361690613	gender	0.251401688981744	1.28582648293907	0.153088114384107	1.64220253148434	0.100548038253044	0.0231987199698602
ENSG00000259956.1	-0.131587797117593	0.876702299823829	0.0751702292446993	-1.75053074122256	0.0800267743899042	age	0.0185448914542998	1.01871791587187	0.00649842653196819	2.85375103697342	0.0043206376463225	gender	0.188951824910046	1.20798275640316	0.150969051557396	1.25159311104375	0.210718166099798	0.0906820036101259
ENSG00000143183.15	0.126000061741915	1.13428223831578	0.0353418096289617	3.56518421282708	0.000363600716008304	age	0.0183532827027207	1.01852273930317	0.00651460647333574	2.81725116902159	0.00484366305863726	gender	0.212919109803418	1.23728456300405	0.15168611868278	1.40368223310331	0.160413495394382	0.0104621777451437
ENSG00000108774.13	0.174870787826976	1.19109230304407	0.0665122986494385	2.62914966672036	0.0085598678740382	age	0.0186893221780291	1.0188650606636	0.00648124928799485	2.88359872419151	0.00393159388922338	gender	0.240452182524441	1.27182411695653	0.152397009373533	1.57780118857241	0.11461129070437	0.0337871209682584
ENSG00000076984.16	-0.304437498942488	0.737538123706768	0.0785876638118453	-3.87385862075469	0.000107125574277687	age	0.0191424556588128	1.01932684715254	0.00644707303355739	2.96916997204393	0.00298605376119333	gender	0.0601105363362453	1.06195392455405	0.152931612849505	0.393055008158439	0.694278853493321	0.00616482173878975
ENSG00000133624.12	-0.202269682916403	0.816874601109618	0.0786413887411497	-2.57205125893923	0.0101097922081866	age	0.0197327732997932	1.01992875141221	0.00643090326265307	3.06842950264695	0.002151870939344	gender	0.106375483630536	1.11223942580779	0.153318883619064	0.693818537674956	0.487796015651353	0.0362020289038849
ENSG00000168237.16	-0.271944937722739	0.761896211675331	0.0856822345441906	-3.17387774921397	0.00150417030292472	age	0.0209030541808841	1.02112305322805	0.00649991344973737	3.21589731040629	0.00130037354193593	gender	0.230554608492086	1.25929823378567	0.151352807383529	1.52329258028138	0.127685522625268	0.0172328579412911
ENSG00000237424.1	0.137991623856223	1.14796593470619	0.0648913296802286	2.12650325607778	0.0334613784269772	age	0.0186611774051832	1.01883638534144	0.00652444397245656	2.86019429149254	0.00423381533025267	gender	0.220848546719096	1.24713453364305	0.152208634386031	1.45095938617372	0.146791169744413	0.0578099725932837
