gene	coef	exp.coef.	se.coef.	z	Pr...z..
ENSG00000167578.15	0.0202897343566794	1.02049697023074	0.0655993017408598	0.30929802327517	0.75709483450177
ENSG00000078237.5	-0.095966205464634	0.908494717706797	0.0455785845502807	-2.10551087559043	0.0352468616361038
ENSG00000146083.10	-0.0255364789118958	0.97478681915466	0.0200975992035926	-1.27062335422288	0.203862674471914
ENSG00000198242.12	3.59060225908649e-05	1.00003590666722	0.000793203357820141	0.0452671086637111	0.963894404035669
ENSG00000134108.11	0.0289689511261696	1.02939263249697	0.0161350665392456	1.79540326379863	0.0725894728423408
ENSG00000167700.7	-0.0159005955410958	0.984225151561391	0.0158366131149174	-1.00404015844259	0.315359257380283
ENSG00000060642.9	-0.052296398835006	0.949047528568948	0.0660020486849221	-0.792345084387554	0.428159490411601
ENSG00000182141.8	-0.105510465468109	0.899865055288465	0.103510087827418	-1.0193254366089	0.308048491875417
ENSG00000269416.4	-0.0311609078942375	0.96931958935289	0.0640754662389518	-0.486315741785342	0.626743319866703
ENSG00000166391.13	-0.0298917022945922	0.970550636264103	0.0211645239706599	-1.41234937936854	0.157847113578064
ENSG00000070087.12	0.00318825621155714	1.00319334410613	0.00324874335178821	0.981381373139931	0.326404708202561
ENSG00000153561.11	-0.0390835153173967	0.961670391584556	0.0223786910927093	-1.74646118289419	0.0807308464830939
ENSG00000179262.8	-0.0193884957018005	0.980798252312458	0.00815079701622196	-2.37872390432653	0.0173726826591279
ENSG00000127511.8	-0.00663435982707209	0.993387598950439	0.0450625159400737	-0.147225686108933	0.88295388692427
ENSG00000064601.15	-0.0021469945381107	0.997855308606088	0.00325403165018823	-0.659795222946437	0.509385249311108
ENSG00000227766.1	-0.00376132126088401	0.996245743647358	0.00917705049224243	-0.409861672229388	0.681907422601175
ENSG00000008517.15	-0.00172051284573749	0.99828096638802	0.0024067157031127	-0.7148799683786	0.474683215840128
ENSG00000088179.7	-0.00897248801074217	0.991067644640206	0.128062334124455	-0.0700634427139395	0.944143163656278
ENSG00000070081.14	0.0141113306963226	1.01421136551093	0.0340709474563839	0.414174883583363	0.678746034532078
ENSG00000161558.9	-0.00327784400397784	0.996727522261817	0.0793650101482901	-0.0413008704699128	0.967056039129371
ENSG00000196167.8	-0.0305575347860383	0.969904627206662	0.0499064166134436	-0.612296711717964	0.540341464873055
ENSG00000179833.4	0.0370774033491843	1.03777334486203	0.0411460488475698	0.901116981767599	0.367526124754129
ENSG00000057294.12	-0.0236631362007781	0.976614640470539	0.0123351764044245	-1.91834599076267	0.0550671544739192
ENSG00000273055.1	0.0131161481867744	1.01320254216393	0.0765282517186012	0.171389622684747	0.863917413951242
ENSG00000264091.1	-0.124321269666516	0.883096083319653	0.0992238427342649	-1.25293746181011	0.21022846706375
ENSG00000022567.8	-0.0434900554272313	0.957442075396015	0.0350687176116266	-1.24013817410913	0.214924291439241
ENSG00000120662.14	-0.149822564793678	0.860860709872183	0.0780087939761608	-1.92058557961379	0.0547839745872924
ENSG00000225630.1	-0.000277050522263643	0.999722987852688	0.000279988548521979	-0.989506619917687	0.322415332579908
ENSG00000164283.11	-0.00171686987821471	0.998284603099784	0.0230714524996584	-0.0744153354991469	0.940679906672201
ENSG00000013392.7	-0.150163931280325	0.860566891028967	0.154736802895899	-0.970447420846283	0.331823521228104
ENSG00000184178.14	0.0463435420907928	1.04743418688484	0.0556216641710965	0.833192296228974	0.404736286669424
ENSG00000166913.11	-0.0014387169472114	0.998562317509859	0.00193455399675444	-0.743694386212588	0.457061386450053
ENSG00000130204.11	-0.00312278472027677	0.996882086100434	0.00802527177503843	-0.3891188744523	0.697188211822356
ENSG00000111863.11	0.0279324425409	1.02832621096879	0.0134257158084605	2.08051793583309	0.0374780522626858
ENSG00000164182.9	6.26668185989542e-05	1.0000626687822	0.0178933560395399	0.00350223951619115	0.997205622874288
ENSG00000109618.10	-0.0585545891445505	0.943126754511663	0.0723339597866661	-0.809503438180974	0.418225625978265
ENSG00000153015.14	0.00821402168457543	1.00824784931756	0.0549371165724961	0.149516796603914	0.881145856565555
ENSG00000149089.11	0.00499362947471247	1.00500611842212	0.0421488545498933	0.118476042303862	0.905690476857355
ENSG00000179632.8	-0.00139141686855832	0.998609550703076	0.00529199944171725	-0.262928385364079	0.792605777463141
ENSG00000114861.17	-0.00270373405974542	0.997299917737283	0.0260045974620022	-0.103971386740214	0.917192055551473
ENSG00000138193.13	-0.00411758733044752	0.995890878308942	0.0707092388276921	-0.0582326637751181	0.95356330292848
ENSG00000152942.17	-0.0168649169135585	0.983276499688577	0.0616132900945989	-0.273722063659718	0.784298220739283
ENSG00000118363.10	-0.00743585043478616	0.99259172710457	0.0146712178609066	-0.506832527829878	0.612272330961695
ENSG00000136169.15	-0.179630720076968	0.835578716889587	0.0991251223560832	-1.81216139569228	0.0699612620761629
ENSG00000121644.17	-0.00220570051975089	0.997796730250129	0.0242831167272507	-0.0908326778858511	0.927625544171273
ENSG00000138495.5	0.00378378246953622	1.00379095001171	0.0150408180683349	0.251567597742715	0.801375306511271
ENSG00000204528.3	0.01287153819489	1.01295473300784	0.0163589081411732	0.786821350411157	0.431386453312812
ENSG00000169992.8	0.0407044438932813	1.04154422529357	0.0285345544161644	1.42649656622017	0.153725057376114
ENSG00000127564.15	-0.0366739280005842	0.963990414389309	0.0326389676054312	-1.12362402034069	0.261172561526189
ENSG00000277998.1	0.0908552925930547	1.09511052318785	0.0405060376954976	2.24300617295761	0.0248964164411479
