gene	coef	exp.coef.	se.coef.	z	Pr...z..
ENSG00000167578.15	0.219943569666773	1.2460064160462	0.0572714588002854	3.84036960598037	0.000122849211172667
ENSG00000078237.5	-0.0944782698052648	0.909847505574691	0.106041896863071	-0.890952280184709	0.372954771355026
ENSG00000146083.10	0.0219531734538626	1.02219591744543	0.0311921381943172	0.70380469966827	0.481554406561404
ENSG00000198242.12	0.00277469463296372	1.00277854766095	0.00289794162817789	0.957470849648666	0.338329652854798
ENSG00000134108.11	-0.0354979667479444	0.965124696569779	0.0280160585496302	-1.26705784416677	0.205134607552897
ENSG00000167700.7	0.0517336073532242	1.05309516833438	0.029408396236604	1.75914412118919	0.0785530324926746
ENSG00000060642.9	-0.393705911829764	0.674552404955511	0.0825837786075579	-4.76735163331135	1.86663361040704e-06
ENSG00000182141.8	-0.204353142896428	0.815174447285736	0.20505460190425	-0.996579159885673	0.318968825756253
ENSG00000070087.12	0.00142863872806487	1.00142965971852	0.00587809844556659	0.243044369075238	0.807971026166239
ENSG00000153561.11	-0.170888788546245	0.842915310096258	0.0343798931404349	-4.97060266732649	6.67451066281911e-07
ENSG00000179262.8	0.00767625330971815	1.00770579127408	0.0175693963788868	0.436910474564894	0.662176275228244
ENSG00000127511.8	0.0513027548676217	1.05264153739455	0.0474705054218515	1.08072906348299	0.279817650917775
ENSG00000064601.15	0.0110368739336824	1.01109800491812	0.00593140017343097	1.8607535507587	0.0627789876969637
ENSG00000227766.1	-0.0118411799192381	0.988228650953296	0.00854074314627208	-1.38643437888735	0.165614304856634
ENSG00000008517.15	0.000439356897679021	1.00043945342906	0.00180834678398432	0.242960532553932	0.808035971914496
ENSG00000088179.7	-0.764737165843036	0.465456252700227	0.221164333714547	-3.45777799249525	0.000544650004680325
ENSG00000070081.14	0.0400177971139516	1.04082929778517	0.0317019697319544	1.26231264026522	0.20683631007213
ENSG00000275479.1	-0.0742403675559688	0.928448498121521	0.0804743187687497	-0.922534899230464	0.356249635191919
ENSG00000161558.9	0.222289092286471	1.24893238239803	0.0931382294349427	2.38665791302959	0.0170023037242802
ENSG00000179833.4	-0.0822243960003753	0.921065252146488	0.0354379470815646	-2.32023587063681	0.0203281211231737
ENSG00000064225.11	-0.0935087096269159	0.910730085272392	0.124561176171513	-0.750705095287156	0.452830155885693
ENSG00000057294.12	-0.233973028018127	0.791383160779993	0.106627942230342	-2.1942937575658	0.0282142979404514
ENSG00000273055.1	0.163853046067262	1.17804118458693	0.0471071850427765	3.47830263936324	0.00050459986722447
ENSG00000022567.8	-0.0125519616826705	0.987526485622815	0.0422886414841186	-0.29681638478229	0.766606695648718
ENSG00000120662.14	0.0127041386610216	1.01278517904973	0.182245542962907	0.069708912791394	0.94442534765993
ENSG00000225630.1	0.000546609576787059	1.00054675899502	0.000549256439129542	0.995181008079436	0.319648236983548
ENSG00000164283.11	-0.00348293738342271	0.99652312100728	0.00212982429638371	-1.63531676736738	0.101982660384947
ENSG00000013392.7	0.114248441089333	1.12103060035387	0.140527624454043	0.812996316796742	0.416220169898262
ENSG00000184178.14	-0.37626810552215	0.68641827583977	0.107448447057639	-3.50184777747703	0.000462043519141101
ENSG00000166913.11	-0.0297383166758289	0.970699516191716	0.00679643449137373	-4.37557615152089	1.21112149710984e-05
ENSG00000130204.11	0.0641258158431919	1.06622653851385	0.02159023458342	2.97013057433089	0.00297673193973129
ENSG00000164182.9	-0.0205413845751423	0.979668152485305	0.0308009837105198	-0.666906770517417	0.504831685979606
ENSG00000109618.10	-0.228815358043597	0.795475398079767	0.0746451151790477	-3.06537618027313	0.00217396372187259
ENSG00000153015.14	-0.293453622721258	0.745683804847856	0.0957739017311214	-3.06402493181398	0.00218380709810599
ENSG00000036448.8	0.0296800782068519	1.03012492181912	0.0590644987194308	0.502502837581653	0.615313856871387
ENSG00000164114.17	-0.0702691133946304	0.932142933999834	0.127764473048779	-0.549989458867822	0.582326603630662
ENSG00000149089.11	-0.0951788430429167	0.909210313987689	0.122252375203863	-0.778543916911227	0.436248426909943
ENSG00000179632.8	0.0282198793247029	1.02862183223175	0.011350851654946	2.48614643046687	0.0129134818454952
ENSG00000114861.17	0.0903180570726241	1.09452234892419	0.0748933132104843	1.20595622227033	0.22783437064609
ENSG00000138193.13	0.269335233243506	1.30909391929645	0.140701106123709	1.91423678650186	0.0555899073617308
ENSG00000152942.17	-0.25257589068296	0.776797258927814	0.0641207246773794	-3.93906793714177	8.17987673364511e-05
ENSG00000118363.10	0.00537243368815999	1.00538689108891	0.03725155358565	0.144220392736306	0.885326438210671
ENSG00000136169.15	-0.312656169026715	0.731501382167076	0.17002420067878	-1.83889215640192	0.0659310497044198
ENSG00000121644.17	0.0186913952901306	1.01886717288727	0.0597440432750917	0.312857889514875	0.754388631911551
ENSG00000138495.5	0.0629558756312601	1.0649798466311	0.023511989393682	2.67760735074919	0.0074150086727113
ENSG00000204528.3	-0.0115252696194152	0.988540891880178	0.0079930525365763	-1.44191090533628	0.149327509341559
ENSG00000169992.8	0.119400498611312	1.12682111822289	0.0466146533140404	2.5614370186756	0.0104240139566421
ENSG00000176973.7	0.0615598885089659	1.06349418570273	0.0220661897972525	2.78978333253668	0.00527433248575965
ENSG00000159479.15	0.114440499007109	1.12124592383337	0.0532797853467422	2.14791591712197	0.031720435674367
ENSG00000112511.16	0.0344123268972582	1.03501128174771	0.0185207918618293	1.85803755876015	0.0631636808574376
ENSG00000211950.2	-0.000175790962808224	0.999824224487518	0.000481034648732124	-0.365443452507134	0.714780410377005
