gene	coef	exp.coef.	se.coef.	z	Pr...z..
ENSG00000167578.15	0.0377840213859632	1.03850691337144	0.1344959825608	0.280930483324159	0.778763719462827
ENSG00000078237.5	-0.248945549078402	0.779622423388421	0.206118619494898	-1.20777807307488	0.227132637819025
ENSG00000146083.10	0.0133282267045717	1.01341744344446	0.102031259429472	0.130628856088802	0.89606891445901
ENSG00000198242.12	0.00822639725321785	1.00826032703524	0.00363201401761705	2.26496847570405	0.0235146140959872
ENSG00000134108.11	-0.0162360624896115	0.983895031928354	0.0309289929135202	-0.52494636779829	0.599620474773753
ENSG00000167700.7	0.035800811303659	1.03644937692819	0.0269967102949007	1.3261175496046	0.184800763956733
ENSG00000060642.9	0.0580810785166749	1.05980091931347	0.134402548079296	0.432142688860391	0.665637710038491
ENSG00000182141.8	-0.423223663318183	0.654932132435078	0.433081158779815	-0.977238687802987	0.328450998944123
ENSG00000102174.8	-0.00018085290477362	0.999819163448127	0.0262608366199546	-0.00688679143741357	0.994505178873287
ENSG00000070087.12	0.0140556626809602	1.01415490794851	0.0125099271291608	1.12356071588908	0.2611994294834
ENSG00000153561.11	-0.213677854282452	0.80760851074443	0.110015195223221	-1.94225764767221	0.052105917406229
ENSG00000179262.8	0.0618388868606405	1.06379094022264	0.0375558974947115	1.64658258717818	0.0996438719710937
ENSG00000127511.8	-0.0281629089524285	0.972229968933623	0.136536473786934	-0.206266561390599	0.836582697022323
ENSG00000064601.15	0.0402603901929177	1.04108182639881	0.0249619790296655	1.61286852076397	0.106773075557821
ENSG00000227766.1	0.000246543886187666	1.00024657428063	0.0293264883479416	0.00840686696827001	0.993292369652144
ENSG00000008517.15	-0.0846260298275218	0.918855844835552	0.0665853938971234	-1.27093983942292	0.203750051895607
ENSG00000088179.7	0.088562842865496	1.09260291275094	0.0899344460237863	0.984748856317772	0.324747448004982
ENSG00000070081.14	0.00642255033571715	1.00644321913724	0.0671288031880949	0.095675031144547	0.923778672168776
ENSG00000275479.1	0.123936724014688	1.13194424384571	0.0931486843419718	1.33052575986673	0.183345104798256
ENSG00000161558.9	0.674599201400777	1.96324595203383	0.281111801435283	2.3997541119101	0.0164060881958643
ENSG00000179833.4	-0.0397755273145592	0.961005134345807	0.0816838513048953	-0.48694480829622	0.626297443765134
ENSG00000267108.1	0.0242784539797498	1.02457557531975	0.0150603407000189	1.61207866829463	0.106944822018376
ENSG00000022567.8	0.0289013165783571	1.02932301234614	0.018480426900602	1.56388793039275	0.117843889455032
ENSG00000120662.14	0.224473702802915	1.25166379566571	0.460886674543715	0.487047500397244	0.626224669585225
ENSG00000225630.1	-0.0013005457864577	0.998700299556705	0.00178220978642315	-0.729737765085368	0.465550492298995
ENSG00000164283.11	0.0046132260384476	1.00462388334758	0.0224650430511359	0.205351310831979	0.837297657894655
ENSG00000013392.7	-0.376956651479042	0.685945807987784	0.421444053402781	-0.894440551326937	0.371086223954601
ENSG00000184178.14	-0.261756615781397	0.769698333339967	0.282623272671396	-0.926167945432219	0.354358708046887
ENSG00000166913.11	-0.0279360209981404	0.972450581228562	0.0141607864382945	-1.97277327215345	0.0485213996125312
ENSG00000130204.11	0.097962994360613	1.10292197002062	0.0419909973101512	2.332952314446	0.0196506482119227
ENSG00000164182.9	0.0465308889079896	1.04763043872898	0.0425995997242062	1.09228465077688	0.274708004821766
ENSG00000109618.10	0.457355836308508	1.57989096680829	0.218996087158937	2.08842012769197	0.0367599534161555
ENSG00000153015.14	-0.129977874885093	0.878114859097795	0.227181260485621	-0.572132906592967	0.567231937247078
ENSG00000164114.17	-0.114786175950817	0.891556759803431	0.28644372861076	-0.400728535784412	0.688619999054002
ENSG00000149089.11	-0.173939121759114	0.840348055012552	0.235467847097098	-0.738695851274285	0.460091705567781
ENSG00000179632.8	0.0197610888413549	1.01995763165604	0.0198973358666248	0.993152499099218	0.320635642870667
ENSG00000114861.17	-0.0981046560633946	0.906554022413813	0.137674512273291	-0.712584010238959	0.476103209078295
ENSG00000138193.13	0.0152791465414491	1.01539646947079	0.0915758374974354	0.1668469211857	0.867490498335937
ENSG00000152942.17	0.0126896371948636	1.01277049228622	0.151033795349605	0.0840185282074799	0.933041700474441
ENSG00000118363.10	-0.0425713040719931	0.958322130814496	0.0544777834093249	-0.781443395964348	0.434541756161345
ENSG00000136169.15	-0.14558268569961	0.864518403809504	0.301443326069717	-0.48295209450396	0.629129751369269
ENSG00000121644.17	-0.164213047901055	0.848561218434489	0.0980750401735527	-1.67436126062722	0.0940596214978467
ENSG00000138495.5	0.024922121966213	1.02523527410801	0.0424907875965041	0.586530007465981	0.557519402444429
ENSG00000169992.8	0.318320894052348	1.37481736116487	0.122783500286285	2.59253803084407	0.00952706472643537
ENSG00000176973.7	-0.0156340552969785	0.98448752213816	0.0399753032352139	-0.391092850627999	0.695728605014734
ENSG00000159479.15	0.0937051934991799	1.09823593109624	0.0827605673288676	1.13224445558501	0.257531674853171
ENSG00000112511.16	0.0514421105514214	1.05278823919742	0.018518416721899	2.7778892398824	0.00547132649917857
ENSG00000154511.10	-0.514977115271678	0.597514268413478	0.2446544496313	-2.10491620343615	0.0352986029684347
ENSG00000144504.14	1.17668001012112	3.24358762903975	0.44858228950697	2.62310848565687	0.00871315234213637
ENSG00000142507.8	0.00735597612975763	1.00738309778346	0.00900698100926111	0.816697195452517	0.414101494452688
ENSG00000164116.15	-0.292278274187061	0.746560758476984	0.198812711709524	-1.47011864419462	0.141529623651699
ENSG00000273305.1	0.015034168836654	1.01514775044079	0.149168018074864	0.100786810944346	0.919719696866462
