gene	coef	exp.coef.	se.coef.	z	Pr...z..
ENSG00000167578.15	-0.060871824943625	0.940943837576457	0.104651833424299	-0.581660377576252	0.560795465244782
ENSG00000078237.5	0.0291742298535475	1.029603966597	0.0599560273045583	0.486593778226022	0.626546233564548
ENSG00000146083.10	0.0524571805256263	1.05385743549094	0.0546718345682097	0.959491865234184	0.337311015785289
ENSG00000198242.12	0.00474737605006902	1.00475866269333	0.00354938552366466	1.33752054219443	0.181052781503838
ENSG00000134108.11	0.0128255521381612	1.01290815228507	0.0188222685581068	0.681403099661819	0.49561646208574
ENSG00000167700.7	-0.053383294938843	0.948016572880144	0.0365964912572906	-1.45869981260043	0.144647747710739
ENSG00000060642.9	-0.0307971230623853	0.969672277264081	0.119402093968399	-0.257927830566656	0.796462605687564
ENSG00000070087.12	-0.00301780348391029	0.996986745507885	0.0128032040926166	-0.235706895092816	0.813660119122704
ENSG00000153561.11	0.115074893209958	1.12195746142121	0.0502602356793324	2.28958124956183	0.0220456029694627
ENSG00000179262.8	-0.0156684554786668	0.98445365617103	0.0142798103268203	-1.09724534990765	0.272534153640455
ENSG00000127511.8	0.22023718510676	1.24637231648266	0.11169965877231	1.97169076009171	0.0486449190865546
ENSG00000064601.15	-0.00868419939763346	0.991353399344911	0.00668580302756757	-1.29890147254203	0.193977744272598
ENSG00000227766.1	-0.0123442918339481	0.987731586394579	0.0163397377154659	-0.755476743195457	0.449962981560592
ENSG00000008517.15	0.00861329507232939	1.0086504962298	0.0142433830575945	0.604722560469004	0.545363355352273
ENSG00000070081.14	-0.00700117133367932	0.993023279770942	0.0435781404766897	-0.160657872435477	0.872362871251344
ENSG00000275479.1	-0.117833309565731	0.888844202092768	0.140633745268552	-0.837873650742348	0.40210166869354
ENSG00000161558.9	-0.277663184347822	0.757551933897677	0.352618079340025	-0.787433204977771	0.431028315242326
ENSG00000179833.4	0.0554399380644155	1.05700552936783	0.0464640681650301	1.19317873474843	0.232799381088803
ENSG00000064225.11	0.00623011831812457	1.00624956587113	0.0176726091419467	0.352529627520426	0.724441103216528
ENSG00000167768.4	0.000432460571651073	1.00043255409621	0.000198960080227109	2.17360473094617	0.0297348328232984
ENSG00000022567.8	0.232528865891096	1.26178686843564	0.143526072607235	1.62011585537786	0.105207392101061
ENSG00000120662.14	0.294840667334921	1.34291237183201	0.18574825016505	1.58731329674942	0.112441705198674
ENSG00000225630.1	-0.00111613129227151	0.998884491350587	0.00131736358018221	-0.847246203752747	0.396857905036792
ENSG00000013392.7	0.190597098643829	1.20997185455991	0.315376473771738	0.604347865154262	0.545612389601368
ENSG00000184178.14	0.0720175277009889	1.07467418046643	0.0365372947371619	1.97106896443924	0.0487159880640144
ENSG00000166913.11	-0.011246192992869	0.988816809036711	0.00750330056984809	-1.49883279873683	0.133917013500189
ENSG00000130204.11	-0.0493458916695921	0.951851835131206	0.035566443001399	-1.38742835958184	0.165311182312959
ENSG00000164182.9	0.0010445672987082	1.00104511304914	0.0441917796244743	0.0236371403818663	0.981142046679158
ENSG00000109618.10	0.111811645920379	1.11830220402427	0.247942784423282	0.450957450447505	0.652020215981457
ENSG00000153015.14	0.0613387441605755	1.0632590259771	0.10134116359685	0.605269783605307	0.544999755083309
ENSG00000149089.11	0.230104328200778	1.25873132425379	0.237700073355175	0.968044834622128	0.333021978778462
ENSG00000179632.8	-0.0082331426364502	0.991800656860088	0.0104749099091374	-0.785986963884846	0.431875124401501
ENSG00000114861.17	0.129013542486943	1.13770553142371	0.111694974798216	1.15505234429762	0.248068991813683
ENSG00000152942.17	0.0091767477265589	1.00921898317179	0.0919105454724973	0.0998443397260098	0.920467905891872
ENSG00000118363.10	0.0609346990750919	1.06282950817118	0.0548563066821475	1.11080571698281	0.266651985133632
ENSG00000136169.15	0.0110144234427247	1.01107530552631	0.0631334689560498	0.174462509740948	0.861501991783788
ENSG00000121644.17	0.132910377866443	1.1421476320362	0.0439838591701551	3.02179891383037	0.00251277411387147
ENSG00000135903.17	0.0147562015347605	1.01486561177406	0.009833642000039	1.5005835614823	0.133463305726428
ENSG00000138495.5	-0.053337149534965	0.94806032049715	0.0487114582255835	-1.0949610518322	0.273533700110171
ENSG00000169992.8	0.0522663346318878	1.05365633031745	0.063077627022109	0.828603374910858	0.407328877661303
ENSG00000127564.15	-0.0802742917189784	0.92286317793976	0.0761640425997393	-1.05396574261216	0.291898601602195
ENSG00000176973.7	-0.0219701433767382	0.978269442437382	0.0262859267533685	-0.83581391605007	0.403259596483692
ENSG00000159479.15	-0.0149196927750295	0.985191054385919	0.0341168402544542	-0.437311681379452	0.661885324877659
ENSG00000112511.16	-0.0220597169187925	0.978181819302755	0.0304961701791154	-0.723360237998002	0.469458593148573
ENSG00000211950.2	0.00132693930091208	1.0013278200744	0.00414618876233118	0.32003832362085	0.748939279087155
ENSG00000154511.10	0.0326158916642514	1.03315362009862	0.04120002966897	0.791647285846888	0.428566367073943
ENSG00000142507.8	-0.0041549182367504	0.995853701493802	0.0111042400800213	-0.374174027831576	0.708274845644974
ENSG00000273305.1	0.0307906240065731	1.03126955819215	0.175796423661383	0.175149319680596	0.860962305682993
ENSG00000138669.8	0.0078232597115857	1.00785394136584	0.0409158212723316	0.19120378055019	0.848365941809475
ENSG00000174013.7	0.245121879884348	1.27777703903251	0.13630337854909	1.79835512878404	0.0721207486677627
ENSG00000196704.10	-0.00312419272380983	0.996880682487923	0.0404284502477082	-0.0772770834565178	0.938403121134315
ENSG00000143033.16	0.117195544982025	1.12433926709756	0.15450341890232	0.758530431330573	0.448133502334169
