gene	coef	exp.coef.	se.coef.	z	Pr...z..
ENSG00000167578.15	-0.0960269911841621	0.90843949588006	0.08457430239706	-1.1354157050369	0.256201182451407
ENSG00000078237.5	0.168328618467753	1.18332540934397	0.0728124837252369	2.31180986907345	0.0207881633202743
ENSG00000146083.10	0.0121378914354079	1.01221185458896	0.0172389189693464	0.704098177907272	0.481371634771507
ENSG00000198242.12	-0.000393243237185049	0.999606834072802	0.00294568403359536	-0.133498105261845	0.893799462641573
ENSG00000134108.11	-0.00162212878534396	0.998379186154458	0.0106025890759058	-0.152993648412746	0.878403284155571
ENSG00000172137.17	0.00475095487413891	1.00476225855425	0.00948518628086138	0.500881557141907	0.616454482908346
ENSG00000167700.7	0.00727814254112674	1.00730469259315	0.0198847401498683	0.366016477272143	0.714352780363376
ENSG00000060642.9	0.0030060598857296	1.00301058261448	0.0879909073688582	0.0341633013639488	0.972746930716469
ENSG00000182141.8	-0.0877915370415923	0.915951798844285	0.176397965770382	-0.497690189669596	0.618702423797293
ENSG00000070087.12	-0.000726558382548815	0.999273705497081	0.00201405180812249	-0.360744634084719	0.718290355083333
ENSG00000153561.11	-0.00350278954121222	0.996503338069408	0.0226934135836536	-0.154352694816056	0.877331650644548
ENSG00000179262.8	-0.0008125621544316	0.999187767884797	0.00613342697283005	-0.132480937334234	0.89460389992131
ENSG00000127511.8	0.0735895591333286	1.07636493066568	0.057361889275401	1.28289984975942	0.199527165503976
ENSG00000064601.15	0.0114396868530123	1.01150537029772	0.00887264561567701	1.28932083490404	0.197286570583954
ENSG00000227766.1	0.00572216945426216	1.00573857233766	0.0153819552700635	0.372005337019716	0.709888875707991
ENSG00000008517.15	0.00221441589189683	1.00221686952155	0.00462638030600831	0.478649774861992	0.63218780184614
ENSG00000088179.7	-0.239886618627565	0.78671705506941	0.316289727890021	-0.758439485935432	0.448187927040105
ENSG00000070081.14	0.01011913945224	1.01017051107653	0.0427826608830695	0.236524312498863	0.813025843753009
ENSG00000275479.1	0.0674020761074757	1.06972550278372	0.113960924334407	0.591449012028819	0.554219609068936
ENSG00000161558.9	-0.0265380096795918	0.973811028886885	0.181618057429986	-0.146119885077079	0.883826748875193
ENSG00000196167.8	0.0155187430461752	1.01563978406328	0.0215172686088132	0.721222722470403	0.470772493723538
ENSG00000179833.4	-0.000739920102069781	0.999260353571306	0.0160878739700338	-0.04599241039854	0.963316299134424
ENSG00000057294.12	0.0168072463724851	1.01694928276893	0.0593667596972278	0.283108703560757	0.777093509945607
ENSG00000022567.8	0.0525137829918305	1.05391708810905	0.0677753083443648	0.774821749611365	0.438444995503897
ENSG00000120662.14	-0.236651255115854	0.789266492678261	0.173353995072738	-1.36513297554266	0.172211259453694
ENSG00000225630.1	-0.00357859488331849	0.996427800656062	0.00210344203392461	-1.70130425540729	0.0888858693250415
ENSG00000164283.11	0.0442576674145028	1.0452516474825	0.0520162368801154	0.850843314876964	0.394856396723386
ENSG00000013392.7	0.103598878467875	1.10915545953564	0.108069283403824	0.958633898595914	0.337743209134079
ENSG00000184178.14	-0.0328955768370423	0.967639598301007	0.0551493388470124	-0.596481798780882	0.550853409546448
ENSG00000166913.11	0.00271684440059556	1.0027205383669	0.00528129255853588	0.51442793037558	0.606952835871566
ENSG00000130204.11	0.00834003127670653	1.00837490622285	0.0125090458802118	0.666720016584135	0.504950990650539
ENSG00000164182.9	-0.00427815941247879	0.995730978875172	0.0243609060130616	-0.175615775956155	0.860595807557492
ENSG00000109618.10	0.180561803708754	1.19789015324689	0.170808999130578	1.05709772100895	0.290466991214184
ENSG00000153015.14	-0.00948580831769061	0.990559040042355	0.0647332031093389	-0.146536983527116	0.883497496379652
ENSG00000164114.17	0.129833222852749	1.1386384686128	0.166196556847676	0.781202843881691	0.434683201361435
ENSG00000149089.11	0.0158488566299925	1.01597511589802	0.114676014731807	0.138205505894657	0.890078003783361
ENSG00000179632.8	0.00241965855332821	1.0024225882896	0.00722565782091676	0.334870348596332	0.737722890386161
ENSG00000114861.17	0.0284733032509438	1.02888254264882	0.0823623103603932	0.345707923033643	0.729562229286724
ENSG00000152942.17	-0.0348372100794328	0.965762619881814	0.0668848430247503	-0.520853582126843	0.60246877322066
ENSG00000118363.10	0.00557923241169043	1.00559482531416	0.0268927302320554	0.207462476421979	0.835648694616818
ENSG00000273311.1	-0.209456298223306	0.811025081895659	0.286273828516538	-0.731664152845206	0.464373581249173
ENSG00000136169.15	0.00129186364719916	1.00129269846249	0.195079140852311	0.00662225413519324	0.994716244287035
ENSG00000121644.17	-0.00152024820394559	0.99848090678799	0.0222901035231855	-0.0682028328116229	0.945624171967071
ENSG00000138495.5	0.016861776431298	1.01700473858512	0.0177672581120634	0.94903649876338	0.342602049098937
ENSG00000169992.8	-0.022147099250046	0.978096347229424	0.0424838910056935	-0.521305810879656	0.602153753652449
ENSG00000127564.15	0.00435252368910251	1.00436200967801	0.0491411307794871	0.0885719074848677	0.929422134894058
ENSG00000176973.7	0.00248217776635905	1.00248526092004	0.0192082913201854	0.129224287834004	0.89718017842223
ENSG00000159479.15	-0.0032482898898985	0.996756980096014	0.0221716077619539	-0.146506736217502	0.88352137256568
ENSG00000112511.16	-0.0208061569463215	0.9794087977621	0.0322101615818553	-0.645950095389837	0.518311675214518
ENSG00000211950.2	1.50041003997861e-05	1.00001500421296	0.000845933450103561	0.0177367385081524	0.98584887216092
ENSG00000154511.10	0.0226590153756226	1.02291768087169	0.0419303119980399	0.540397013422696	0.588923267035625
