gene	coef	exp.coef.	se.coef.	z	Pr...z..
ENSG00000167578.15	0.205199482695566	1.2277699593973	0.0442006732933751	4.64245151501623	3.44299448625909e-06
ENSG00000078237.5	0.183797589439598	1.20177254702159	0.0583209694326898	3.15148378409117	0.00162443182459605
ENSG00000146083.10	0.00781270771468132	1.00784330655028	0.0239882415585864	0.32568905459787	0.744659626273598
ENSG00000198242.12	0.00102030793440504	1.00102082862562	0.00170125196607125	0.599739459382527	0.548679886158333
ENSG00000134108.11	-0.0131893663302676	0.986897232217081	0.0144174543563076	-0.91481935744761	0.36028647086252
ENSG00000167700.7	0.00541200342587045	1.00542667477159	0.0197757671682848	0.273668443798726	0.784339430438298
ENSG00000060642.9	-0.165472535970088	0.84749313846221	0.0557815829423333	-2.96643672054185	0.00301272351034478
ENSG00000182141.8	-0.00860482037427705	0.991432095132908	0.131425787755443	-0.0654728460923431	0.947797525614643
ENSG00000070087.12	-0.000467386673925204	0.999532722534211	0.00285071373922514	-0.163954264328289	0.869767148275807
ENSG00000153561.11	-0.0965320964276229	0.907980754193493	0.0290883903990333	-3.31857813730495	0.000904770050185431
ENSG00000179262.8	0.00977529558622446	1.00982322985134	0.0108321834736029	0.90243076200159	0.366828086077868
ENSG00000127511.8	0.0764465243219064	1.079444464769	0.0371690363891527	2.05672602113022	0.0397125876928538
ENSG00000064601.15	0.013119242896826	1.01320567773687	0.00470035025507211	2.7911202750623	0.00525259498082403
ENSG00000227766.1	-0.0126168608359231	0.98746239806972	0.00703377636727077	-1.79375347994162	0.0728525250959437
ENSG00000008517.15	0.00226567475693029	1.00226824333747	0.00194265672000387	1.16627643659338	0.243502696960915
ENSG00000088179.7	-0.17001013859439	0.843656263064368	0.141313745603179	-1.2030686602264	0.228949751875344
ENSG00000070081.14	0.0235080341079034	1.02378652592501	0.022716365835399	1.03485012867995	0.300738908083673
ENSG00000275479.1	0.0428277818796744	1.04375812530886	0.0535228845566729	0.800177012775274	0.423608246217176
ENSG00000161558.9	0.0262432805426766	1.02659066763103	0.0814537015012987	0.322186469847023	0.747311433949003
ENSG00000179833.4	-0.0592837000523983	0.942439361130923	0.0257958232069543	-2.29818988821477	0.0215509839648873
ENSG00000064225.11	-0.00970989382728253	0.990337094983351	0.0309060232043497	-0.314174805444266	0.753388276930643
ENSG00000057294.12	-0.142589210394217	0.867110195599328	0.0551984791252179	-2.58320904224105	0.00978859929574206
ENSG00000273055.1	0.109163273336416	1.11534444148394	0.0344217536851595	3.17134549084523	0.00151734562635768
ENSG00000022567.8	-0.174114597655974	0.840200607121078	0.0559781190916141	-3.11040457381244	0.0018683125261913
ENSG00000120662.14	-0.0413199700880443	0.959522062465407	0.103910156178101	-0.397650928531206	0.690887514066446
ENSG00000225630.1	0.000209519859544749	1.00020954181036	0.000213149684914484	0.982970533729897	0.325621941211498
ENSG00000164283.11	-0.00290433322741507	0.997099880268214	0.00139724831591898	-2.078609216648	0.0376532831622965
ENSG00000013392.7	-0.131082700346401	0.877145231176948	0.0911136456312486	-1.43867254392293	0.150243321920006
ENSG00000184178.14	-0.0910514884630457	0.912970702230811	0.0669544548333719	-1.35990187194629	0.173860978547717
ENSG00000166913.11	-0.00294848304858271	0.997055859458576	0.00547484036927762	-0.538551418800864	0.59019641665509
ENSG00000130204.11	0.0431507578473623	1.04409528854429	0.0098774642637963	4.3686068301479	1.25041647130352e-05
ENSG00000164182.9	0.0150395959772561	1.01515325980532	0.0170740870539248	0.880843346397194	0.378402614785871
ENSG00000109618.10	-0.124575430388243	0.882871663502321	0.0475055547867165	-2.62233397646957	0.00873298053859742
ENSG00000153015.14	-0.0796555559262849	0.923434363107842	0.0711465715060535	-1.11959795447778	0.262885127652902
ENSG00000036448.8	-0.0322677697423552	0.968247280039414	0.0938378626790327	-0.343867270855533	0.73094610663615
ENSG00000164114.17	-0.013400636763376	0.986688752035022	0.0783872874065768	-0.170954209626747	0.864259770887613
ENSG00000149089.11	-0.0585637703581263	0.943118095503251	0.0926432627553925	-0.632142787465864	0.527293578279234
ENSG00000179632.8	0.00890720279864222	1.00894698997256	0.00718322981641358	1.23999969739091	0.214975506076598
ENSG00000114861.17	0.0237959596220151	1.02408134262741	0.0425267354202777	0.559552935038336	0.575784415107662
ENSG00000138193.13	-0.0288345847852113	0.971577164820499	0.103205719670165	-0.279389406685634	0.779945999781209
ENSG00000152942.17	-0.143475365706618	0.866342141650865	0.0462109085863239	-3.10479430281272	0.00190411393233101
ENSG00000118363.10	-0.039350115792462	0.961414043974019	0.0268027542955288	-1.46813701900131	0.14206700776619
ENSG00000136169.15	-0.0716172592367903	0.930887116082119	0.081399203513338	-0.879827518521789	0.378952754681005
ENSG00000121644.17	0.0482498251662911	1.04943279730137	0.0334738068466493	1.44142031371974	0.149465974791668
ENSG00000138495.5	-0.00798861398191455	0.992043210194689	0.0158666040785455	-0.503486060556372	0.614622578334753
ENSG00000204528.3	-0.00181371046197537	0.998187933316915	0.00585574391771355	-0.309731861137049	0.756764871753289
ENSG00000169992.8	0.139921279038719	1.15018325176207	0.0273813620817961	5.11009198960712	3.22001990498313e-07
ENSG00000176973.7	0.0208009358529453	1.02101878317327	0.0155907853548931	1.33418140135045	0.182144413307115
ENSG00000159479.15	0.114709340776026	1.12154740209408	0.0316155691877522	3.62825480366378	0.000285343572228488
ENSG00000112511.16	-0.00271694638554306	0.997286741172899	0.0132692574151251	-0.204754968612345	0.837763571366618
ENSG00000211950.2	0.000946417405501231	1.00094686539977	0.000385811026371071	2.45305950533143	0.0141646904792809
