gene	coef	exp.coef.	se.coef.	z	Pr...z..
ENSG00000167578.15	-0.11295163884432	0.893193854958602	0.124358147012909	-0.908276952957461	0.36373191591174
ENSG00000078237.5	-0.0803123280081372	0.922828076316642	0.151821035370491	-0.528993415254678	0.596810017746486
ENSG00000146083.10	0.12180457107	1.12953333671769	0.0688612454218437	1.76884066391518	0.0769204685638136
ENSG00000198242.12	0.000328534945062347	1.00032858891858	0.00345911749808829	0.0949765208160504	0.924333476275562
ENSG00000134108.11	0.0261055957123162	1.02644933139926	0.0224449749619085	1.16309310910884	0.244791727629643
ENSG00000167700.7	-0.0276385062494747	0.972739942661339	0.0262435185122826	-1.05315551481937	0.292269722947331
ENSG00000060642.9	-0.0840939693092808	0.919344861834326	0.0964501472278966	-0.871890522992981	0.383268104237017
ENSG00000182141.8	0.134121076629617	1.14353126617473	0.268651860066373	0.499237476325238	0.617612096059225
ENSG00000102174.8	0.00159912839624996	1.00160040768389	0.0154827346804255	0.103284621822765	0.917737080348534
ENSG00000070087.12	-0.0137786942032521	0.98631579751503	0.014486829388548	-0.951118690894796	0.341544127571791
ENSG00000153561.11	0.011406671347917	1.01147197548829	0.0654171049186516	0.174368330150067	0.861576001899186
ENSG00000179262.8	0.0288892194842205	1.02931056060408	0.0227631101771797	1.26912444122782	0.20439668433077
ENSG00000127511.8	0.00309158054812163	1.00309636441189	0.113035373659004	0.0273505580425475	0.978180132445408
ENSG00000064601.15	0.0224637850583871	1.02271799582127	0.0199565332619165	1.12563563839293	0.26031977671411
ENSG00000227766.1	0.0181179723664549	1.01828309857096	0.0135760075834144	1.33455820904147	0.18202098355106
ENSG00000008517.15	0.00529612354240703	1.00531017279594	0.0219467553968316	0.241316925743457	0.809309493622166
ENSG00000088179.7	-0.0635648454497918	0.938413265497347	0.0921966340261887	-0.689448656354809	0.490540973082115
ENSG00000070081.14	-0.112120565662668	0.893936472959685	0.0590061147050693	-1.90015164060675	0.0574132224546467
ENSG00000275479.1	0.00398843151607948	1.003996395894	0.0581505141303875	0.0685880696967951	0.94531751550543
ENSG00000161558.9	-0.0501159426659761	0.951119142818582	0.325345304465598	-0.154039237628756	0.877578797627537
ENSG00000179833.4	0.0865459827030586	1.09040150617369	0.0479867148101755	1.80354048084798	0.0713033739163918
ENSG00000267108.1	0.0714870849486803	1.07410427849985	0.0477319237793732	1.49767868731016	0.134216751746049
ENSG00000022567.8	-0.0736326166536513	0.929012935035158	0.135595586274412	-0.543031072594334	0.587108408616786
ENSG00000120662.14	-0.102298130563842	0.902760371086945	0.410034690625967	-0.249486526146536	0.802984462040469
ENSG00000225630.1	-0.000588121103107482	0.99941205180621	0.00102986730435562	-0.571064932948293	0.567955628094422
ENSG00000164283.11	-0.00940732240798717	0.990636788020748	0.0192856596450691	-0.487788469832942	0.625699679246034
ENSG00000013392.7	-0.508286466273108	0.601525430330078	0.306354437214084	-1.65914510948608	0.0970865552650671
ENSG00000184178.14	-0.140597610717304	0.868838852809914	0.191567657025489	-0.733931880257827	0.462990255902847
ENSG00000166913.11	-0.00268258045898476	0.997321014444717	0.0119634065709564	-0.224232156875557	0.822576662896597
ENSG00000130204.11	-0.0221699956954213	0.978073952556218	0.0577007069145868	-0.384223987554244	0.700812440802759
ENSG00000164182.9	-0.0343382271822352	0.966244639161575	0.0463720736444715	-0.740493673962088	0.459000498271304
ENSG00000109618.10	0.220506604060908	1.24670815804765	0.2642394366274	0.834495436696834	0.404001857759634
ENSG00000153015.14	-0.00482455143982256	0.995187068014746	0.165007600432057	-0.0292383588828025	0.976674488336779
ENSG00000164114.17	-0.0534346895939801	0.947967851147345	0.141636024664883	-0.377267645857817	0.705974713629088
ENSG00000149089.11	-0.294091749208025	0.745208116052181	0.152879128257233	-1.92368803093375	0.054393699202301
ENSG00000179632.8	-0.00677733024786878	0.993245584059609	0.0165687790968824	-0.409042223825896	0.682508674879324
ENSG00000114861.17	-0.0293359810661728	0.971090141749372	0.110845442486661	-0.26465662825698	0.791273991978255
ENSG00000138193.13	-0.0509065103191337	0.950367515935069	0.0777883214284449	-0.654423561073509	0.512838958987459
ENSG00000152942.17	0.0165095497573553	1.0166465854679	0.122037677322395	0.135282399006505	0.892388600701205
ENSG00000118363.10	-0.125510954489854	0.882046102009034	0.0428672187691101	-2.92790057516624	0.00341259152766595
ENSG00000136169.15	-0.170606631895873	0.843153177813104	0.219892762215009	-0.775862880511979	0.437829951643886
ENSG00000121644.17	0.0853801629207909	1.08913103524115	0.0677304116917833	1.26058827619896	0.207457224761063
ENSG00000138495.5	-0.0411724942235123	0.959663579246004	0.0370247784443321	-1.11202540443062	0.266127227606813
ENSG00000169992.8	0.13272806505623	1.1419394228719	0.0724960360227927	1.83083203355422	0.0671256174467525
ENSG00000176973.7	0.0114917463824518	1.01155803016204	0.0228862027724738	0.502125516264037	0.615579232424042
ENSG00000159479.15	-0.00211620362624997	0.997886033953974	0.041716212184427	-0.0507285660762835	0.959541813511138
ENSG00000112511.16	-0.0133735835839396	0.986715445463948	0.0219109154437991	-0.610361699320254	0.541622233752215
ENSG00000154511.10	-0.273724572543524	0.760541520432599	0.163512233064778	-1.6740311560364	0.0941244763500339
ENSG00000144504.14	0.792493088204457	2.20889654118298	0.553541785016086	1.43167708320597	0.152236257873743
ENSG00000142507.8	-0.0139514280279592	0.986145442128449	0.0100535542899235	-1.38771101499323	0.165225060531331
ENSG00000164116.15	-0.00382057343379373	0.99618671567108	0.0898424434283284	-0.0425252618695927	0.96607997390212
