gene	gene_coef	gene_exp.coef.	gene_se.coef.	gene_z	gene_Pr...z..	age	age_coef	age_exp.coef.	age_se.coef.	age_z	age_Pr...z..	gender	gender_coef	gender_exp.coef.	gender_se.coef.	gender_z	gender_Pr...z..
hsa-let-7a-1	2.20707303320895e-05	1.00002207097389	2.16625397346124e-05	1.01884315516453	0.30827743419672	age	0.0129669977192706	1.01305143380031	0.00730985674496087	1.77390586049576	0.0760787232059959	gender	0.115747766792673	1.122712651003	0.18981326474819	0.609798092594981	0.541995565195127
hsa-let-7a-2	2.20587559377044e-05	1.00002205899923	2.16890360111556e-05	1.01704639737601	0.309131357994105	age	0.0129569812505026	1.01304128665308	0.00730861621872104	1.772836452585	0.0762558111627585	gender	0.115814264357845	1.12278731114301	0.189810956880729	0.610155842745259	0.541758577663172
hsa-let-7a-3	2.17648657444915e-05	1.0000217651026	2.16179850549866e-05	1.00679437464367	0.314033598488745	age	0.0129660923413153	1.01305051660629	0.0073123435403907	1.77317877226301	0.076199088394175	gender	0.115521599210273	1.1224587585092	0.18980877220797	0.608620970814234	0.542775701031151
hsa-let-7b	4.95100040462749e-05	1.00004951122969	1.5812671210334e-05	3.13103354820398	0.00174192260341341	age	0.0163054356047609	1.01643909468825	0.00740774114250277	2.20113463619923	0.0277264939202221	gender	0.0582883478923896	1.06002060635481	0.19125165863181	0.304773032084412	0.760539022242071
hsa-let-7c	-0.000101090910496769	0.999898914199017	5.71945603059022e-05	-1.76749169774345	0.0771459181944229	age	0.0123171484084525	1.0123933168858	0.00719204796195097	1.71260654456359	0.086784948472811	gender	0.0779467425921921	1.08106508241295	0.191014502461632	0.408067144576359	0.683224380471745
hsa-let-7d	0.000612413224076432	1.00061260078734	0.000241613837110533	2.53467777922118	0.0112550800693914	age	0.0154646283633605	1.01558482452559	0.00740056225594119	2.08965587053139	0.0366487238156286	gender	0.026570306505916	1.02692644433382	0.193999658789805	0.136960583702389	0.891061951092179
hsa-let-7e	0.000147300533233473	1.00014731138249	0.000106872293359255	1.3782855088392	0.16811515550601	age	0.0136625867919926	1.01375634644411	0.00736276910318278	1.85563157020455	0.0635060905932028	gender	0.0694542171024683	1.07192298434119	0.193358279915334	0.359199601552519	0.719445774679292
hsa-let-7f-1	1.88437493399966e-05	1.00001884392688	2.12157634095111e-05	0.888195676783845	0.374435503887478	age	0.0126143575724784	1.01269425417562	0.00725594056709272	1.73848689302766	0.0821250576110767	gender	0.10768180774468	1.11369332041246	0.189849983001044	0.567194192185351	0.570582253472656
hsa-let-7f-2	1.86306720391835e-05	1.00001863084559	2.07596088992957e-05	0.89744812291794	0.369479843604585	age	0.0126126726331788	1.01269254784871	0.00725569372027171	1.73831381525107	0.0821555333774717	gender	0.108914309776853	1.1150667959249	0.189809821448239	0.57380755614142	0.566098034949301
hsa-let-7g	0.000128984397172152	1.00012899271602	0.000208972053474565	0.617232759249562	0.537081210920245	age	0.0120167650321292	1.01208925643275	0.0072217059714466	1.66397871633676	0.0961166827896848	gender	0.115632848051454	1.12258363769156	0.189772599150946	0.609323203501467	0.54231022996171
hsa-let-7i	0.000712761205100691	1.00071301527973	0.00056081668309618	1.27093438298884	0.203751993206678	age	0.0121114920096132	1.01218513312994	0.00719962728393592	1.68223875097491	0.0925225526469153	gender	0.055888639502572	1.05747991568995	0.196410190433221	0.284550610023333	0.775988454952803
hsa-mir-1-1	0.00337879296065645	1.00338450751588	0.010412104730895	0.324506240379125	0.745554798529263	age	0.0120193942815783	1.01209191747137	0.00726556727019627	1.65429536808261	0.0980675136582605	gender	0.107253894779544	1.11321685855084	0.190509864912476	0.562983417309224	0.573446175869648
hsa-mir-1-2	0.00247308062721856	1.00247614121362	0.0103952429816257	0.23790503325318	0.811954751612014	age	0.0119780797378289	1.01205010421932	0.00726715611624129	1.64824857843073	0.0993016719693751	gender	0.110085247300354	1.11637323420699	0.190057766478743	0.579219935811812	0.562440780760957
hsa-mir-100	-4.14350944472892e-05	0.999958565763974	1.73836553809236e-05	-2.38356626033665	0.0171457975145216	age	0.0125662912908103	1.01264557889819	0.00717627141615749	1.75108918853279	0.0799305482370312	gender	0.095760771920779	1.10049576301316	0.189411850608064	0.505569063463351	0.613159203878826
hsa-mir-101-1	-3.55484445881027e-05	0.99996445218725	1.73709551204982e-05	-2.04643005186022	0.0407140778889377	age	0.0126867330369085	1.01276755104501	0.0071947438912692	1.76333351522127	0.0778442558274912	gender	0.114310100936883	1.12109972506088	0.190094072293073	0.601334379120713	0.547617295761062
hsa-mir-101-2	-3.57986160585942e-05	0.999964202024704	1.72303883587712e-05	-2.07764417801824	0.0377421440086843	age	0.0126918343905342	1.01277271754361	0.00719389266002391	1.7642512879101	0.0776896812552935	gender	0.114217068023272	1.12099543073848	0.190083424048881	0.600878633130578	0.547920825545163
hsa-mir-103a-1	9.63660452812173e-06	1.00000963665096	8.5785089157557e-06	1.12334260216512	0.261292016917269	age	0.012527998725945	1.0126068028441	0.00726975118039323	1.72330502311185	0.0848333798805974	gender	0.101333656545612	1.10664581979211	0.19027757889192	0.532556999809053	0.594340274880438
hsa-mir-103a-2	9.64199012565119e-06	1.00000964203661	8.57789196443628e-06	1.12405124308241	0.260991287714723	age	0.0125327758016115	1.01261164015497	0.00727029981544753	1.72383204541064	0.0847381677568155	gender	0.101347450618487	1.10666108505048	0.190277482582685	0.532629763873647	0.594289894440306
