gene	gene_coef	gene_exp.coef.	gene_se.coef.	gene_z	gene_Pr...z..	age	age_coef	age_exp.coef.	age_se.coef.	age_z	age_Pr...z..	gender	gender_coef	gender_exp.coef.	gender_se.coef.	gender_z	gender_Pr...z..
hsa-let-7a-1	-3.99279270273514e-05	0.999960072870082	1.96376992258655e-05	-2.03322836184195	0.0420294569159593	age	0.0291830843415726	1.02961308325335	0.00654358108662236	4.45980327213094	8.20349174756595e-06	gender	-0.0471734123615545	0.953921961386382	0.160330452106694	-0.294226154431113	0.76858509635111
hsa-let-7a-2	-3.96266385345446e-05	0.99996037414659	1.9647120217219e-05	-2.01691841330595	0.0437040281716145	age	0.0291564497937366	1.02958566033964	0.00654291890700717	4.45618388491891	8.3431475536003e-06	gender	-0.0477486331324139	0.953373403446499	0.160335325392129	-0.297804822584394	0.765852133585791
hsa-let-7a-3	-3.99032887257193e-05	0.9999600975074	1.9594629120158e-05	-2.03644011228918	0.0417061809994765	age	0.0291702222739059	1.02959984038537	0.00654319538498684	4.45810044750246	8.26891541372782e-06	gender	-0.0465347090117189	0.954531429152434	0.160343539874755	-0.290218795519093	0.771648857965717
hsa-let-7b	-1.71569168888315e-05	0.99998284323029	1.28638354557932e-05	-1.33373261402414	0.182291502200287	age	0.0290139229776378	1.02943892723052	0.0064940647170191	4.46776006121413	7.90428904411995e-06	gender	-0.043071772677213	0.957842640669226	0.16018541924139	-0.268886974115331	0.788016661100949
hsa-let-7c	-8.12248900945791e-05	0.999918778408557	7.75367831414493e-05	-1.0475659010305	0.294838654742328	age	0.0295423700178222	1.02998307494862	0.00649368612441945	4.54939913198582	5.37993144662759e-06	gender	-0.0364691839878134	0.964187805861695	0.160394558465872	-0.227371703483152	0.82013472144753
hsa-let-7d	0.000627700914455728	1.0006278979599	0.000303798538964606	2.06617489536004	0.0388119684050693	age	0.0292614831717305	1.02969380687887	0.00649522196527899	4.50507824492395	6.634849072371e-06	gender	-0.0913121839148155	0.912732725942156	0.161652493761406	-0.56486715292861	0.572164126945903
hsa-let-7e	-0.000102168998710956	0.999897836220363	0.000133455247723601	-0.765567487631194	0.443933695982333	age	0.0294994356410125	1.02993885421648	0.00651569587663943	4.52744207211637	5.97019596707719e-06	gender	-0.0440705896391056	0.956886408822693	0.160226760334916	-0.275051368117202	0.783276773600326
hsa-let-7f-1	-2.12821692894803e-05	0.999978718057174	1.92021415271268e-05	-1.1083226972062	0.267722476552701	age	0.02972100989749	1.03016708743669	0.00653126507659477	4.55057474301529	5.3499578221254e-06	gender	-0.0567590783276804	0.944821669965236	0.160378088730857	-0.353907935783749	0.723407879563229
hsa-let-7f-2	-2.07477484071021e-05	0.999979252466826	1.88294555351401e-05	-1.10187723529138	0.270515046686517	age	0.0297166720624078	1.03016261875145	0.00653136811170715	4.54983880163517	5.3687027650346e-06	gender	-0.0567510591599836	0.94482924667903	0.160378727316078	-0.353856525174546	0.723446409552749
hsa-let-7g	0.000545571417820528	1.00054572026897	0.000270729585527563	2.01518949898804	0.0438847973898923	age	0.029441081176876	1.02987875444011	0.00645321134411715	4.56223725009641	5.06114102639081e-06	gender	-0.0220361690941014	0.978204853627956	0.160607421123361	-0.137205173583951	0.890868621658853
hsa-let-7i	0.00144920368467028	1.00145025428778	0.000335159412574378	4.32392357278248	1.53278416160212e-05	age	0.0273517740647071	1.02772926768468	0.00655524212950614	4.17250400890497	3.01270297012727e-05	gender	0.0146379789578865	1.01474563883815	0.162090793400726	0.0903072818065492	0.928043033753085
hsa-mir-1-1	-0.00527768345513174	0.994736219047772	0.0133677625202246	-0.394806793369266	0.692985480990126	age	0.0294875097328912	1.02992657133358	0.00652570096835837	4.51867314727864	6.22283726283902e-06	gender	-0.0573029655802528	0.944307933223084	0.161436155794264	-0.354957446170115	0.722621471063868
hsa-mir-1-2	-0.00252284136211041	0.997480338327646	0.0121401063450482	-0.207810482907298	0.835376947122816	age	0.0295970985508478	1.03003944595389	0.00652627500241641	4.53506763657511	5.75850286401488e-06	gender	-0.0534985367643024	0.947907328014629	0.161517782007976	-0.331223820060014	0.740475428960083
hsa-mir-100	5.04547469899253e-05	1.00005045601985	1.31065285308941e-05	3.84958891830095	0.000118316227241639	age	0.0286797100206704	1.02909493288951	0.00658916410476706	4.3525566467409	1.34559088994953e-05	gender	0.0855982153309765	1.08936854878265	0.16534635099851	0.517690380308106	0.604674311057356
hsa-mir-101-1	-0.000127994798200315	0.999872013392784	2.97034694693347e-05	-4.30908578987562	1.63930773915113e-05	age	0.0275513504044743	1.02793439859916	0.00641815130721303	4.292723727705	1.76494561756944e-05	gender	0.0495236685942007	1.05077046218017	0.161559862671688	0.306534480626786	0.759197730780997
hsa-mir-101-2	-0.000127866398001581	0.999872141776558	2.96536428039175e-05	-4.31199629829925	1.61787143258049e-05	age	0.0275777268605221	1.02796151222322	0.00641791582256082	4.29699105176458	1.73132181260866e-05	gender	0.0485221412744528	1.04971861367095	0.161545596882062	0.300361892932785	0.763901127502154
hsa-mir-103a-1	3.65291206689109e-05	1.00003652978787	2.41408362960763e-05	1.51316715878845	0.13023720397528	age	0.0297498578783232	1.03019680610574	0.00648450624003711	4.58783703447449	4.47862024038314e-06	gender	-0.0652437293831944	0.936839100333065	0.160826592783234	-0.405677495581414	0.684979579746788
