gene	gene_coef	gene_exp.coef.	gene_se.coef.	gene_z	gene_Pr...z..	age	age_coef	age_exp.coef.	age_se.coef.	age_z	age_Pr...z..	gender	gender_coef	gender_exp.coef.	gender_se.coef.	gender_z	gender_Pr...z..	Interaction	Interaction_coef	Interaction_exp.coef.	Interaction_se.coef.	Interaction_z	Interaction_Pr...z..
hsa-let-7a-1	-5.62491215783295e-05	0.999943752460374	2.52536999186349e-05	-2.22736160481668	0.0259231163255759	age	0.0294681775043048	1.02990666075013	0.00659352270758705	4.46926154821553	7.84901062770339e-06	gender	-0.380966308561427	0.683200907253549	0.347414437701123	-1.09657592552088	0.272826816236597	Interaction	4.37415919572187e-05	1.00004374254863	3.99735655103354e-05	1.09426295600049	0.273839667130632
hsa-let-7a-2	-5.60160680121984e-05	0.999943985500858	2.52835401056372e-05	-2.21551522366558	0.0267247205921653	age	0.0294578336041088	1.02989600755352	0.00659361147537251	4.46763260379162	7.90899858792747e-06	gender	-0.381128243711081	0.683090281969691	0.34675061359942	-1.09914223295759	0.271706031054161	Interaction	4.37902915142808e-05	1.00004379125032	3.99704657499236e-05	1.09556620601461	0.273268657471282
hsa-let-7a-3	-5.61192340457103e-05	0.999943882340609	2.52201181982494e-05	-2.22517728127086	0.0260693393596836	age	0.0294700580082414	1.02990859749548	0.00659404784879355	4.4691908041937	7.85160680647088e-06	gender	-0.378661110646994	0.684777637199159	0.348023861444081	-1.08803203629713	0.276580964972995	Interaction	4.33082230096195e-05	1.00004330916082	3.98700660542616e-05	1.08623404211768	0.277375459841493
hsa-let-7b	-2.86439083688486e-05	0.999971356501864	1.6699579902606e-05	-1.71524724190089	0.0862999067969666	age	0.0291730032959026	1.02960270372916	0.00652369266109879	4.47185433333842	7.75442429344988e-06	gender	-0.472383138303948	0.623514574830821	0.414488657013634	-1.13967687730574	0.254420943868935	Interaction	2.99378436322071e-05	1.00002993829177	2.64118804325169e-05	1.13349913531144	0.2570047041083
hsa-let-7c	-7.30985254896823e-05	0.999926904146142	9.97006983888065e-05	-0.73317967347247	0.463448851084744	age	0.0295856503263588	1.03002765389858	0.00650259731551897	4.54982046262503	5.36917067451425e-06	gender	0.0029393460181346	1.00294367013129	0.344834483834561	0.0085239329473348	0.993198967861692	Interaction	-2.04578121954044e-05	0.999979542397064	0.000158676727964044	-0.128927615649096	0.897414924900937
hsa-let-7d	0.00103664101171663	1.00103717850972	0.000325581793614837	3.18396492693007	0.001452726131102	age	0.0295295352029823	1.0299698553914	0.00656169454090806	4.50029104812547	6.78604826400895e-06	gender	0.754118669952858	2.12573722145173	0.442594684350164	1.70385839825457	0.0884075447439068	Interaction	-0.00135737277783038	0.998643548035922	0.000677147840487397	-2.00454420242021	0.0450117968751589
hsa-let-7e	-0.000103522762428907	0.999896482595867	0.000166589997166427	-0.621422439460672	0.534321711571398	age	0.029498515426445	1.02993790645218	0.00651632935866569	4.52686072216664	5.98663678619706e-06	gender	-0.0479959275913868	0.953137668635652	0.330363951729226	-0.145281975651888	0.88448824508134	Interaction	3.76901007662123e-06	1.00000376901718	0.000277357689886076	0.0135889871240611	0.989157890662807
hsa-let-7f-1	-2.95412185083639e-05	0.999970459217829	2.35133677169359e-05	-1.25635846230084	0.208986034475702	age	0.0299404488855002	1.03039317106471	0.00656360612127449	4.56158525242012	5.07688547986698e-06	gender	-0.161880614142258	0.850542741253799	0.230755649655229	-0.701523947015483	0.482976095362264	Interaction	2.62812381905921e-05	1.00002628158355	4.08781830096086e-05	0.642916006917786	0.520278602329992
hsa-let-7f-2	-2.87750215141426e-05	0.999971225392483	2.30420833212924e-05	-1.24880294515525	0.211737156494051	age	0.0299354444634467	1.0303880145553	0.00656346555731498	4.56092047745778	5.09298676390883e-06	gender	-0.160635161262581	0.851602712095036	0.230205068252342	-0.697791592870141	0.485307537516138	Interaction	2.55940976352687e-05	1.00002559442517	4.00975188495493e-05	0.63829629287789	0.523280824718089
hsa-let-7g	0.000549862429547247	1.00055001363161	0.000314484113198522	1.7484585276972	0.0803846609013151	age	0.0294290745168775	1.0298663891103	0.00646872445616898	4.54944011238754	5.37888390257804e-06	gender	-0.0120186782215535	0.988053257611923	0.407160473252723	-0.0295182833577599	0.976451237283941	Interaction	-1.65546361607412e-05	0.999983445500866	0.000618536897261929	-0.0267641853445177	0.97864781893305
hsa-let-7i	0.00121832849132374	1.00121907095497	0.000399029502267625	3.05322910812398	0.00226393020122659	age	0.0263355598549828	1.02668540508295	0.00662057933290969	3.97783313675792	6.95461472957794e-05	gender	-0.481586962026235	0.617802184835907	0.455922343879139	-1.05629164372321	0.290834992506748	Interaction	0.000892032120621404	1.0008924300996	0.000756526017804239	1.17911624931349	0.238351889036755
hsa-mir-1-1	-0.0132929317770066	0.98679502905679	0.0162467962668059	-0.818187878933745	0.413249915283585	age	0.0298154247573333	1.03026435510955	0.00653989193448184	4.55900878118953	5.13956225476462e-06	gender	-0.187449501257886	0.829070984165125	0.209378186448796	-0.895267575085848	0.370644069101058	Interaction	0.028738820574758	1.0291557650591	0.0285123260253434	1.00794374156683	0.313481470983852
hsa-mir-1-2	-0.00541255442571142	0.994602067055246	0.013957484805566	-0.387788666877358	0.698172433052539	age	0.0297177865322654	1.03016376683727	0.00653457960093635	4.54777328414625	5.42164944098114e-06	gender	-0.114236974432671	0.89204653861075	0.21040960641783	-0.542926610517107	0.587180333317191	Interaction	0.0131278714250079	1.01321442024833	0.0286569514971102	0.458104255308935	0.646877541892105
