gene	gene_coef	gene_exp.coef.	gene_se.coef.	gene_z	gene_Pr...z..	age	age_coef	age_exp.coef.	age_se.coef.	age_z	age_Pr...z..	gender	gender_coef	gender_exp.coef.	gender_se.coef.	gender_z	gender_Pr...z..	Interaction	Interaction_coef	Interaction_exp.coef.	Interaction_se.coef.	Interaction_z	Interaction_Pr...z..
hsa-mir-339	-4.9819378573108e-06	0.999995018074552	0.00308265304059758	-0.00161612020285781	0.998710523203057	age	-0.0182217258838565	0.981943285976208	0.0151686857625786	-1.20127255380356	0.2296454933352	gender	-1.04202866158415	0.352738368847861	0.706003170827424	-1.47595464813977	0.139956067482795	Interaction	0.00627498284720986	1.00629471179676	0.00400225727099721	1.56786094004556	0.116913589176396
hsa-mir-33a	-0.0356793164502819	0.964949687362751	0.0333984536024953	-1.06829246871526	0.285388604659434	age	-0.00971003165327346	0.990336958489168	0.014307755039776	-0.678655150740229	0.497356389609525	gender	-0.489204363306284	0.613114016182422	0.721340539706007	-0.678187813353269	0.497652618442977	Interaction	0.0186080865479962	1.01878229588025	0.0711545363821886	0.261516517345396	0.793694213597096
hsa-mir-33b	-0.173430036762573	0.840775972513179	0.157918358877237	-1.09822593139658	0.272105845607901	age	-0.0139901340741987	0.986107273076058	0.0145211765308722	-0.963429791274524	0.335331881864248	gender	-0.721985940231747	0.485786554302245	0.586936039711891	-1.23009304486763	0.218662264255743	Interaction	0.303552310507124	1.35466245216847	0.272362299608595	1.11451662342164	0.265057616982919
hsa-mir-340	-0.00753699830551743	0.992491333642247	0.00883910168368477	-0.852688268020407	0.393832198579953	age	-0.0109481646120892	0.989111548427366	0.0145948304257876	-0.750139898353661	0.453170451912183	gender	-0.642666279932009	0.525888387443607	0.753560827272663	-0.852839288711422	0.393748432975911	Interaction	0.00687788171271076	1.00690158866117	0.0107774212363028	0.638175084921357	0.52335971388912
hsa-mir-342	0.00137666518303529	1.00137761322154	0.00102550974725085	1.34242037847597	0.179459730865437	age	-0.0159446566975671	0.984181786418352	0.0142562216801981	-1.11843495810073	0.263381270946899	gender	1.1737788794565	3.23419119423882	0.81629113009982	1.43794148456932	0.150450657738247	Interaction	-0.00480256307561906	0.995208950791031	0.00268244803068693	-1.79036574825616	0.0733951328722667
hsa-mir-345	4.59530799253639e-05	1.00004595413578	0.00938709948779581	0.00489534386900955	0.996094096307537	age	-0.0184625285824672	0.98170685985023	0.0152856914106285	-1.20783078020467	0.227112359270235	gender	-1.17419343554037	0.309068162579017	0.641168671913796	-1.83133313740295	0.067050834466898	Interaction	0.0319271221790291	1.03244226042109	0.014244676746075	2.2413370796797	0.0250042488362529
hsa-mir-34a	-0.00107934416120928	0.998921238121187	0.00129713120059562	-0.832100993880702	0.405351940899609	age	-0.0173688440754512	0.982781124779653	0.0146399498172118	-1.18640051996839	0.235464166477401	gender	-1.14493293924518	0.318245258842112	0.688249719369508	-1.6635429074988	0.0962038093993149	Interaction	0.00274683483625725	1.00275061084363	0.00165770713115188	1.65700851775221	0.0975177530190504
hsa-mir-34b	0.0179181941451399	1.0180796881039	0.00925184731790674	1.93671528824948	0.0527801558887077	age	-0.0161348538642504	0.983994615631315	0.0146965193299007	-1.09786906015381	0.272261669979381	gender	-0.180864908928686	0.834548091076736	0.505941447665263	-0.357481897882278	0.720731075531436	Interaction	-0.00219197499880799	0.997810425624034	0.0183885501711867	-0.119203253024408	0.905114329486769
hsa-mir-34c	0.00226244904506014	1.00226501031412	0.00370829966015174	0.610104158887625	0.54179281185274	age	-0.0156310586725996	0.98449047228189	0.0151593213831776	-1.03111862843316	0.302485193105459	gender	-0.310888269752186	0.732795746745901	0.613610866692551	-0.506653787648706	0.612397760930078	Interaction	0.0025077237281323	1.00251087069731	0.00889976945707034	0.281774010015513	0.778116800767981
hsa-mir-3605	0.0125470573621527	1.01262610193268	0.055610998713616	0.225621867119618	0.82149553185001	age	-0.0131136811008992	0.986971928587135	0.0146099218370821	-0.897587355163992	0.369405582822902	gender	-0.84170220129642	0.430976290299999	0.732463472351299	-1.14913880769296	0.250498748392192	Interaction	0.0966693139396728	1.1014960639944	0.0857691232269241	1.12708758470003	0.259705451994843
