gene	gene_coef	gene_exp.coef.	gene_se.coef.	gene_z	gene_Pr...z..	age	age_coef	age_exp.coef.	age_se.coef.	age_z	age_Pr...z..
ENSG00000146083.10	-0.149940137129602	0.860759502417332	0.0819831558465282	-1.82891394679035	0.0674125005761942	age	0.0152179384817763	1.01533432092511	0.00810750330447875	1.87701909086729	0.0605154773661975
ENSG00000198242.12	0.183316843514431	1.2011949386192	0.0777350592383354	2.35822607341666	0.0183625063212555	age	0.0145589227486811	1.01466542006557	0.00827541512720943	1.75929817717683	0.0785268760583165
ENSG00000153561.11	-0.0943570058789776	0.909957843945437	0.0877502468903995	-1.07529048888979	0.282244693111146	age	0.0155590378167158	1.01568070985988	0.00814506786280166	1.91024041527924	0.0561022656775667
ENSG00000227766.1	-0.105825545263358	0.899581570653579	0.100221782297264	-1.05591362314306	0.291007679540177	age	0.015380865862638	1.01549976016364	0.00813592500075901	1.8904876656561	0.0586927686625136
ENSG00000088179.7	-0.0853718436583695	0.918170804925792	0.0980846359430233	-0.870389565476508	0.384087547091958	age	0.0157933505694003	1.01591872468672	0.00818982150745781	1.92841206063143	0.053803892864876
ENSG00000275479.1	0.0790041468010535	1.08220880976564	0.0795882782605842	0.992660584293353	0.320875389460455	age	0.0154894033617826	1.0156099859497	0.00820903886103464	1.88687173053903	0.0591775802436506
ENSG00000022567.8	-0.168197970567794	0.845186496070626	0.0910990939314436	-1.84631880855336	0.0648459283352833	age	0.0146102517867953	1.01471750320227	0.0080927887175007	1.80534205164661	0.0710211730696201
ENSG00000111863.11	0.0771143026824522	1.08016553515479	0.0678994729864277	1.13571283090616	0.256076768864193	age	0.016308271672648	1.01644197738261	0.00820653312950489	1.98723034627314	0.0468968764234506
ENSG00000109618.10	-0.200521202800428	0.818304139502434	0.0859145389646832	-2.33396122724765	0.0195977522405085	age	0.0145390724129455	1.01464527881623	0.00822376511236866	1.76793381307529	0.0770719692250936
ENSG00000152942.17	-0.175329491569408	0.839180472320677	0.0856839968574355	-2.0462338126118	0.0407333721179073	age	0.0146751181485936	1.01478332636979	0.00811966790777261	1.80735447745908	0.0707070269747405
ENSG00000136169.15	-0.149566053857127	0.86108155838293	0.0821275552761459	-1.8211433830488	0.0685850641172698	age	0.0154415298413893	1.01556136628813	0.00817616808103803	1.88860229979871	0.0589451386151629
ENSG00000121644.17	-0.0948611797041864	0.909499182650702	0.0849800474548701	-1.11627590881923	0.264304050500929	age	0.0162536507913738	1.01638645994226	0.00817990516998075	1.98702190962099	0.0469199689420978
ENSG00000159479.15	-0.0517373984578587	0.949578194802842	0.0770548220607885	-0.671436220007661	0.501942677556518	age	0.0162537096567358	1.01638651977222	0.00821184326265968	1.97930100914658	0.0477821260581457
ENSG00000129455.14	0.00203506913401975	1.00203714129263	0.0854139527828838	0.0238259566231848	0.980991435532651	age	0.0158969225935691	1.01602395089458	0.00819269883386315	1.94037678131922	0.0523339162522326
ENSG00000183696.12	0.126088331307053	1.13438236533472	0.0703894066644671	1.79129697609318	0.0732456511369647	age	0.0156878862271323	1.01581158713632	0.00820760510227212	1.91138414088531	0.055955233229266
ENSG00000168300.12	-0.147080052178792	0.863224871618561	0.0916540830451266	-1.60472995083456	0.108553247613801	age	0.0138714866822139	1.01396814215487	0.00825671802322297	1.68002427153244	0.0929525934442084
ENSG00000221539.1	0.0275884400970436	1.02797252507703	0.0832681626992696	0.331320389482853	0.740402491657699	age	0.0158557142100724	1.01598208305263	0.00819860038386448	1.93395378085237	0.0531188107929896
ENSG00000079819.15	-0.106154715842161	0.899285503598242	0.0814064436726628	-1.30400876211976	0.192230594885118	age	0.016224068408912	1.016356393254	0.00821667738416607	1.97452907670156	0.048321614569656
ENSG00000197927.11	0.0593918035737017	1.06119093770083	0.065543082810977	0.906149070604213	0.364856955443544	age	0.0164913051425834	1.0166280373118	0.0082064715653811	2.00954880684066	0.0444789641047007
ENSG00000114062.16	-0.11586004565987	0.890599857891124	0.0890865420436681	-1.30053364966258	0.193418131026073	age	0.0153485306689357	1.01546692431307	0.00815754330770531	1.88151384430139	0.0599020538168879
ENSG00000131845.13	-0.0219274761309156	0.978311183390643	0.0820709141842812	-0.26717718876239	0.789332738669717	age	0.0158467156824519	1.01597294075092	0.0082013026138186	1.93221935936754	0.0533324366910341
ENSG00000172345.12	-0.0848014626683341	0.918694661483235	0.0886021273036334	-0.957104137891919	0.338514695277284	age	0.0158913143485884	1.01601825279933	0.00819317430754476	1.93957967352833	0.0524307931303501
ENSG00000149923.12	0.095247035135798	1.09993054305756	0.0769511198967082	1.23776022056142	0.215804982380126	age	0.0149414761715783	1.01505365805126	0.00826578648431562	1.80762909856549	0.0706642462465444
ENSG00000144959.8	0.0341508102888295	1.03474064449723	0.074744413238396	0.456901175742809	0.647742078876839	age	0.0158638256414224	1.01599032415497	0.00819779532102273	1.93513316937062	0.0529739561241371
ENSG00000139613.10	-0.185688272732164	0.830532454245902	0.0809110760059427	-2.29496728876187	0.0217349990036569	age	0.0159632356914763	1.0160913288243	0.00817455991009894	1.95279450723154	0.0508439496675112
ENSG00000173276.12	-0.169659043238933	0.843952518863906	0.0842953181273325	-2.01267457087776	0.0441488762655041	age	0.0155152118820528	1.01563619767885	0.00817071946236627	1.89887952383076	0.0575803181449902
ENSG00000170325.13	-0.197633377487062	0.820670674335469	0.0867563347548749	-2.27802820445866	0.022724897227522	age	0.0153808835996231	1.01549977817555	0.00817056847535019	1.88247410764939	0.0597716722019396
