gene	gene_coef	gene_exp.coef.	gene_se.coef.	gene_z	gene_Pr...z..	age	age_coef	age_exp.coef.	age_se.coef.	age_z	age_Pr...z..
ENSG00000146083.10	0.569689343754694	1.76771781354734	0.16018990768947	3.55633729971956	0.000376061195911307	age	0.0504243272136478	1.05171727396709	0.017738374447224	2.84266900350269	0.0044737505147445
ENSG00000273055.1	0.199469228818278	1.22075464479003	0.155995718458036	1.27868399716327	0.201008357244289	age	0.0410583551849002	1.0419129047917	0.0175353756239361	2.34145855015817	0.0192085587467997
ENSG00000120662.14	0.0819583613642464	1.08541061387141	0.188212517391445	0.435456485573641	0.663231117625851	age	0.0395334300603061	1.04032527644038	0.0177207146236142	2.23091624124598	0.02568667770669
ENSG00000013392.7	0.256205204868493	1.29201782908746	0.153257344346947	1.6717319875287	0.0945771835166074	age	0.0380501099313267	1.0387832849334	0.0169558441593097	2.24407051479269	0.0248278647154907
ENSG00000109618.10	-0.270674722632765	0.762864598640059	0.218460995566316	-1.2390070910878	0.215342872011992	age	0.0352630004192376	1.03589211303685	0.017366527688569	2.03051531380384	0.0423041861593902
ENSG00000164114.17	0.272172928313802	1.31281400439503	0.218548919377682	1.24536387134201	0.212998027305187	age	0.0425733524954722	1.04349259635239	0.0175149710481741	2.43068357797316	0.0150703693983379
ENSG00000149089.11	0.239480246707158	1.2705885860696	0.166539305267489	1.43798033937102	0.15043963263793	age	0.0383973090298364	1.03914401217193	0.0172039796832227	2.23188528101328	0.0256225459429576
ENSG00000152942.17	-0.0964124615183735	0.908089386886623	0.202004421551371	-0.477278966360918	0.633163486670774	age	0.0381816798336168	1.03891996654009	0.0172586063725292	2.21232694051074	0.0269440829305672
ENSG00000142507.8	-0.799638100801634	0.449491605337227	0.259508806529919	-3.08135246542951	0.00206062565923396	age	0.0402535854351621	1.04107474211328	0.0169278987180017	2.3779434237963	0.0174094968374376
ENSG00000150773.9	-0.0899421266699634	0.913984079042899	0.207901703655648	-0.43261851677241	0.665291934992911	age	0.0370211549461329	1.03771497341032	0.0172747090510526	2.14308413743599	0.0321063429463585
ENSG00000251615.3	-0.0398581970182714	0.960925691619883	0.188983517596658	-0.210908324308682	0.832958808374714	age	0.0379469075485271	1.03867608555489	0.0171545579805906	2.21205976810722	0.0269625354902417
ENSG00000272734.1	-0.128550980885601	0.879368730278995	0.205061301164375	-0.626890496430409	0.530731017292718	age	0.0369620087190149	1.03765359829989	0.017112975339119	2.15988207699467	0.0307817995881586
ENSG00000255153.1	-0.334467144238009	0.715719359946538	0.248110071647349	-1.34805952058812	0.177639239573258	age	0.0354984271837197	1.03613601847518	0.0168099874146037	2.1117462082619	0.0347082233412717
ENSG00000175309.13	0.400520806987949	1.49260185272493	0.148286507284046	2.70099292460064	0.00691328091940285	age	0.0434149711624283	1.04437118886839	0.017178569952716	2.52727504570684	0.0114951438871491
ENSG00000119471.13	0.131199188041158	1.14019487187744	0.16362735757518	0.801816945438827	0.42265885496873	age	0.0361530004138262	1.03681446739866	0.0171090050921976	2.11309776454001	0.0345924009865297
ENSG00000075914.11	-0.491259248625861	0.611855430758567	0.260027600154637	-1.88925809542414	0.058857253606393	age	0.0433725099544477	1.04432684454759	0.0171128248155459	2.53450324081192	0.0112606885450012
ENSG00000158483.14	0.069318346963932	1.07177735191058	0.179846339665861	0.385430957853907	0.69991814989911	age	0.0378647728886922	1.03859077775134	0.0170286784644712	2.22358845800593	0.0261761458209558
ENSG00000165195.12	-0.0174118620900792	0.98273884839618	0.169573091250361	-0.102680572499395	0.918216493032889	age	0.0378734518906612	1.03859979172186	0.0171493456800028	2.20844880016757	0.0272130031728397
ENSG00000204308.7	-0.0409878310319209	0.959840810148911	0.186825611658778	-0.219390856895905	0.826345591692328	age	0.037951524188023	1.038680880759	0.0171131855243311	2.21767736544809	0.0265768386276552
ENSG00000117682.15	-0.367294657538975	0.692605533532379	0.289553946683725	-1.26848437655787	0.204625026572065	age	0.0388122805765318	1.0395753168533	0.0169265818849485	2.29297804130464	0.0218492691946031
ENSG00000272335.1	0.344413849296647	1.41116252329629	0.160621567405836	2.14425655818954	0.0320123355481356	age	0.043346802131225	1.04429999752277	0.0176089368343521	2.46163652803062	0.0138304747830934
ENSG00000276291.3	0.312952189762463	1.3674561510613	0.178691864464186	1.75135107969723	0.0798854541248006	age	0.0389339786049054	1.03970183881829	0.0169240848872867	2.30050716858271	0.021419503629344
ENSG00000260541.1	-0.203546984292182	0.815831872139124	0.213372567943859	-0.95395104559897	0.340108423034613	age	0.0382347277611854	1.03897508055305	0.0172033625063285	2.22251479890169	0.0262485350401679
ENSG00000023041.10	-0.0579179356939269	0.943727390592527	0.210077812367178	-0.275697538170746	0.782780386634057	age	0.0371287871359962	1.03782667095638	0.0172685724110172	2.15007855034434	0.0315490019680516
ENSG00000253549.4	0.0506056944227383	1.0519080382925	0.180299564711772	0.280675632820506	0.778959199952858	age	0.0377033757707673	1.03842316571952	0.017166726240936	2.19630552975554	0.028070082206957
ENSG00000159202.16	0.31288657803067	1.36736643283839	0.179235786874096	1.74567023409481	0.0808682702317781	age	0.043777465506618	1.04474983614219	0.0175565450062778	2.49351256132481	0.012648610874749
ENSG00000136861.16	0.379882818454896	1.46211324670595	0.142583114124887	2.66429037397908	0.00771509344479094	age	0.0438211161431985	1.04479544113294	0.0168069941104539	2.60731430351023	0.00912555531190608
ENSG00000131849.10	-0.26786766106083	0.765009014885616	0.219069990028388	-1.22274922743237	0.221424427543239	age	0.037098970220665	1.03779572662774	0.017298148168656	2.14467871699051	0.0319785437032227
