gene	gene_coef	gene_exp.coef.	gene_se.coef.	gene_z	gene_Pr...z..	age	age_coef	age_exp.coef.	age_se.coef.	age_z	age_Pr...z..
ENSG00000146083.10	0.199677879145403	1.2210093822206	0.115123238833465	1.73447065222212	0.0828346085993398	age	0.0211307802726825	1.02135561606952	0.00881828854323305	2.39624505016881	0.0165640122203717
ENSG00000134108.11	-0.0648426644359803	0.937214909014195	0.105638710466391	-0.613815372695318	0.539337337636791	age	0.0176910071546425	1.01784841991503	0.00874348437871533	2.02333605098083	0.0430385124355831
ENSG00000102174.8	-0.222804374639906	0.800271387360973	0.134664352999364	-1.65451635623985	0.0980226428072715	age	0.0173285196670784	1.0174795294617	0.00873652425560946	1.98345694009288	0.0473164123108944
ENSG00000153561.11	0.000853559207329827	1.00085392359266	0.109201011024707	0.00781640388967373	0.993763475520121	age	0.018162736372029	1.01832868202151	0.00884238857099434	2.05405318101583	0.0399705447950229
ENSG00000088179.7	-0.00868434049389773	0.991353259468659	0.121142049118857	-0.0716872510995519	0.942850802206317	age	0.0180581172491229	1.01822215094065	0.00880676913133721	2.0504815080103	0.0403174665005021
ENSG00000022567.8	0.23858258651952	1.26944854104408	0.128407683190234	1.85800865331448	0.0631677854797216	age	0.0193356482299346	1.01952379255054	0.00856200741784007	2.25830781104513	0.0239264756526663
ENSG00000184178.14	0.553214236051032	1.73883306519353	0.180823733717373	3.05941164181305	0.00221772195541016	age	0.0194384367919875	1.01962859332122	0.00868377810991824	2.23847691015801	0.0251899715024537
ENSG00000166913.11	0.155499940318668	1.16824186634502	0.115699535718026	1.34399796294464	0.178949045625554	age	0.019805281989995	1.02000270779129	0.00871066087315439	2.27368305096498	0.0229850499570439
ENSG00000036448.8	-0.0458874542771952	0.955149454127424	0.118113091368982	-0.388504388000852	0.697642807440472	age	0.0178048537492782	1.01796430508794	0.00879687931543734	2.02399659138589	0.0429705024657638
ENSG00000149089.11	-0.145938913783764	0.864210492921308	0.115049626521551	-1.26848663655963	0.204624219993122	age	0.0187843165551824	1.01896185171267	0.00875584490799984	2.14534596632929	0.0319251958606107
ENSG00000138193.13	0.122434750985882	1.13024537027186	0.116849226008759	1.04780112943756	0.294730242040188	age	0.017632360910196	1.01778872867814	0.0086046279332507	2.04917179998679	0.0404453185496049
ENSG00000152942.17	0.160546638018441	1.17415253201112	0.100587069589736	1.59609618486016	0.11046732034987	age	0.0182382880940025	1.01840562141338	0.00852582160488994	2.13918246700612	0.0324208935823033
ENSG00000136169.15	0.122296942938341	1.13008962409593	0.10741192833664	1.13857878572899	0.254878880848692	age	0.0192774379819862	1.01946444754505	0.00873958912852685	2.20576021349365	0.0274007934129451
ENSG00000138495.5	-0.00246123690397834	0.997541789456198	0.116947056256831	-0.0210457362737986	0.983209171472957	age	0.0181473457178323	1.01831300939751	0.00869822008556878	2.08632864417176	0.0369488637082076
ENSG00000106069.19	0.0633321427335465	1.06538063890973	0.101109803501541	0.626369951679127	0.531072313855019	age	0.0187683763083195	1.01894560933866	0.00871044799677351	2.15469701618925	0.031185551453395
ENSG00000259956.1	0.136275539765766	1.14599761801078	0.108176747297493	1.25974891249964	0.207759954460257	age	0.0178039802422151	1.01796341588932	0.00859225600516694	2.07209610974216	0.0382564790667737
ENSG00000109805.8	0.0965085943909616	1.10131904626958	0.10985200730932	0.87853282570626	0.379654631896404	age	0.0187491485317004	1.01892601746845	0.00863598179146253	2.171050030494	0.0299273907044973
ENSG00000163975.10	-0.069997703777629	0.932395960891954	0.119899841304297	-0.583801471429639	0.559353888176081	age	0.0204346502575712	1.02064486718459	0.00954549984453813	2.14076272488379	0.03229317733432
ENSG00000183696.12	0.15340160107047	1.16579306868811	0.107313055573979	1.42947752489182	0.152867030210427	age	0.0161822335689642	1.01631387503633	0.0089459235205489	1.80889469173232	0.0704673652523224
ENSG00000117139.15	0.288251924303802	1.33409335233125	0.246291749801721	1.17036776317462	0.241853002818777	age	0.0209431054699494	1.02116395134163	0.00884298519838576	2.36832981172155	0.0178685991452356
ENSG00000089902.9	0.116607592277714	1.12367840308234	0.140557954646478	0.829605073373456	0.406762107406159	age	0.0175280114510697	1.01768252851586	0.0085933732771653	2.03971256522115	0.0413789626812153
ENSG00000188186.9	-0.144947836849055	0.865067416576068	0.112301164888273	-1.29070644096401	0.196805490371147	age	0.0192438370487063	1.01943019316366	0.00856939162224695	2.24564798727922	0.0247265641806738
ENSG00000165312.6	0.0688832487805951	1.07131112496642	0.121894817954383	0.565103996515861	0.572003030335474	age	0.0204301012618833	1.02064022428605	0.00955310363602776	2.13858260522109	0.0324694875168577
ENSG00000114062.16	0.0309838869641989	1.03146888365757	0.124092841782848	0.249683112410448	0.802832418992373	age	0.0180456315122047	1.01820943776612	0.00866490425954914	2.08261176023007	0.0372866263842856
ENSG00000119772.15	0.387338418399944	1.473054915818	0.224358146942015	1.72642903179287	0.0842702565808084	age	0.0149698590948669	1.01508246865024	0.00876604095642803	1.70771037567303	0.0876900959690101
ENSG00000070444.13	0.237691825242138	1.26831826891615	0.122851938361763	1.93478286473759	0.053016946683999	age	0.0167025170991161	1.01684278398636	0.00856527012674858	1.95002806122315	0.0511727745340926
ENSG00000149925.15	-0.0127754229890148	0.987305836318497	0.106215366521271	-0.120278481423462	0.904262549685285	age	0.0184502188965502	1.01862147580634	0.00903681998699716	2.04167161934151	0.041184115787501
ENSG00000144959.8	0.0544426312123354	1.05595189599592	0.109336444968315	0.497936723917744	0.618528642004446	age	0.0177736269491396	1.01793251781634	0.00878204259763874	2.0238602525019	0.0429845326230061
