gene	gene_coef	gene_exp.coef.	gene_se.coef.	gene_z	gene_Pr...z..	age	age_coef	age_exp.coef.	age_se.coef.	age_z	age_Pr...z..
ENSG00000078237.5	-0.113478849072274	0.892723078132806	0.156934528751958	-0.723096758723074	0.469620440501869	age	0.0309113981024687	1.03139411636222	0.0109026117477417	2.83522873396564	0.00457928860643118
ENSG00000167700.7	0.305018523217021	1.35665013229831	0.136910537228805	2.22786740444435	0.0258893583704464	age	0.0342478843415367	1.03484109584062	0.0108477087416722	3.15715375081664	0.00159317318764326
ENSG00000060642.9	-0.72254410912833	0.485515479017189	0.160936861313124	-4.4896122816918	7.13529286642717e-06	age	0.0249577681844713	1.02527182051973	0.0113371431777572	2.20141598224119	0.0277065885900382
ENSG00000088179.7	-0.594978299520734	0.551574535169723	0.186614344277224	-3.18827741685744	0.00143123151686	age	0.0275336656112664	1.02791621995263	0.0108732440001388	2.53224020457143	0.0113336321290183
ENSG00000022567.8	0.0416624440887643	1.04254250296376	0.129110988275448	0.322687051235956	0.746932259606275	age	0.0321552779194845	1.03267784492345	0.0111231578829749	2.89084073585805	0.00384212776126185
ENSG00000184178.14	-0.569334463030621	0.565901942060672	0.181943717926064	-3.12917900942301	0.00175295480660037	age	0.0260457466688053	1.02638790122685	0.0109713208856054	2.3739845858467	0.0175972850912873
ENSG00000166913.11	-0.49559336343886	0.60920931749422	0.131121383818049	-3.77965324196526	0.000157046915708372	age	0.021856957667096	1.02209757079233	0.0113505136188354	1.92563600212997	0.0541498400451733
ENSG00000138495.5	0.379278392992823	1.46122977525442	0.139296702837542	2.7228095516027	0.00647293607254506	age	0.0320403348445347	1.03255915257809	0.0109891660051606	2.91562934161593	0.0035497193861987
ENSG00000112511.16	0.24691885126187	1.28007523207364	0.13191325926137	1.87182738599939	0.0612304881643633	age	0.0318713810476827	1.03238471252535	0.0109818171135588	2.90219557638892	0.00370557118015651
ENSG00000174013.7	-0.224441868069769	0.79896202055441	0.158781236469656	-1.41352890971258	0.157500267252261	age	0.0307284443394309	1.03120543618785	0.0108546366581147	2.8309049217653	0.00464165166194262
ENSG00000203780.9	0.337100618327819	1.40088001085165	0.0945949489647891	3.56362175799996	0.000365772912768357	age	0.033141367419015	1.03369665994157	0.0106592679966823	3.10915978745729	0.00187620220790477
ENSG00000143183.15	0.100450511073222	1.10566892198176	0.0962793434400991	1.04332359864625	0.296798445069519	age	0.0301577415776927	1.03061709229821	0.0109648954142619	2.75039026258898	0.0059524325231706
ENSG00000183696.12	0.744229351576259	2.10481873455523	0.230540642895979	3.22819153372474	0.00124575532978687	age	0.0298253898428334	1.03027462183309	0.0105962875111059	2.81470182944484	0.00488225094169945
ENSG00000278126.1	0.158358758418046	1.17158643581696	0.126739258347772	1.24948465441947	0.211487862771456	age	0.032007793830543	1.03252555260295	0.0109131128746075	2.93296644122672	0.00335740179801971
ENSG00000178075.18	-0.855614451355798	0.425021955515409	0.197160754716377	-4.33967932708835	1.42690784369176e-05	age	0.026687224379548	1.02704651740928	0.0114815324925136	2.32436082874383	0.0201061631414907
ENSG00000110395.4	-0.45220563972355	0.636223323483599	0.147600464103321	-3.06371421303258	0.00218607634625763	age	0.0274424388429752	1.027822450755	0.010863318683442	2.52615610778345	0.01153182266608
ENSG00000079819.15	-0.377458719954168	0.685601502661607	0.16054659790022	-2.35108513597254	0.0187187504090882	age	0.0277309750303363	1.02811905751506	0.0107601241070978	2.57719843696262	0.00996047511395857
ENSG00000197927.11	0.529396698410288	1.69790764917636	0.164322418580431	3.2216949031283	0.00127434755254043	age	0.0306050551744804	1.03107820445986	0.0109103592528196	2.8051372521552	0.00502951579752295
ENSG00000251359.4	-0.670595404391393	0.511403994936196	0.187529351616839	-3.5759490373622	0.000348959633130218	age	0.0303959146884237	1.03086258681099	0.0109622842145595	2.77277199655649	0.00555810484342088
ENSG00000146535.12	-0.192463061507778	0.824924789118732	0.188661040063055	-1.02015265813997	0.307656066136779	age	0.030273563313172	1.03073646707142	0.0109165306232953	2.77318539725155	0.00555104854510011
ENSG00000064102.13	-0.1758322656223	0.83875866020048	0.152941115935014	-1.14967296104347	0.250278594969618	age	0.0314474251815348	1.03194711973693	0.0108153535307769	2.90766502380582	0.00364138160834676
ENSG00000224650.2	0.504380838977881	1.65595989715812	0.160863978120894	3.13544924643617	0.00171591116879638	age	0.0313443011807483	1.0318407067083	0.0112087485838892	2.7964139748661	0.00516731652141392
ENSG00000204519.9	-0.542861771350064	0.581082944123303	0.163669757366027	-3.31681173166292	0.000910509493139914	age	0.021551839646822	1.02178575797728	0.0111419671009634	1.93429395828664	0.0530769956546102
ENSG00000181381.12	-0.105598492660878	0.899785846180106	0.169913781822056	-0.621482798678846	0.534282008813669	age	0.0304116098347916	1.03087876647715	0.0109745713903053	2.77109772702891	0.00558676564054636
ENSG00000135905.17	-0.300373459344253	0.740541606850036	0.178542640074918	-1.68236259539017	0.0924985499322937	age	0.0291333118662929	1.02956183813693	0.0108181674335818	2.69299879532804	0.00708125248770853
ENSG00000174197.15	-0.530437780145405	0.588347346504413	0.16940916308292	-3.13110442488742	0.00174150224448283	age	0.0229520568086208	1.02321748205968	0.011295960452191	2.03188183118763	0.0421656202909753
ENSG00000184979.9	-0.207061523123174	0.812969632018149	0.152681105216193	-1.3561699257415	0.175045108460782	age	0.0292103614557929	1.02964116851007	0.0107884106278357	2.70756856254859	0.00677780692078104
