gene	gene_coef	gene_exp.coef.	gene_se.coef.	gene_z	gene_Pr...z..	age	age_coef	age_exp.coef.	age_se.coef.	age_z	age_Pr...z..
ENSG00000121644.17	-0.401091335371122	0.669588901094163	0.265879364711209	-1.50854631312504	0.131414762776034	age	0.0389347889376687	1.03970268132309	0.0150054931413841	2.59470239137221	0.00946728556709728
ENSG00000174013.7	-0.333628586329714	0.716319783785837	0.264349286518606	-1.26207485075331	0.20692185382733	age	0.0383066316355736	1.03904978957264	0.0147435095384184	2.59820306255812	0.00937130572474917
ENSG00000200693.2	0.407381939683111	1.50287800480645	0.164938288028473	2.46990522669173	0.0135148852168018	age	0.0414488338611808	1.042319829006	0.0146609095810419	2.82716659781999	0.00469618889846542
ENSG00000255153.1	0.269241361150165	1.30897103767753	0.172346159966401	1.5622127072785	0.118237888034714	age	0.0385927265190442	1.03934709892842	0.0148996310558531	2.59018001012069	0.00959257566007522
ENSG00000110395.4	-0.586426270004031	0.556311844808321	0.263260457587793	-2.22755166262851	0.025910427072453	age	0.0376684514657465	1.03838690014541	0.0151116789266687	2.49267150582919	0.0126786083284848
ENSG00000167880.6	-0.151546207268263	0.859378171837753	0.243007106862667	-0.623628704628412	0.532871454841612	age	0.0371964893986345	1.03789693654877	0.0149057439609178	2.4954466879454	0.0125798657165953
ENSG00000181991.14	0.104212927547504	1.10983674457455	0.112905186236251	0.923012759834091	0.356000555737041	age	0.0368469313025871	1.03753419467511	0.0149329647332326	2.46748934058526	0.0136064272424673
ENSG00000143793.11	0.373227841773129	1.45241522299657	0.17171643803471	2.17351260045172	0.0297417585016348	age	0.0380610482636114	1.03879464755228	0.0150078201463242	2.53608104924776	0.0112100785960138
ENSG00000138735.14	-0.616795032628005	0.539671297752177	0.320930732625992	-1.92189457077271	0.0546190251249685	age	0.0330623886807278	1.03361502310743	0.0142893598794545	2.31377675134809	0.02067997127263
ENSG00000146535.12	-0.516291656173982	0.596729327499439	0.225018639702537	-2.29443950446279	0.021765266201099	age	0.0418907904221999	1.04278059090398	0.0153531085275593	2.7284891751403	0.00636251783740263
ENSG00000075914.11	0.110498395991197	1.11683455763822	0.218103920309183	0.506631865372043	0.612413145552854	age	0.0400433347060805	1.04085587839866	0.014699222806338	2.72418040284516	0.00644612851421236
ENSG00000145982.10	0.298359616567774	1.34764633669862	0.207978732450492	1.43456791496119	0.151410263047486	age	0.0367569883137298	1.03744087994517	0.0145531150789584	2.52571275045263	0.0115463846221916
ENSG00000181381.12	-0.53407410429256	0.586211809946138	0.301344618390039	-1.77230344164067	0.0763442002506097	age	0.0355755067058723	1.03621588642243	0.0144845069503341	2.45610753806513	0.0140451120920757
ENSG00000101236.15	-0.612004115152898	0.542263021814146	0.320922246365157	-1.90701679950394	0.056518412081688	age	0.0342434896387171	1.03483654803154	0.0146744528167588	2.33354456662327	0.019619582115139
ENSG00000173846.11	-0.525581655120701	0.591211383208852	0.308949017474512	-1.70119218833269	0.0889069042355889	age	0.0359517780097902	1.03660585808812	0.0151450392446089	2.37383194781669	0.0176045609200342
ENSG00000113441.14	-0.738076552555917	0.478032502205781	0.29633537466347	-2.49067987038033	0.0127498941217507	age	0.0368820227636911	1.03757060390477	0.0144385603337623	2.55441137558904	0.0106367503864475
ENSG00000082515.15	0.272038942023149	1.31263811709977	0.152414812291739	1.78485895125754	0.0742841983545521	age	0.038436697455362	1.03918494322457	0.0148888251088592	2.58158029087811	0.00983491111167415
ENSG00000143157.10	-0.187519602358783	0.829012867413461	0.234172050460539	-0.80077704401526	0.423260730940403	age	0.0403698222711828	1.04119576038062	0.0145793842072484	2.76896621265474	0.0056234466560874
ENSG00000184014.6	-0.561010494233735	0.57063215191572	0.250681518540239	-2.2379411833014	0.0252248909273678	age	0.0429253134207295	1.04385992961179	0.0161351033325107	2.66036805195037	0.00780553042369971
ENSG00000102921.6	-0.463215079035963	0.629257277904012	0.245486806776081	-1.88692453626838	0.0591704763995506	age	0.0418884878748813	1.04277818985509	0.0153538060615377	2.72821525210057	0.00636780405487614
ENSG00000088356.5	0.472666042489195	1.60426553698094	0.14528143129365	3.25345116908862	0.0011401231867719	age	0.0383025129833209	1.0390455100967	0.0152012389071712	2.51969679690065	0.0117455961459193
ENSG00000258999.1	0.254659879425421	1.29002278295806	0.16332605979932	1.55921155349197	0.118946317216118	age	0.0358860911312039	1.03653776892129	0.0145652147538834	2.46382162828296	0.0137464502020614
ENSG00000009844.14	-0.480125947131309	0.618705462720617	0.222424762560341	-2.15859934660403	0.0308812634992157	age	0.0355405713378578	1.03617968647142	0.0150216519487597	2.365956251622	0.0179835693401934
ENSG00000121766.13	0.356491740782029	1.42830973374853	0.257601222824537	1.38388993993577	0.166392157611118	age	0.0411485486405479	1.0420068827551	0.0148557331521282	2.76987666775995	0.00560775222547925
ENSG00000249042.4	0.256570079552374	1.29248933970033	0.123679116553147	2.07448182605768	0.0380345848965363	age	0.0376372732144442	1.03835452556239	0.0143206712410058	2.62817800793259	0.00858435816609505
ENSG00000124486.11	-0.595962140276938	0.551032140520671	0.269414212996417	-2.21206644463432	0.0269620742355854	age	0.0385107614901045	1.03926191230459	0.0150334259864593	2.56167566360399	0.0104168547440046
ENSG00000021762.18	-0.570484663076288	0.56525141581045	0.251242011822598	-2.27065791639619	0.0231676944745182	age	0.0327931094436384	1.03333672951358	0.0145111562518445	2.2598550297789	0.0238302497232954
