gene	gene_coef	gene_exp.coef.	gene_se.coef.	gene_z	gene_Pr...z..	age	age_coef	age_exp.coef.	age_se.coef.	age_z	age_Pr...z..	gender	gender_coef	gender_exp.coef.	gender_se.coef.	gender_z	gender_Pr...z..	Interaction	Interaction_coef	Interaction_exp.coef.	Interaction_se.coef.	Interaction_z	Interaction_Pr...z..	p_adjusted_new	gene_ensembl	gene_name
ENSG00000167578.15	0.345217333157679	1.4122968252446801	0.11712855637524901	2.9473370443642497	0.00320523637481249	age	0.0543565143518131	1.05586096464919	0.007336023016432241	7.40953432535011	1.2674366913797502e-13	gender	-0.0838580112696725	0.9195618142404741	0.18574089904173396	-0.45147843960220396	0.6516447608227139	Interaction	-0.41635434314397296	0.659446558712856	0.18440114152394899	-2.25787291609526	0.0239535836053557	0.0893068217259813	ENSG00000167578	RAB4B
ENSG00000070087.12	-0.61810823791516	0.5389630636807861	0.136700584447279	-4.52162103340198	6.13678543816724e-06	age	0.0534756665209103	1.05493132130602	0.00750134987102194	7.12880580700406	1.01243452168628e-12	gender	0.0454550932657435	1.04650400848133	0.190385358061212	0.23875309387568	0.8112970440684499	Interaction	0.43459856733778796	1.5443429847849	0.18573990435403304	2.33982336132473	0.0192928621872022	0.0861333234442706	ENSG00000070087	PFN2
ENSG00000121644.17	1.63420233459463	5.12536803726118	0.347503070693045	4.702698975682269	2.56744810719482e-06	age	0.05238048692228	1.0537766144660698	0.007254173181723229	7.22073840947881	5.17060331051327e-13	gender	-0.0322000313592457	0.9683128697660601	0.186740106357061	-0.172432328477295	0.863097658349855	Interaction	-1.5443817976646799	0.21344378188939703	0.35378516208905	-4.36530969401128	1.26942778615501e-05	0.00295609653884479	ENSG00000121644	DESI2
ENSG00000138495.5	0.15008218914744198	1.1619297368183998	0.131328055846671	1.14280370770635	0.253120099058154	age	0.0581402858199801	1.05986366912555	0.0076339510562210295	7.61601500871566	2.6162728022412602e-14	gender	-0.0467582665820324	0.9543180602763471	0.184230644364633	-0.25380287163023496	0.79964785483361	Interaction	-0.44804085105479097	0.63887858463476	0.203300086842059	-2.20383993934477	0.0275356026597784	0.0927259675923775	ENSG00000138495	COX17
ENSG00000231982.1	-0.860946780909367	0.422761630136796	0.23912846970004503	-3.60035248830602	0.000317786077358002	age	0.0554529210427822	1.05701925253683	0.00721004521624501	7.69106425544195	1.45916124484359e-14	gender	0.21893826761198004	1.24475443265205	0.20921992778529397	1.0464503545602	0.29535315461831296	Interaction	0.641760950290756	1.8998234300298602	0.27211743411093303	2.35839703688053	0.0183540506122988	0.085337368927052	ENSG00000231982	
ENSG00000105053.9	0.49036712192569504	1.6329155890434297	0.0893391285437145	5.48882813073058	4.0460907250378996e-08	age	0.0556492602429979	1.05722680722638	0.00722068446883106	7.706923143258019	1.2888736668609102e-14	gender	-0.0215826342866928	0.97864860419841	0.18752399169295	-0.115092656101476	0.90837168080488	Interaction	-0.29713290568618395	0.7429452641498571	0.141454761179178	-2.10055075707075	0.0356804205818681	0.0981211566001373	ENSG00000105053	VRK3
ENSG00000255153.1	-0.14589389338208703	0.8642494009006519	0.14652739494157999	-0.995676565738814	0.31940731982705395	age	0.0586993356759234	1.06045635141113	0.007363498895523659	7.9716635404953005	1.5655254529971499e-15	gender	-0.273156338162862	0.7609738090814351	0.216060827057102	-1.26425665347782	0.20613792231584502	Interaction	-0.6724639800274611	0.5104492901379191	0.27628716117658003	-2.43393133855278	0.014935827991713002	0.0823116773090396	ENSG00000255153	
ENSG00000188186.9	0.22147170895645998	1.24791194299024	0.151715737015393	1.45978072751932	0.14435034690953	age	0.0549849796862929	1.0565247452232	0.00737479299929242	7.45579973452387	8.932433716668891e-14	gender	-0.16534866179086902	0.8475981274817109	0.198032701626824	-0.8349563503024598	0.403742285374365	Interaction	-0.773019684641442	0.461617023728074	0.29927432791345304	-2.58298027108089	0.009795092407337459	0.0734197636528951	ENSG00000188186	LAMTOR4
ENSG00000128973.10	0.24928157025704398	1.28310326592761	0.10019885131637199	2.4878685432226204	0.0128511225135878	age	0.0561273805946807	1.0577324097390601	0.00768858916960888	7.300088398082	2.87578725668969e-13	gender	-0.04646693440031299	0.9545961243414399	0.184317535734457	-0.252102623958998	0.8009617418313859	Interaction	-0.46073155487929096	0.63082199575749	0.182866311269717	-2.51949936366212	0.0117521852797792	0.0776826921467513	ENSG00000128973	CLN6
ENSG00000104998.3	0.34130566208236	1.4067831754263003	0.113596843516702	3.00453473456046	0.0026598738588424604	age	0.0519715011583556	1.05334572295265	0.00775598014325119	6.70082957904143	2.07239621960121e-11	gender	-0.0380734228079643	0.962642258398701	0.186099976384735	-0.20458585512796104	0.8378957076252141	Interaction	-0.322065110240822	0.7246510065922959	0.14278361749718801	-2.25561668688751	0.0240946472505079	0.0893068217259813	ENSG00000104998	IL27RA
ENSG00000079819.15	-0.12746110554716802	0.880327655030815	0.133068520062549	-0.95786069828728	0.338133006819554	age	0.0575260096895049	1.05921282009302	0.007697795285325959	7.473050082166361	7.83570078428508e-14	gender	-0.0556237471708891	0.945894964601892	0.185219249054144	-0.3003129936815	0.7639384228815641	Interaction	0.372237033138859	1.4509768701369599	0.173133838391366	2.14999584481818	0.0315555434588766	0.0936946043489045	ENSG00000079819	EPB41L2
