gene	gene_coef	gene_exp.coef.	gene_se.coef.	gene_z	gene_Pr...z..	age	age_coef	age_exp.coef.	age_se.coef.	age_z	age_Pr...z..	gender	gender_coef	gender_exp.coef.	gender_se.coef.	gender_z	gender_Pr...z..	Interaction	Interaction_coef	Interaction_exp.coef.	Interaction_se.coef.	Interaction_z	Interaction_Pr...z..	p_adjusted_new	gene_ensembl	gene_name
ENSG00000258824.2	0.135025532402069	1.14456600749774	0.17686391192130602	0.7634430955148579	0.44519918686614	age	0.0056848016935464206	1.00570099084152	0.0132530944652826	0.428941460308621	0.6679658268818879	gender	0.529830017611764	1.6986435445903798	0.36082054379498796	1.4684031348082098	0.141994750584708	Interaction	-0.953087962599678	0.38554862362885706	0.4164893620149989	-2.28838488932486	0.0221151168355498	0.0687224481903626	ENSG00000258824	
ENSG00000004455.15	0.0009071296243835911	1.0009075411909	0.186814731538667	0.00485577136723735	0.996125670220456	age	0.0101371446304215	1.01018869954031	0.0137002954268566	0.7399216085917171	0.45934756193563203	gender	0.292243735198081	1.33942944395773	0.398904780845595	0.732615273696609	0.46379311278016905	Interaction	-1.0763731987140501	0.340829407303337	0.5505559511343361	-1.95506595922966	0.0505752855064547	0.0929706267109959	ENSG00000004455	AK2
ENSG00000267254.4	-0.0236604475115548	0.976617266287328	0.18410492834718103	-0.12851610070392303	0.897740557360358	age	0.00671408568503453	1.0067366756871	0.0126509754544779	0.530716837542991	0.595615016357932	gender	-0.47185728451607106	0.623842538554718	0.547653889480791	-0.8615976140759641	0.388908984411145	Interaction	-1.6926470935842801	0.184031729448592	0.459204728759964	-3.6860402072842504	0.00022777038148680498	0.022171476532926	ENSG00000267254	
ENSG00000160345.11	-0.411774730981711	0.662473493998036	0.23957998359024	-1.71873595118857	0.0856624626381716	age	0.00036764556883060203	1.0003677131587498	0.0126912324987475	0.0289684684971996	0.976889738529211	gender	-0.40407058707634796	0.6675969958856091	0.580621950340445	-0.6959271636895961	0.48647444492983705	Interaction	-1.15365959174503	0.315480125784208	0.550485330089205	-2.09571359795925	0.0361076048724425	0.0809883790678768	ENSG00000160345	C9orf116
ENSG00000101096.18	-0.0413776508888707	0.959466718060603	0.19522115082174202	-0.21195270448258502	0.8321439323162809	age	0.007788815457215441	1.0078192271861701	0.0139091393429223	0.5599782463304449	0.57549427578321	gender	0.449960912050803	1.56825088458121	0.35858345971502104	1.2548289662005099	0.209540854915703	Interaction	0.882338702026184	2.41654468082914	0.308901443238082	2.8563761074632903	0.00428507201611394	0.0421521545732558	ENSG00000101096	NFATC2
ENSG00000134769.20	-0.242325633488048	0.7848005785884692	0.22745294326854698	-1.06538798753614	0.286700390489959	age	0.00943927650202952	1.0094839669770401	0.0135464787843626	0.696806650073948	0.4859238038059249	gender	-0.48622170935011	0.614945453041831	0.614431702026205	-0.7913356484483179	0.42874815115272297	Interaction	-1.5858923126543998	0.204764997175203	0.593647797598902	-2.67143636187783	0.00755273921792062	0.0499840846881317	ENSG00000134769	DTNA
ENSG00000165698.14	-0.235706972485392	0.790012135311391	0.213916640827435	-1.10186365854321	0.270520949966007	age	-9.079488180139491e-05	0.999909209239929	0.0127122031505391	-0.00714234037374901	0.9943012853392741	gender	0.0380188715119314	1.0387508354923198	0.44955070968491206	0.0845708185814648	0.932602599328835	Interaction	-0.8852052423125308	0.4126294755597871	0.4225072779054671	-2.09512424661851	0.036159949063945	0.0809883790678768	ENSG00000165698	SPACA9
ENSG00000117020.15	0.266660467243614	1.30559707809124	0.0964419273894468	2.7649848407404702	0.00569254411816449	age	0.00931098064553879	1.0093544626745001	0.0135987309940836	0.6846948181848539	0.49353651960008504	gender	0.24231916062063696	1.2742008026448102	0.39225344657832006	0.617761711807558	0.536732425822206	Interaction	0.817173762821484	2.26409192588216	0.31614133697661895	2.584836803173	0.00974250990767806	0.0549331014283896	ENSG00000117020	AKT3
ENSG00000240859.1	0.0413297892737901	1.04219575385741	0.184608465296502	0.223878082770526	0.822852170305694	age	0.009045174253426729	1.0090862054602299	0.0138442519310895	0.6533523297935889	0.5135291634610061	gender	-0.25787706449889997	0.7726902173273431	0.5765675366290489	-0.44726254621722206	0.6546855061508821	Interaction	-1.38759802836995	0.249674295538735	0.581569418082358	-2.3859542562354	0.0170348697994788	0.0629678952853726	ENSG00000240859	
ENSG00000013810.17	2.56771833433352	13.0360465823807	0.48576756261438103	5.28589912532274	1.2508881463185e-07	age	0.00172072287452566	1.0017222041676401	0.0137002806064978	0.125597637300184	0.900050433307109	gender	0.37575208752276296	1.4560861071075402	0.345981737426074	1.08604601594918	0.27745863425026	Interaction	-2.42925638157033	0.0881023227403971	0.485943877031895	-4.99904720768996	5.761429722167671e-07	0.000502396671773021	ENSG00000013810	TACC3
ENSG00000143624.12	0.36844562604755	1.44548604170258	0.160342572177947	2.29786525838348	0.0215694591568076	age	0.00518735305739525	1.0052008306675602	0.0135655749805078	0.38239094655765793	0.702171404681089	gender	0.427271871829084	1.5330694034541101	0.38765268880313003	1.1022027814337498	0.27037352304678897	Interaction	-1.09290824017321	0.33524011585166197	0.45942768910708504	-2.37884713108459	0.0173668764690674	0.0630429540170756	ENSG00000143624	INTS3
ENSG00000186153.15	-0.084673451566562	0.9188122721266171	0.20073082906992998	-0.421825844883367	0.673152139768137	age	0.00980120193128775	1.00984939101926	0.0131695826869753	0.7442302587902909	0.456737185001296	gender	0.30876712412590696	1.36174521596858	0.39879791529626707	0.7742445792288659	0.438786170436173	Interaction	-0.847690369786865	0.428403243266604	0.378404883281071	-2.24016762795637	0.0250800424188178	0.0709610390346688	ENSG00000186153	WWOX
