ENSG00000081692.11	JMJD4
ENSG00000133657.13	ATP13A3
ENSG00000174028.6	
ENSG00000155660.9	PDIA4
ENSG00000130382.8	MLLT1
ENSG00000148400.9	NOTCH1
ENSG00000077157.19	PPP1R12B
ENSG00000179455.7	MKRN3
ENSG00000112773.14	TENT5A
ENSG00000254415.3	SIGLEC14
ENSG00000107745.15	MICU1
ENSG00000168795.4	ZBTB5
ENSG00000158792.14	SPATA2L
ENSG00000117410.12	ATP6V0B
ENSG00000088970.14	KIZ
ENSG00000254726.2	MEX3A
ENSG00000139842.13	CUL4A
ENSG00000034510.5	TMSB10
ENSG00000197724.9	PHF2
ENSG00000106355.8	LSM5
ENSG00000145439.10	CBR4
ENSG00000271601.3	LIX1L
ENSG00000169223.13	LMAN2
ENSG00000057663.11	ATG5
ENSG00000164181.12	ELOVL7
ENSG00000163719.17	MTMR14
ENSG00000211553.1	
ENSG00000122507.19	BBS9
ENSG00000263563.4	
ENSG00000181274.6	FRAT2
ENSG00000138867.15	GUCD1
ENSG00000232640.1	
ENSG00000143772.8	ITPKB
ENSG00000177565.14	TBL1XR1
ENSG00000134900.10	TPP2
ENSG00000163285.7	GABRG1
ENSG00000144118.12	RALB
ENSG00000207561.1	
ENSG00000120156.19	TEK
ENSG00000198075.8	SULT1C4
ENSG00000149591.15	TAGLN
ENSG00000164663.12	USP49
ENSG00000173918.13	C1QTNF1
ENSG00000204673.9	AKT1S1
ENSG00000101246.18	ARFRP1
ENSG00000075420.11	FNDC3B
ENSG00000161203.12	AP2M1
ENSG00000006282.18	SPATA20
ENSG00000241553.11	ARPC4
ENSG00000247746.4	USP51
ENSG00000129932.6	DOHH
ENSG00000204977.8	TRIM13
ENSG00000123154.10	WDR83
ENSG00000198162.11	MAN1A2
ENSG00000204469.11	PRRC2A
ENSG00000086300.14	SNX10
ENSG00000235098.7	ANKRD65
ENSG00000176182.5	MYPOP
ENSG00000197258.5	
ENSG00000259218.4	
ENSG00000140598.12	EFL1
ENSG00000188064.8	WNT7B
ENSG00000102931.6	ARL2BP
ENSG00000120733.12	KDM3B
ENSG00000134207.13	SYT6
ENSG00000109689.13	STIM2
ENSG00000211455.6	STK38L
ENSG00000118298.9	CA14
ENSG00000175611.10	
ENSG00000131437.14	KIF3A
ENSG00000197329.10	PELI1
ENSG00000145390.10	USP53
ENSG00000139289.12	PHLDA1
ENSG00000182575.7	NXPH3
ENSG00000122861.14	PLAU
ENSG00000198814.11	GK
ENSG00000104219.11	ZDHHC2
ENSG00000170561.11	IRX2
ENSG00000197785.12	ATAD3A
ENSG00000079482.12	OPHN1
ENSG00000257842.4	
ENSG00000053702.13	NRIP2
ENSG00000125249.6	RAP2A
ENSG00000099377.12	HSD3B7
ENSG00000166478.8	ZNF143
ENSG00000169604.18	ANTXR1
ENSG00000196581.9	AJAP1
ENSG00000170017.11	ALCAM
ENSG00000133935.6	ERG28
ENSG00000249936.3	
ENSG00000111011.16	RSRC2
ENSG00000142089.14	IFITM3
ENSG00000182247.8	UBE2E2
ENSG00000173451.5	THAP2
ENSG00000105402.6	NAPA
ENSG00000157045.7	NTAN1
ENSG00000101473.15	ACOT8
ENSG00000207631.1	
ENSG00000106624.7	AEBP1
ENSG00000100300.16	TSPO
ENSG00000110063.7	DCPS
ENSG00000157778.7	PSMG3
ENSG00000100380.11	ST13
ENSG00000103591.11	AAGAB
ENSG00000156671.11	SAMD8
ENSG00000144278.13	GALNT13
ENSG00000243156.6	MICAL3
ENSG00000185187.11	SIGIRR
ENSG00000143126.7	CELSR2
ENSG00000221821.3	C6orf226
ENSG00000177105.9	RHOG
ENSG00000185215.7	TNFAIP2
ENSG00000145945.5	FAM50B
ENSG00000163625.14	WDFY3
ENSG00000170153.9	RNF150
ENSG00000135486.16	HNRNPA1
ENSG00000115998.6	C2orf42
ENSG00000159069.12	FBXW5
ENSG00000168702.15	LRP1B
ENSG00000126778.8	SIX1
ENSG00000275160.1	
ENSG00000151612.14	ZNF827
ENSG00000235655.3	
ENSG00000144724.17	PTPRG
ENSG00000262587.2	
ENSG00000137842.5	TMEM62
ENSG00000102225.14	CDK16
ENSG00000130958.10	SLC35D2
ENSG00000139915.17	MDGA2
ENSG00000156103.14	MMP16
ENSG00000229180.5	
ENSG00000196976.6	LAGE3
ENSG00000114115.8	RBP1
ENSG00000126934.12	MAP2K2
ENSG00000162493.15	PDPN
ENSG00000102401.18	ARMCX3
ENSG00000004059.9	ARF5
ENSG00000178761.13	FAM219B
ENSG00000250182.3	
ENSG00000091542.8	ALKBH5
ENSG00000166946.12	CCNDBP1
ENSG00000205927.4	OLIG2
ENSG00000205189.10	ZBTB10
ENSG00000153317.13	ASAP1
ENSG00000168792.4	ABHD15
ENSG00000241685.7	ARPC1A
ENSG00000105583.8	WDR83OS
ENSG00000269028.3	MTRNR2L12
ENSG00000179761.10	PIPOX
ENSG00000180537.11	RNF182
ENSG00000267519.3	
ENSG00000198919.11	DZIP3
ENSG00000174748.17	RPL15
ENSG00000135617.3	PRADC1
ENSG00000114450.8	GNB4
ENSG00000162910.17	MRPL55
ENSG00000127990.14	SGCE
ENSG00000008283.14	CYB561
ENSG00000177383.4	MAGEF1
ENSG00000165030.3	NFIL3
ENSG00000051620.9	HEBP2
ENSG00000244754.7	N4BP2L2
ENSG00000153234.12	NR4A2
ENSG00000072182.11	ASIC4
ENSG00000139239.7	
ENSG00000198890.7	PRMT6
ENSG00000221184.1	
ENSG00000185950.8	IRS2
ENSG00000162929.12	KIAA1841
ENSG00000146063.17	TRIM41
ENSG00000124570.16	SERPINB6
ENSG00000197579.6	TOPORS
ENSG00000162585.15	FAAP20
ENSG00000134779.13	TPGS2
ENSG00000274029.1	
ENSG00000226210.3	
ENSG00000242071.3	
ENSG00000165458.12	INPPL1
ENSG00000103066.11	PLA2G15
ENSG00000163923.8	RPL39L
ENSG00000169908.9	TM4SF1
ENSG00000187231.12	SESTD1
ENSG00000274561.1	
ENSG00000063046.16	EIF4B
ENSG00000205138.3	SDHAF1
ENSG00000071889.15	FAM3A
ENSG00000180233.10	ZNRF2
ENSG00000167384.9	ZNF180
ENSG00000066044.12	ELAVL1
